"","NSub","curDur","exp","group","model","mu_r","sig_r","log_lik","W_P_G","W_L","W_Ds","part"
"4208",10,2.36,"Exp2","mixed","LGM",1.78499497882059,0.222693443370537,0.0796893170363063,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4209",10,2.37,"Exp2","mixed","LGM",1.78957435076815,0.223179710910409,0.0811805838987311,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4210",10,2.38,"Exp2","mixed","LGM",1.79414614536362,0.223665360938179,0.0726816200798079,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4211",10,2.39,"Exp2","mixed","LGM",1.79871040698084,0.224150396034306,0.0746745319575784,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4212",10,2.4,"Exp2","mixed","LGM",1.80326717954924,0.22463481876257,0.0726454221902059,0.316074389519156,0.0785588008968625,0.605366809583982,"all"
"4213",11,0.4,"Exp2","mixed","LGM",0.671062462526154,0.0590855711727831,1.40713538853333,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4214",11,0.41,"Exp2","mixed","LGM",0.673545426176073,0.0592641606287714,1.41236795555925,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4215",11,0.42,"Exp2","mixed","LGM",0.675977414052151,0.059439200248974,1.40565291576637,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4216",11,0.43,"Exp2","mixed","LGM",0.678360649824083,0.0596108419907437,1.4074953651031,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4217",11,0.44,"Exp2","mixed","LGM",0.680697211172249,0.0597792279697801,1.39955260099831,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4218",11,0.45,"Exp2","mixed","LGM",0.682989042443934,0.059944491304237,1.39725287031013,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4219",11,0.46,"Exp2","mixed","LGM",0.68523796595776,0.0601067568694696,1.39465118139099,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4220",11,0.47,"Exp2","mixed","LGM",0.687445692126728,0.0602661419745994,1.38691122710449,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4221",11,0.48,"Exp2","mixed","LGM",0.68961382854566,0.0604227569704723,1.38894461563019,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4222",11,0.49,"Exp2","mixed","LGM",0.691743888168191,0.0605767057972392,1.38361459497789,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4223",11,0.5,"Exp2","mixed","LGM",0.693837296681104,0.0607280864786532,1.38593747407603,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4224",11,0.51,"Exp2","mixed","LGM",0.695895399169167,0.0608769915692226,1.38163526756051,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4225",11,0.52,"Exp2","mixed","LGM",0.697919466151205,0.0610235085595433,1.37771537698315,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4226",11,0.53,"Exp2","mixed","LGM",0.699910699057596,0.0611677202444451,1.37388488180923,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4227",11,0.54,"Exp2","mixed","LGM",0.701870235210367,0.061309705057994,1.37352248881246,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4228",11,0.55,"Exp2","mixed","LGM",0.703799152359373,0.0614495373788893,1.36991258550357,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4229",11,0.56,"Exp2","mixed","LGM",0.705698472821436,0.0615872878093562,1.36777639864689,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4230",11,0.57,"Exp2","mixed","LGM",0.7075691672636,0.0617230234302651,1.360046265628,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4231",11,0.58,"Exp2","mixed","LGM",0.709412158166788,0.0618568080348796,1.36152393719026,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4232",11,0.59,"Exp2","mixed","LGM",0.711228323001858,0.0619887023433607,1.36080924537411,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4233",11,0.6,"Exp2","mixed","LGM",0.713018497146373,0.0621187641999064,1.35239627728325,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4234",11,0.61,"Exp2","mixed","LGM",0.714783476567216,0.0622470487541971,1.35514201920536,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4235",11,0.62,"Exp2","mixed","LGM",0.716524020291329,0.0623736086286311,1.35538274929238,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4236",11,0.63,"Exp2","mixed","LGM",0.718240852684452,0.0624984940726722,1.35879560027114,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4237",11,0.64,"Exp2","mixed","LGM",0.719934665555575,0.06262175310549,1.3518281281537,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4238",11,0.65,"Exp2","mixed","LGM",0.721606120102927,0.0627434316479488,1.3492686589093,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4239",11,0.66,"Exp2","mixed","LGM",0.723255848715674,0.062863573644891,1.34956342543985,0.295060494409501,0.555345578288349,0.149593927302151,"all"
"4240",11,0.67,"Exp2","mixed","LGM",0.724884456644047,0.062982221178563,1.34542905050978,0.295060494409501,0.555345578288349,0.149593927302151,"all"
