"","Exp","NSub","modelname","targetDur","rep","repError","sd","cv","rep_model","repError_model","rre_model","sd_model","cv_model"
"145","Exp1",8,"short",0.8,0.666496596946936,-0.133503403053064,0.0625587050802337,0.0938620022469738,0.676032956702079,-0.123967043297921,-0.154958804122401,0.0715882832946083,0.105894664727354
"146","Exp1",8,"long",1.42704853800327,1.36562481560916,0.165624815609165,0.179049753963245,0.131111965685375,1.50481791964832,0.0777693816450489,0.0544966618681828,0.264540201529865,0.175795488660641
"147","Exp1",8,"long",1.2,1.49271916787223,0.065670629868957,0.312488735874193,0.209341946294979,1.36922591655471,0.169225916554706,0.141021597128922,0.240703739087548,0.175795488660641
"148","Exp1",8,"long",1.69705627484772,1.69047281533928,-0.00658345950844107,0.304604635823847,0.18018901756945,1.6538373572366,-0.0432189176111242,-0.0254669914319737,0.29073714638063,0.175795488660641
"149","Exp1",8,"long",2.01815139660892,1.84430487955314,-0.17384651705578,0.314904879056038,0.17074448077822,1.81761392423513,-0.20053747237379,-0.0993669120714884,0.3195283280073,0.175795488660641
"150","Exp1",8,"long",2.4,1.94651346596606,-0.453486534033937,0.374982382152859,0.192643096854587,1.99760899287801,-0.40239100712199,-0.167662919634163,0.35117064905588,0.175795488660641
"151","Exp1",8,"mixed",1.2,0.594844058873395,0.194844058873395,0.14591378491207,0.245297540986495,1.14035847330671,-0.0596415266932948,-0.0497012722444123,0.200592185254657,0.175902744575571
"152","Exp1",8,"mixed",0.565685424949238,0.707470568829054,0.231787722827966,0.178413998906643,0.252185754104144,0.776671278270466,0.210985853321228,0.372973819044677,0.159892989045505,0.205869578956961
"153","Exp1",8,"mixed",0.475682846001088,0.802615162286922,0.236929737337684,0.15300573973818,0.190634001109841,0.710888978292726,0.235206132291638,0.494459983724323,0.153318495249325,0.215671504174303
"154","Exp1",8,"mixed",1.42704853800327,0.835648272837618,0.162931140634646,0.170881696132188,0.204489977047309,1.24588184680643,-0.181166691196841,-0.126952017659,0.213391765248281,0.171277690412834
"155","Exp1",8,"mixed",0.672717132202972,1.01791123316285,0.217911233162847,0.156227407896994,0.153478420128606,0.848540760807646,0.175823628604674,0.261363387652843,0.167402825412767,0.19728318678932
"156","Exp1",8,"mixed",0.8,1.16365045253321,-0.036349547466788,0.182752655877557,0.157051162124943,0.927060704955385,0.127060704955385,0.158825881194231,0.175947670139209,0.189790883378749
"157","Exp1",8,"mixed",2.01815139660892,1.20403578989201,-0.223012748111255,0.191326683601208,0.158904482082188,1.48712606672352,-0.531025329885402,-0.263124625227661,0.243742578500018,0.163901759207973
"158","Exp1",8,"mixed",0.4,1.33676831026472,-0.360287964583,0.217755266898018,0.162896790136277,0.650678290284464,0.250678290284464,0.62669572571116,0.147585237131316,0.226817521554
"159","Exp1",8,"mixed",1.69705627484772,1.46305032537686,-0.555101071232058,0.249137613973868,0.170286428055504,1.36116985363454,-0.335886421213178,-0.197922971790266,0.227729871405621,0.167304521766733
"160","Exp1",8,"mixed",2.4,1.63676320090904,-0.763236799090957,0.326214251220177,0.199304487685818,1.62473767136657,-0.77526232863343,-0.323025970263929,0.261575685383503,0.160995642554094
"161","Exp1",9,"long",1.42704853800327,1.3868819645529,0.186881964552898,0.136428715404654,0.0983708195013093,1.52574191563279,0.0986933776295182,0.0691590895482856,0.154781068795772,0.10144642892083
"162","Exp1",9,"long",2.4,1.5336140368464,0.106565498843127,0.12748277762369,0.0831257243092503,1.95691419460189,-0.443085805398112,-0.184619085582547,0.198521956746843,0.10144642892083
"163","Exp1",9,"long",1.69705627484772,1.69432895128442,-0.00272732356330236,0.144611637044855,0.0853503901560732,1.6577205176743,-0.0393357571734207,-0.0231788172003609,0.168169826666847,0.10144642892083
"164","Exp1",9,"long",2.01815139660892,1.82136011494798,-0.196791281660942,0.168186467878805,0.0923411391841139,1.80111543542318,-0.217035961185741,-0.107541962188974,0.182716728997867,0.10144642892083
"165","Exp1",9,"long",1.2,1.90252539683206,-0.497474603167939,0.272739679579678,0.143356656386203,1.4042707249499,0.204270724949897,0.170225604124914,0.142458250284232,0.10144642892083
"166","Exp1",9,"short",0.8,0.497239074663506,0.0972390746635059,0.0807890035882315,0.162475170807731,0.743085350896461,-0.0569146491035394,-0.0711433113794242,0.0818521842788726,0.110151793707312
"167","Exp1",9,"short",0.475682846001088,0.537784175053244,0.0621013290521558,0.0947641550957498,0.176212241809398,0.549179694995915,0.0734968489948272,0.154508092130485,0.081286764846021,0.148014876709208
"168","Exp1",9,"short",0.4,0.618650635434945,0.0529652104857072,0.0809502583075171,0.130849713345246,0.496523409376988,0.0965234093769876,0.241308523442469,0.0811619895671869,0.163460549964854
"169","Exp1",9,"short",0.565685424949238,0.675884408010218,0.00316727580724632,0.0851541310326979,0.12598919286123,0.607420177377411,0.0417347524281733,0.0737773161327576,0.0814391482613421,0.134073827795716
"170","Exp1",9,"short",0.672717132202972,0.737423957046397,-0.0625760429536026,0.0680532972526313,0.0922851727318503,0.671837060341333,-0.000880071861638632,-0.00130823464946794,0.0816251790993262,0.121495499307311
"171","Exp1",9,"mixed",0.672717132202972,0.552225133322541,0.152225133322541,0.0932050827357598,0.168780950216768,0.76943283035903,0.0967156981560582,0.14376874547455,0.111692658409417,0.145162324770181
"172","Exp1",9,"mixed",0.565685424949238,0.583642628555806,0.107959782554718,0.0714938129297455,0.122495872357119,0.666265987710075,0.100580562760837,0.177802994959368,0.10359214327998,0.155481662265279
"173","Exp1",9,"mixed",0.8,0.643047419710586,0.0773619947613478,0.108457943514978,0.168662434822911,0.888574370228737,0.0885743702287369,0.110717962785921,0.121659560959264,0.136915451351524
"174","Exp1",9,"mixed",2.4,0.719629864940933,0.0469127327379611,0.0672506338972994,0.0934516995105801,2.2135058015479,-0.186494198452102,-0.0777059160217094,0.251381251307184,0.113567017141493
"175","Exp1",9,"mixed",0.4,0.783657490117288,-0.0163425098827118,0.104344421332307,0.133150544272461,0.49957592887246,0.0995759288724598,0.24893982218115,0.0918871510522887,0.183930301164985
"176","Exp1",9,"mixed",1.2,1.39130911264203,0.191309112642025,0.150902330736565,0.108460678770377,1.24448133315865,0.0444813331586538,0.0370677776322115,0.154076208561668,0.123807569030066
"177","Exp1",9,"mixed",0.475682846001088,1.52207891757364,0.0950303795703692,0.135261191253601,0.088866082889593,0.576931928121843,0.101249082120755,0.21284997550768,0.097075832324647,0.168262194537698
"178","Exp1",9,"mixed",2.01815139660892,1.70133777151334,0.00428149666562285,0.205366588268203,0.12070888668129,1.91671523618525,-0.101436160423668,-0.0502619182059927,0.220816414888751,0.115205644907499
"179","Exp1",9,"mixed",1.69705627484772,1.75197699634919,-0.266174400259734,0.180728399204069,0.103156833440551,1.65971884693305,-0.0373374279146745,-0.0220012903921085,0.194777006759885,0.117355422648727
"180","Exp1",9,"mixed",1.42704853800327,2.24190674492872,-0.15809325507128,0.153887256637113,0.0686412389744633,1.4371809640055,0.0101324260022324,0.00710026725258394,0.172695495806153,0.120162665754243
"181","Exp1",10,"long",2.4,1.42743882197565,0.227438821975651,0.197963316356736,0.138684273755946,2.46679757065579,0.0667975706557877,0.0278323211065782,0.168814664101686,0.0684347455623637
"182","Exp1",10,"long",1.2,1.63076331775782,0.203714779754546,0.139627286202623,0.0856208161430809,1.43734293576269,0.237342935762693,0.197785779802244,0.15990349828776,0.111249371537706
"183","Exp1",10,"long",1.69705627484772,1.86750062459999,0.170444349752271,0.137495054157382,0.0736251717114327,1.88298541208866,0.185929137240937,0.109559794802692,0.163240809251171,0.086692551202561
"184","Exp1",10,"long",2.01815139660892,2.24354570777811,0.225394311169189,0.123575818894783,0.0550805889384646,2.15521317741902,0.137061780810101,0.0679145187226314,0.165676704815347,0.0768725370423696
"185","Exp1",10,"long",1.42704853800327,2.41360651054157,0.0136065105415679,0.186260623831588,0.077171081126142,1.64514308806555,0.218094550062276,0.152829104444783,0.161356665779193,0.0980806271197514
"186","Exp1",10,"short",0.565685424949238,0.481671368014274,0.0816713680142736,0.0819310046418184,0.170097311325739,0.602801338836523,0.037115913887285,0.0656122859990879,0.104216234088684,0.172886533878364
"187","Exp1",10,"short",0.4,0.585230427884732,0.109547581883644,0.112290393111612,0.191873812025593,0.512102553160828,0.112102553160828,0.28025638290207,0.0991166124033211,0.193548366028539
"188","Exp1",10,"short",0.475682846001088,0.62621723514511,0.0605318101958717,0.108857645670567,0.173833678731858,0.555604269842258,0.07992142384117,0.168014097025032,0.101490816215855,0.182667451862221
"189","Exp1",10,"short",0.8,0.639928269087769,-0.0327888631152027,0.107477983134522,0.167953172763776,0.709563840016605,-0.0904361599833952,-0.113045199979244,0.110895309057365,0.156286584523205
"190","Exp1",10,"short",0.672717132202972,0.701938231121199,-0.0980617688788008,0.106932173076141,0.152338437109117,0.65400767025471,-0.0187094619482616,-0.0278117815834317,0.10733571627488,0.164119965493794
"191","Exp1",10,"mixed",0.8,0.524219310432143,0.124219310432143,0.0805996631829915,0.153751801162282,0.895211105334158,0.0952111053341584,0.119013881667698,0.118508946257528,0.132381005498464
"192","Exp1",10,"mixed",0.565685424949238,0.601335949915665,0.125653103914577,0.0810645223829993,0.134807377464075,0.659392527379391,0.0937071024301535,0.16565231893426,0.105644734266545,0.160215243394411
"193","Exp1",10,"mixed",2.01815139660892,0.64366462988463,0.0779792049353918,0.0791396923609649,0.12295174953943,2.02507889387731,0.00692749726839281,0.00343259543363943,0.199993038809212,0.0987581468622668
"194","Exp1",10,"mixed",0.475682846001088,0.735061030143697,0.0623438979407252,0.0666192618500668,0.0906309260294256,0.565917730976239,0.090234884975151,0.189695478266089,0.101291260555285,0.178985840186615
"195","Exp1",10,"mixed",1.42704853800327,0.724786004630395,-0.0752139953696054,0.112387659332295,0.155063230545694,1.49162793224955,0.0645793942462802,0.0452538176007944,0.158875549453004,0.106511514043184
"196","Exp1",10,"mixed",0.4,1.40777430037801,0.207774300378011,0.140699553766022,0.0999446812804028,0.485693824141606,0.0856938241416059,0.214234560354015,0.0979609293846751,0.201692763044305
"197","Exp1",10,"mixed",1.69705627484772,1.60703876845842,0.179990230455152,0.10223432736759,0.0636165905727712,1.73800582367161,0.0409495488238882,0.0241297530499174,0.177482879562657,0.102118690941851
"198","Exp1",10,"mixed",2.4,1.75560037373803,0.0585440988903121,0.145794390847608,0.0830453177320655,2.35956892121566,-0.0404310787843372,-0.0168462828268072,0.227008934785837,0.0962077999691911
"199","Exp1",10,"mixed",0.672717132202972,2.01502893450379,-0.00312246210513,0.152986816287552,0.0759228880875725,0.768306913469084,0.0955897812661116,0.142095060004017,0.111282908700923,0.144841738047696
"200","Exp1",10,"mixed",1.2,2.25732111590072,-0.142678884099276,0.197810878468482,0.0876308102888369,1.28017631354466,0.0801763135446554,0.0668135946205461,0.143636338094167,0.112200434092126
"201","Exp1",11,"short",0.672717132202972,0.485123764146654,0.0851237641466544,0.0592022691655703,0.122035392905785,0.597868748193982,-0.0748483840089904,-0.111262788512434,0.0653867085216845,0.109366326169752
"202","Exp1",11,"short",0.565685424949238,0.508100792483187,0.0324179464820987,0.0544295382075408,0.107123505833426,0.55672554375498,-0.00895988119425806,-0.0158389818777142,0.0616703553634994,0.110773353325137
"203","Exp1",11,"short",0.8,0.570719093691946,0.00503366874270802,0.0555374631481169,0.097311380961251,0.642052523144787,-0.157947476855213,-0.197434346069016,0.069426082844547,0.108131469532269
"204","Exp1",11,"short",0.475682846001088,0.588780319028038,-0.0839368131749336,0.0730853167942465,0.12413002682375,0.518413668561106,0.042730822560018,0.0898304887789044,0.0582562991709868,0.112374157364873
"205","Exp1",11,"short",0.4,0.643773352532579,-0.156226647467421,0.069037186486454,0.107238341280925,0.482738280586718,0.0827382805867176,0.206845701466794,0.0551250668602329,0.114192449774719
"206","Exp1",11,"long",2.4,1.30694465264433,0.106944652644325,0.158215529171094,0.121057558826978,2.24285031347645,-0.15714968652355,-0.0654790360514792,0.279883556014111,0.124789226607052
"207","Exp1",11,"long",1.69705627484772,1.59759557420175,0.17054703619848,0.259390388944606,0.162362986686547,1.73326210038575,0.0362058255380271,0.0213344872969966,0.230521224055918,0.132998479574794
"208","Exp1",11,"long",2.01815139660892,1.66157532989757,-0.035480944950154,0.186023219317092,0.111955934810707,1.97166108781074,-0.0464903087981807,-0.0230360858339458,0.253225015349161,0.128432323848483
"209","Exp1",11,"long",1.42704853800327,2.02432015701184,0.00616876040292451,0.280828661096972,0.138727394539958,1.5236885929363,0.0966400549330344,0.067720229802592,0.21131145682218,0.138684149636482
"210","Exp1",11,"long",1.2,2.22169282730838,-0.17830717269162,0.255080285238809,0.114813480110049,1.33945519706888,0.139455197068879,0.116212664224066,0.195175401278593,0.145712526783796
"211","Exp1",11,"mixed",0.8,0.453346503623249,0.0533465036232493,0.0615264483849075,0.135716163890477,0.843534729328974,0.043534729328974,0.0544184116612174,0.115064213120099,0.13640720306991
"212","Exp1",11,"mixed",1.69705627484772,0.487635212435829,0.0119523664347413,0.0451559331582821,0.0926018712486322,1.70727775117724,0.0102214763295172,0.00602306268861614,0.232884982901573,0.13640720306991
"213","Exp1",11,"mixed",0.475682846001088,0.583631632332267,0.0179462073830286,0.0983983757108869,0.168596714536658,0.518126526598503,0.0424436805974148,0.0892268471613494,0.0706761903296291,0.13640720306991
"214","Exp1",11,"mixed",2.01815139660892,0.688782729311112,0.0160655971081403,0.076632643370909,0.111258079086207,2.00844477248334,-0.00970662412557877,-0.00480966103033138,0.273966333934834,0.13640720306991
"215","Exp1",11,"mixed",1.2,0.911629613470399,0.111629613470399,0.124229989107434,0.136272437042183,1.23365224649319,0.0336522464931883,0.0280435387443236,0.168279052505047,0.13640720306991
"216","Exp1",11,"mixed",1.42704853800327,1.34645100594292,0.146451005942916,0.174416258124549,0.129537768069329,1.4512708338307,0.0242222958274261,0.0169737014420813,0.197963795339781,0.13640720306991
"217","Exp1",11,"mixed",0.565685424949238,1.45141951436891,0.0243709763656446,0.226854629668853,0.156298456389083,0.609525024920028,0.0438395999707905,0.0774981960596288,0.0831436038504583,0.13640720306991
"218","Exp1",11,"mixed",2.4,1.7172261027311,0.0201698278833792,0.19030081638011,0.110818730321798,2.36273822542006,-0.0372617745799411,-0.0155257394083088,0.322294512915913,0.13640720306991
"219","Exp1",11,"mixed",0.4,1.95600156411211,-0.0621498324968107,0.286994229135025,0.146724948691593,0.440433266214544,0.0404332662145441,0.10108316553636,0.0600782699832711,0.13640720306991
"220","Exp1",11,"mixed",0.672717132202972,2.26353264856107,-0.136467351438933,0.236584134429134,0.104519868348058,0.717046391048134,0.0443292588451616,0.0658958375268293,0.0978102926742489,0.13640720306991
"221","Exp1",12,"short",0.4,0.432135683438556,0.0321356834385558,0.0488870245560907,0.113128876946913,0.438546987195202,0.0385469871952017,0.0963674679880043,0.0629677869254949,0.143582760260686
"222","Exp1",12,"short",0.475682846001088,0.501739274186579,0.0260564281854912,0.0714166289698519,0.142338127876541,0.505216350855345,0.0295335048542565,0.0620865459045563,0.0725403581846417,0.143582760260686
"223","Exp1",12,"short",0.565685424949238,0.620815567929546,0.0551301429803075,0.0926512605246287,0.149241200303056,0.582021011714258,0.0163355867650198,0.0288775104405168,0.0835681833916504,0.143582760260686
"224","Exp1",12,"short",0.672717132202972,0.648596751064967,-0.0241203811380053,0.0874787119169429,0.134873805293207,0.670501771178581,-0.00221536102439057,-0.00329315386563123,0.0962724950654998,0.143582760260686
"225","Exp1",12,"short",0.8,0.759738519576506,-0.0402614804234942,0.124956580817057,0.164473141215362,0.7724336683816,-0.0275663316184001,-0.0344579145230001,0.110908158224518,0.143582760260686
"226","Exp1",12,"long",1.42704853800327,1.3389455918772,0.1389455918772,0.18738474490361,0.139949484161561,1.54776936308379,0.120720825080519,0.0845947575472322,0.197905683733309,0.12786509957724
"227","Exp1",12,"long",1.2,1.56051803980208,0.133469501798812,0.182777686200955,0.117126288539501,1.33749983107553,0.137499831075532,0.114583192562943,0.184057863778853,0.137613373476724
"228","Exp1",12,"long",1.69705627484772,1.78025135364584,0.083195078798121,0.21652644778905,0.121626896868028,1.79109555428834,0.0940392794406197,0.0554131768252989,0.215057761467183,0.120070512682743
"229","Exp1",12,"long",2.01815139660892,2.04472250859011,0.0265711119811904,0.303705386099513,0.148531345854321,2.07267527133355,0.0545238747246333,0.0270167415666878,0.236083016969796,0.11390255880165
"230","Exp1",12,"long",2.4,2.42494129572346,0.0249412957234593,0.198615639131468,0.0819053391031526,2.3985223848677,-0.00147761513229527,-0.000615672971789697,0.26160537939671,0.109069392492303
"231","Exp1",12,"mixed",0.4,0.454484135005974,0.0544841350059738,0.06500635198082,0.143033269973143,0.471786012604234,0.0717860126042337,0.179465031510584,0.0594111077861396,0.125928082221415
"232","Exp1",12,"mixed",2.01815139660892,0.570199698229981,0.0945168522288934,0.0508686451424693,0.0892119818729756,2.05537347726744,0.0372220806585153,0.0184436513142964,0.197665093662433,0.096169915515901
"233","Exp1",12,"mixed",0.565685424949238,0.675042716435655,0.109357291486417,0.0680745752660702,0.100844840790989,0.64656068079574,0.0808752558465017,0.142968604598146,0.0725641786395819,0.112231041563299
"234","Exp1",12,"mixed",1.42704853800327,0.761313522065523,0.0885963898625511,0.0635037152589592,0.0834133552319773,1.49977641086846,0.0727278728651901,0.0509638396511384,0.146728813085513,0.0978337917720336
"235","Exp1",12,"mixed",0.475682846001088,0.823603566418959,0.0236035664189593,0.117037666889999,0.142104371158664,0.552302711834099,0.0766198658330114,0.1610734262905,0.0652838312150219,0.118202988716506
"236","Exp1",12,"mixed",2.4,1.30759377778148,0.107593777781481,0.153091735073042,0.117078971829297,2.40615091375962,0.00615091375962251,0.00256288073317605,0.230152921950701,0.0956519063848267
"237","Exp1",12,"mixed",1.69705627484772,1.48814179395211,0.0610932559488443,0.0934677149093763,0.0628083394265479,1.75573365199007,0.058677377142349,0.0345759760663295,0.170087266056551,0.0968753238076643
"238","Exp1",12,"mixed",0.8,1.83554979555863,0.138493520710909,0.0972339411827399,0.0529726523453687,0.886081195250974,0.0860811952509739,0.107601494063717,0.0923352043633186,0.104206256557748
"239","Exp1",12,"mixed",0.672717132202972,1.99097217711369,-0.02717921949523,0.137850924917844,0.0692379966442758,0.756905054046921,0.0841879218439493,0.125146094567647,0.0814918488660244,0.107664559022713
"240","Exp1",12,"mixed",1.2,2.40408293950551,0.00408293950551142,0.319958715169907,0.13308971579646,1.28113354781799,0.0811335478179902,0.0676112898483252,0.127001684537751,0.0991322760644729
"241","Exp1",13,"long",1.69705627484772,1.16908707006738,-0.0309129299326235,0.166614302918424,0.142516590238931,1.6734190735646,-0.0236372012831159,-0.0139283544296354,0.22475740088767,0.134310289895828
"242","Exp1",13,"long",1.42704853800327,1.52387308505315,0.0968245470498827,0.199904320820627,0.131181738677178,1.44014417522907,0.0130956372258026,0.00917672866553376,0.196795135817641,0.136649607173072
"243","Exp1",13,"long",2.01815139660892,1.68769983592041,-0.00935643892730573,0.165837381598961,0.0982623675545471,1.94447989578848,-0.0736715008204389,-0.0365044470619144,0.257742963414997,0.132551107354331
"244","Exp1",13,"long",2.4,1.99664257370857,-0.02150882290035,0.256660100156273,0.128545841672379,2.2594472148997,-0.140552785100303,-0.0585636604584596,0.296514037956134,0.131233000709555
"245","Exp1",13,"long",1.2,2.17108731147768,-0.228912688522321,0.322345050306578,0.148471712124366,1.23938783668116,0.0393878366811566,0.0328231972342972,0.173199531450338,0.139746031326346
"246","Exp1",13,"short",0.8,0.467272861568199,0.067272861568199,0.0763320685248763,0.163356519932916,0.794414589065235,-0.00558541093476506,-0.00698176366845632,0.100278036100167,0.126228845089767
"247","Exp1",13,"short",0.672717132202972,0.512872624461427,0.0371897784603395,0.0667731727238954,0.130194456750376,0.690118859114011,0.0174017269110389,0.0258678218199272,0.0913975444888658,0.132437395793246
"248","Exp1",13,"short",0.4,0.578472984475775,0.0127875595265369,0.0862116202795983,0.149033096779317,0.452432661193155,0.0524326611931552,0.131081652982888,0.0732662450287513,0.161938452532436
"249","Exp1",13,"short",0.475682846001088,0.696846468490609,0.0241293362876371,0.107798024678466,0.154694081914428,0.520807541881815,0.0451246958807274,0.0948629875137945,0.078099463263602,0.149958395343908
"250","Exp1",13,"short",0.565685424949238,0.802719267008918,0.00271926700891831,0.0887166076807471,0.11052009254907,0.599515726750726,0.0338303018014878,0.0598040895335488,0.0840770060373593,0.14024153543568
"251","Exp1",13,"mixed",0.672717132202972,0.483654412610381,0.0836544126103814,0.0630898520962549,0.130444074221811,0.742130672692821,0.0694135404898486,0.103183845285072,0.0893317563212462,0.120372004026064
"252","Exp1",13,"mixed",0.565685424949238,0.578509273790197,0.102826427789109,0.0597653799111071,0.103309285812386,0.629019455388592,0.0633340304393536,0.111959806008855,0.0839541931641131,0.133468356892472
"253","Exp1",13,"mixed",2.01815139660892,0.615647441934665,0.0499620169854273,0.0735330862483219,0.119440253040352,2.11731255423527,0.0991611576263498,0.0491346475754838,0.177782691060366,0.0839662007882335
"254","Exp1",13,"mixed",0.4,0.711064858574511,0.0383477263715387,0.100744188111219,0.141680729818633,0.451888689726486,0.0518886897264863,0.129721724316216,0.0767979652856818,0.169948854732711
"255","Exp1",13,"mixed",0.475682846001088,0.810475166099422,0.0104751660994223,0.104395877547761,0.1288082373334,0.533147988374727,0.0574651423736392,0.120805580560094,0.0798677622810075,0.149804114472006
"256","Exp1",13,"mixed",1.42704853800327,1.31273929410781,0.112739294107814,0.105299155021591,0.0802133032005843,1.52108108529606,0.0940325472927919,0.0658930266130698,0.136281083734457,0.0895948842253413
"257","Exp1",13,"mixed",1.2,1.49614552521611,0.0690969872128393,0.158787839596051,0.106131279958957,1.28924680124472,0.0892468012447241,0.0743723343706034,0.12106975133135,0.0939073505665956
"258","Exp1",13,"mixed",2.4,1.83385437630038,0.136798101452656,0.189384232154918,0.103271140065648,2.49805085791003,0.0980508579100281,0.0408545241291784,0.205340945902382,0.0822004665165939
"259","Exp1",13,"mixed",0.8,2.12755864969469,0.109407253085766,0.192414708270841,0.0904392028386403,0.875581717915631,0.0755817179156312,0.094477147394539,0.0963186722967259,0.110005348816576
"260","Exp1",13,"mixed",1.69705627484772,2.51223475288372,0.112234752883719,0.0989144406101139,0.0393730882420813,1.79460415632728,0.0975478814795645,0.0574806404038179,0.154989167867968,0.0863639857968222
"261","Exp1",14,"long",1.2,1.34972379231348,0.149723792313481,0.237042819917933,0.175623206220312,1.39171313895965,0.191713138959653,0.159760949133044,0.231075893122957,0.166037013414771
"262","Exp1",14,"long",1.42704853800327,1.60793822511232,0.180889687109048,0.23010915159305,0.143108204033757,1.55245798256323,0.125409444559957,0.0878802936411888,0.235952606828731,0.151986468863495
"263","Exp1",14,"long",2.01815139660892,1.75473902641938,0.0576827515716624,0.22591659321132,0.128746548523693,1.931790871913,-0.0863605246959247,-0.0427918960099007,0.249066785815653,0.128930511804836
"264","Exp1",14,"long",1.69705627484772,1.88451888831835,-0.133632508290571,0.271409370964668,0.144020509768868,1.73176908384002,0.0347128089923014,0.020454718860408,0.241883659633922,0.139674314486299
"265","Exp1",14,"long",2.4,2.16654076242495,-0.233459237575052,0.25403815066379,0.117255190887547,2.15491546051362,-0.245084539486382,-0.102118558119326,0.257725656995486,0.119598964190483
"266","Exp1",14,"short",0.672717132202972,0.489601981701212,0.0896019817012123,0.116780722139135,0.238521751348635,0.719635062535004,0.046917930332032,0.0697439207150679,0.0977109128440102,0.135778421495767
"267","Exp1",14,"short",0.4,0.599088444796507,0.123405598795419,0.086320902538973,0.144087076438761,0.519842497241278,0.119842497241278,0.299606243103194,0.0971118636818369,0.186810166920162
"268","Exp1",14,"short",0.565685424949238,0.646384836760735,0.0806994118114965,0.0861821104886148,0.13332941242945,0.645702007855779,0.0800165829065409,0.141450670951477,0.0974671701055888,0.150947602639883
"269","Exp1",14,"short",0.475682846001088,0.762366434524273,0.0896493023213012,0.0723599823829202,0.0949149636002453,0.579364603887271,0.103681757886183,0.217964046334238,0.0972704936278126,0.167891674733272
"270","Exp1",14,"short",0.8,0.768276044644933,-0.031723955355067,0.103769591098468,0.135068107123432,0.802033471987327,0.00203347198732695,0.00254183998415869,0.098012824298976,0.122205403792081
"271","Exp1",14,"mixed",0.475682846001088,0.519609619843257,0.119609619843257,0.145910407362438,0.280807748337017,0.562171858161664,0.0864890121605763,0.181820750711659,0.113015974665122,0.201034564474093
"272","Exp1",14,"mixed",2.01815139660892,0.544839453695399,0.0691566076943106,0.0538293553171056,0.0987985634153428,1.98125145138148,-0.036899945227437,-0.0182840322531994,0.222680588198521,0.112393905399161
"273","Exp1",14,"mixed",1.2,0.713088033385377,0.147402608436139,0.0913274353593997,0.128073156586044,1.25935482389504,0.0593548238950443,0.0494623532458703,0.16039204739961,0.127360489955909
"274","Exp1",14,"mixed",1.42704853800327,0.667421247943724,-0.00529588425924844,0.101454377929109,0.152009511596585,1.46468850301305,0.0376399650097801,0.026376093039166,0.177287041241989,0.121040781625094
"275","Exp1",14,"mixed",0.672717132202972,0.806537950647348,0.00653795064734811,0.0895354097294765,0.111012023250255,0.760437326856454,0.0877201946534817,0.13039684951418,0.124287000304842,0.163441477575316
"276","Exp1",14,"mixed",1.69705627484772,1.31936095298706,0.119360952987056,0.17139531226051,0.129907825354743,1.70350116595686,0.00644489110913948,0.00379768850606784,0.197858125115121,0.116147924679572
"277","Exp1",14,"mixed",0.565685424949238,1.60271031176957,0.175661773766301,0.146145319664901,0.0911863601248936,0.653832138285035,0.0881467133357973,0.155822846847622,0.117938387318819,0.18038022362768
"278","Exp1",14,"mixed",0.4,1.68087504669792,-0.0161812281497986,0.148535170354995,0.0883677645443022,0.483361369996107,0.0833613699961071,0.208403424990268,0.109234447116208,0.2259891954483
"279","Exp1",14,"mixed",2.4,1.89210743016607,-0.126043966442846,0.276787904112766,0.146285511964017,2.30428801109528,-0.0957119889047173,-0.0398799953769656,0.252402427104033,0.109535972017691
"280","Exp1",14,"mixed",0.8,2.30174269296885,-0.0982573070311523,0.208344654990374,0.0905160492642404,0.884424142247496,0.0844241422474958,0.10553017780937,0.132391086368029,0.149691850373507
"281","Exp1",15,"long",2.01815139660892,1.30316494273795,0.103164942737945,0.25400458547656,0.19491361158235,1.9113811077546,-0.106770288854317,-0.0529049946568538,0.312678854388284,0.163587917197531
"282","Exp1",15,"long",1.2,1.55698876661842,0.129940228615147,0.198204295567123,0.127299759520807,1.3314704744948,0.131470474494799,0.109558728745666,0.217812481732612,0.163587917197531
"283","Exp1",15,"long",1.69705627484772,1.68531021588895,-0.0117460589587683,0.252311191262705,0.149712016745604,1.69437176670098,-0.00268450814674281,-0.00158186159559364,0.277178748272913,0.163587917197531
"284","Exp1",15,"long",1.42704853800327,1.90323692254887,-0.11491447406005,0.282597586590345,0.148482610463379,1.50200065918093,0.0749521211776594,0.0525224750116296,0.245709159464726,0.163587917197531
"285","Exp1",15,"long",2.4,2.14622824812329,-0.25377175187671,0.425202183533055,0.198116013012531,2.15618426302895,-0.243815736971048,-0.101589890404603,0.352725692682999,0.163587917197531
"286","Exp1",15,"short",0.672717132202972,0.549336856655967,0.149336856655967,0.0860795612911939,0.156697225478725,0.678039925296064,0.00532279309309169,0.00791237927248997,0.0937605650600108,0.138281775986968
"287","Exp1",15,"short",0.4,0.568340724295164,0.0926578782940762,0.0898608293473923,0.15811084004025,0.541409175588186,0.141409175588186,0.353522938970465,0.0823799446778239,0.152158382961143
"288","Exp1",15,"short",0.475682846001088,0.637357962321918,0.0716725373726801,0.0806485673044514,0.126535749252501,0.583582370290632,0.107899524289544,0.226830807956648,0.0857745580322238,0.14697935098606
"289","Exp1",15,"short",0.565685424949238,0.680305892245704,0.00758876004273237,0.0912843000479595,0.134181257414408,0.629040655884785,0.0633552309355468,0.111997283545412,0.0895571667151564,0.142371030993519
