"","NSub","targetDur","Exp","priortype","range","m_err","m_RP","m_BIAS","n","se_err","sd_err","se_RP","sd_RP","CV","NBIAS","NRMSE"
"127","4",0.542862864224572,"Exp2","BR","short",0.00984682262526655,0.552709686849839,0.0704570368343251,30,0.0155724988112857,0.0838604725576796,0.0155724988112857,0.0838604725576796,0.151726077094182,0.129787910497371,0.199663978177495
"128","4",0.542862864224572,"Exp2","IR","short",0.0527899270607049,0.595652791285277,0.0853171032797356,14,0.0228158183719813,0.0822636030318519,0.0228158183719813,0.0822636030318519,0.138106635669996,0.157161428607947,0.209220356223231
"129","4",0.5656854,"Exp1","BR","short",-0.0348155787461538,0.530869846153846,0.0558831487153846,26,0.0118028780855781,0.0590143904278906,0.0118028784961273,0.0590143924806363,0.111165463452475,0.0987883878837683,0.148717537114079
"130","4",0.5656854,"Exp1","IR","short",-0.000874255300000001,0.564811164285714,0.0628847204142857,14,0.0223018113238848,0.08041032426399,0.022301811505011,0.08041032491705,0.14236674131387,0.111165535497797,0.180626867643887
"131","4",0.599959465297448,"Exp2","BR","short",-8.95948435780237e-05,0.59986987045387,0.0636706370027942,29,0.0150813976045458,0.0798032549698271,0.0150813976045458,0.0798032549698271,0.133034277766688,0.106124897906607,0.1701781802012
"132","4",0.599959465297448,"Exp2","IR","short",0.04941624695757,0.649375712255018,0.0794355703464223,14,0.0224902452022186,0.081089732274357,0.0224902452022186,0.081089732274357,0.124873367981019,0.132401562007259,0.181998713327554
"133","4",0.663061306494331,"Exp2","BR","short",-0.0585302221007586,0.604531084393572,0.0955093890890761,29,0.0187371177066615,0.0991475074759426,0.0187371177066615,0.0991475074759426,0.164007294307126,0.144043074378813,0.218281469351946
"134","4",0.663061306494331,"Exp2","IR","short",-0.0016946693436164,0.661366637150715,0.0611429495555904,14,0.0207887008074887,0.0749547267116802,0.0207887008074887,0.0749547267116803,0.113333093175971,0.0922131165802134,0.146108346367582
"135","4",0.6727171,"Exp1","BR","short",-0.134771755423077,0.537945369230769,0.137636946192308,26,0.0127063365175975,0.0635316825879877,0.0127063369667073,0.0635316848335365,0.11810062595089,0.204598554418057,0.23623785962447
"136","4",0.6727171,"Exp1","IR","short",-0.0524899140714286,0.620227214285714,0.0707317126428571,14,0.0220868562417656,0.0796352926934879,0.0220868574349449,0.0796352969955569,0.128396973175821,0.105143324947228,0.165954516364186
"137","4",0.7328,"Exp2","BR","short",-0.100198935832264,0.632601064167736,0.11636039716133,28,0.0160839124807564,0.0835744608034837,0.0160839124807564,0.0835744608034837,0.132112425250875,0.158788751584784,0.206561275498391
"138","4",0.7328,"Exp2","IR","short",-0.0662963499209411,0.666503650079059,0.0910998525396287,14,0.0265917640223237,0.0958779686875268,0.0265917640223237,0.0958779686875268,0.143852128455942,0.124317484360847,0.190126988560578
"139","4",0.8,"Exp1","BR","short",-0.220263571724138,0.579736427586207,0.220263571724138,29,0.0153196479511386,0.0810639573035456,0.0153196477876192,0.0810639564382826,0.13982898534736,0.275329464655172,0.308801650336549
"140","4",0.8,"Exp1","IR","short",-0.0757744222857143,0.724225578571429,0.0920346277142857,14,0.0243547639540747,0.0878123502382383,0.0243547628309361,0.0878123461887045,0.121249992801854,0.115043284642857,0.167142209198835
"141","4",1.2,"Exp1","BR","long",-0.0607490597,1.13925091333333,0.128545750966667,30,0.0252065482080679,0.135741416319426,0.0252065635918704,0.135741499163738,0.119149783050489,0.107121459138889,0.1602238365819
"142","4",1.2,"Exp1","IR","long",0.0156140790714286,1.21561414285714,0.156238407642857,14,0.051743299500564,0.186563119510974,0.0517433046736589,0.186563138162833,0.153472332696245,0.130198673035714,0.201259661540727
"143","4",1.31,"Exp2","BR","long",0.138313931850566,1.44831393185057,0.151693140386269,30,0.025882788748705,0.139383083080023,0.025882788748705,0.139383083080023,0.0962381704786391,0.115796290371197,0.150567480953911
"144","4",1.31,"Exp2","IR","long",0.122216185283616,1.43221618528362,0.147410107549749,14,0.0434222734558209,0.156561233442181,0.0434222734558209,0.156561233442181,0.109313967437938,0.112526799656297,0.156881560796389
"145","4",1.427049,"Exp1","BR","long",0.0327228896666667,1.45977136333333,0.158810467,30,0.0369328913161535,0.198889706541473,0.0369328855379382,0.198889675424831,0.136247141450065,0.111285924309537,0.175919983238807
"146","4",1.427049,"Exp1","IR","long",-0.00801298,1.41903571428571,0.148731644285714,14,0.0479087537137421,0.172737468058473,0.0479087671410514,0.172737516471325,0.121728801278461,0.104223221687352,0.160250993755365
"147","4",1.44778166151097,"Exp2","BR","long",0.0925263985790307,1.54030806009,0.180069023049766,30,0.0351767749068039,0.189432730256613,0.0351767749068039,0.189432730256613,0.122983664868665,0.124375814279784,0.174912335191911
"148","4",1.44778166151097,"Exp2","IR","long",0.0735736550845136,1.52135531659548,0.0986356807275107,14,0.0290194859731362,0.10463124466375,0.0290194859731362,0.104631244663751,0.0687750215366494,0.0681288369301281,0.0968067250185573
"149","4",1.60005476290647,"Exp2","BR","long",0.00661432959335031,1.60666909249982,0.166179561421738,30,0.0377309991925237,0.203187648989599,0.0377309991925238,0.203187648989599,0.126465150750774,0.103858671136903,0.163646136296398
"150","4",1.60005476290647,"Exp2","IR","long",0.0525492550610116,1.65260401796748,0.124303327004008,12,0.0410593106884814,0.136178327704322,0.0410593106884814,0.136178327704322,0.0824022731542224,0.0776869204015328,0.113249248220274
"151","4",1.697056,"Exp1","BR","long",-0.0615761966666667,1.63548,0.181252965333333,30,0.0385550076466894,0.207625070317753,0.038555004469224,0.207625053206578,0.126950530245908,0.106804351378701,0.165902400835981
"152","4",1.697056,"Exp1","IR","long",0.00596285142857143,1.70301914285714,0.125478872857143,14,0.0443405439962828,0.159872104960564,0.0443405744271638,0.159872214680666,0.0938757590313694,0.0739391468856319,0.119497512843953
"153","4",1.76834346805288,"Exp2","BR","long",-0.0120246078214253,1.75631886023145,0.175477624798221,30,0.0398337067130126,0.214511075528633,0.0398337067130126,0.214511075528633,0.122136748847737,0.0992327723479192,0.157367495140989
"154","4",1.76834346805288,"Exp2","IR","long",0.0548287491226223,1.8231722171755,0.12930293152073,13,0.043153737556266,0.149488931967892,0.043153737556266,0.149488931967892,0.0819938624336231,0.0731209371124634,0.109862026747137
"155","4",1.954332247557,"Exp2","BR","long",-0.159887073980448,1.79444517357655,0.191244575208606,30,0.0292508643149667,0.157520725087225,0.0292508643149667,0.157520725087225,0.0877824117486224,0.0978567362062769,0.131459851792665
"156","4",1.954332247557,"Exp2","IR","long",-0.0277499563473158,1.92658229120968,0.118757976765556,12,0.0417399418499232,0.138435725887448,0.0417399418499232,0.138435725887448,0.0718555996902294,0.0607665236624983,0.0941052474884768
"157","4",2.018151,"Exp1","BR","long",-0.195474265266667,1.82267707,0.2659570266,30,0.054979370370135,0.296072970435665,0.0549793726097657,0.296072982496445,0.162438529221441,0.131782521030389,0.209171959460989
"158","4",2.018151,"Exp1","IR","long",-0.10198215,1.91616921428571,0.158888978571429,14,0.052302818254074,0.188580493066338,0.0523028334009299,0.188580547679103,0.0984153937309759,0.0787299753940258,0.126031737069545
"159","4",2.4,"Exp1","BR","long",-0.118956099733333,2.28104393333333,0.185008502933333,30,0.034779085673311,0.18729110819223,0.034779098806065,0.187291178914275,0.0821076596453723,0.0770868762222222,0.112623506685507
"160","4",2.4,"Exp1","IR","long",-0.0632930242857143,2.33670707142857,0.163461295714286,14,0.0580298578970179,0.209229628155587,0.0580298526718612,0.209229609316017,0.0895403672434225,0.0681088732142857,0.112500204340288
"161","5",0.4,"Exp1","BR","short",0.084424889,0.484424889285714,0.0947193879285714,28,0.0164808061590699,0.0856367808516094,0.0164808063165341,0.0856367816698173,0.176780309112707,0.236798469821429,0.29550768687084
"162","5",0.4,"Exp1","IR","short",0.161472230153846,0.561472230769231,0.167019100923077,13,0.0559629824168146,0.193861457778013,0.0559629828977247,0.193861459443935,0.345273459345157,0.417547752307692,0.541811671326281
"163","5",0.4756828,"Exp1","BR","short",0.0998823651111111,0.575565203703704,0.102352206740741,27,0.0124748314103656,0.0636094087902345,0.0124748316563347,0.0636094100444356,0.110516427391919,0.215169030161992,0.241891695319053
"164","5",0.4756828,"Exp1","IR","short",0.209534585454545,0.685217418181818,0.213485287272727,11,0.0457349534226153,0.144626621497178,0.0457349555124914,0.144626628105946,0.211066771317203,0.448797575343753,0.495952059768583
"165","5",0.4912,"Exp2","BR","short",0.0491277673935008,0.540327767393501,0.0651004240646131,30,0.0108783557925499,0.0585817387735274,0.0108783557925499,0.0585817387735274,0.108418893695064,0.132533436613626,0.171230161860227
"166","5",0.4912,"Exp2","IR","short",0.0621554116738221,0.553355411673822,0.085333597123912,14,0.0233438608691829,0.0841674873311364,0.0233438608691829,0.0841674873311364,0.152103847826375,0.173724749845098,0.230902293692226
"167","5",0.542862864224572,"Exp2","BR","short",0.0321716427707473,0.575034506995319,0.0610215559736106,29,0.0133091576902073,0.0704254428160625,0.0133091576902073,0.0704254428160625,0.122471681193622,0.112406944727697,0.166236680421042
"168","5",0.542862864224572,"Exp2","IR","short",0.0447904975313441,0.587653361755916,0.0659033729747661,14,0.0193129385419135,0.0696337901927539,0.0193129385419135,0.0696337901927539,0.118494668327409,0.121399670741713,0.169643350822302
"169","5",0.5656854,"Exp1","BR","short",0.0689249872307692,0.634610403846154,0.124728559538462,26,0.0264337913286202,0.132168956643101,0.0264337906340511,0.132168953170255,0.208267863825152,0.220491035367824,0.303301499798249
"170","5",0.5656854,"Exp1","IR","short",0.130716814846154,0.696402176923077,0.163791142076923,13,0.0585607656587255,0.202860442902095,0.0585607388057917,0.202860349880803,0.291297696364339,0.289544580922405,0.410719383823922
"171","5",0.599959465297448,"Exp2","BR","short",-0.0233681756978352,0.576591289599613,0.0489440512735168,30,0.0103976411848364,0.0559930113857935,0.0103976411848364,0.0559930113857935,0.0971104010687973,0.0815789300853039,0.126828828858448
"172","5",0.599959465297448,"Exp2","IR","short",-0.0311754208826135,0.568784044414835,0.0505971368669174,14,0.0159434977836699,0.0574850987692683,0.0159434977836699,0.0574850987692683,0.101066651453645,0.0843342588850271,0.131631057344911
"173","5",0.663061306494331,"Exp2","BR","short",-0.0532731347163065,0.609788171778024,0.0575267252640603,29,0.00854519971650676,0.0452169467065131,0.00854519971650676,0.0452169467065131,0.0741518920819162,0.0867592856054437,0.114130086910048
"174","5",0.663061306494331,"Exp2","IR","short",-0.0245353590497537,0.638525947444577,0.0853685405657707,13,0.0281032642242822,0.0973525629899791,0.0281032642242822,0.0973525629899791,0.152464537078862,0.128749091116661,0.199553911337357
"175","5",0.6727171,"Exp1","BR","short",-0.0129855862068966,0.659731534482759,0.105912866206897,29,0.0232166431850056,0.122850928290495,0.0232166445194066,0.122850935351481,0.186213526154693,0.15744042511614,0.243850291744167
"176","5",0.6727171,"Exp1","IR","short",0.0823092518181818,0.755026336363636,0.17595299,11,0.0621607380539281,0.196569513287515,0.0621607221970663,0.196569463143716,0.260347823216916,0.261555697038175,0.369042506639699
"177","5",0.7328,"Exp2","BR","short",-0.117131895814441,0.615668104185559,0.117131895814441,29,0.0115450903098735,0.0610908756474139,0.0115450903098735,0.0610908756474139,0.0992269621117184,0.159841560882152,0.188136425487366
"178","5",0.7328,"Exp2","IR","short",-0.0183144565889661,0.714485543411034,0.0659861471592981,14,0.0210119059720468,0.0757595043774429,0.0210119059720468,0.0757595043774429,0.10603364207449,0.0900465981977321,0.139109751989445
"179","5",0.8,"Exp1","BR","short",-0.159384938,0.640615063333333,0.160313598666667,30,0.0134164813025753,0.0722499629462067,0.0134164816971045,0.0722499650708112,0.112782182633781,0.200391998333333,0.22994950253407
"180","5",0.8,"Exp1","IR","short",0.000867950999999993,0.800867966666667,0.179277715666667,12,0.0713508187617608,0.236643894317411,0.0713508244693611,0.23664391324738,0.295484303401879,0.224097144583333,0.370851053345271
"181","5",1.2,"Exp1","BR","long",-0.0346433934482759,1.16535653103448,0.179245000344828,29,0.0369626621493765,0.195588023684301,0.0369626566921358,0.195587994807297,0.167835327299942,0.14937083362069,0.224678310093383
"182","5",1.2,"Exp1","IR","long",0.071896475,1.271896475,0.223970745,12,0.0763902621834333,0.253357837299323,0.0763902429540516,0.253357773522679,0.199196851711284,0.1866422875,0.272973861779695
"183","5",1.31,"Exp2","BR","long",0.0148079618374342,1.32480796183743,0.148406711214614,29,0.0347992725262729,0.184140441820961,0.0347992725262729,0.184140441820961,0.138994063385284,0.113287565812682,0.179313753583252
"184","5",1.31,"Exp2","IR","long",0.0507947669532757,1.36079476695328,0.0999772567025658,14,0.0320799062360881,0.115665746846293,0.0320799062360881,0.115665746846293,0.084998671111339,0.0763185165668441,0.114233489229986
"185","5",1.427049,"Exp1","BR","long",0.00492180192592592,1.43197037037037,0.158988499703704,27,0.0401028707544157,0.204485320527855,0.0401028798513675,0.20448536691339,0.142799998620433,0.111410680154433,0.181119240442503
"186","5",1.427049,"Exp1","IR","long",-0.0885860307142857,1.33846260714286,0.277293867857143,14,0.0915555334783091,0.330108170508503,0.0915555723088103,0.330108310513866,0.246632448864993,0.194312786636719,0.313982521621301
"187","5",1.44778166151097,"Exp2","BR","long",0.041586398558288,1.48936806006926,0.140554431314517,30,0.0317797809296372,0.171139357840727,0.0317797809296372,0.171139357840727,0.114907364021737,0.0970826161507174,0.150428510147151
"188","5",1.44778166151097,"Exp2","IR","long",0.0461176655201243,1.49389932703109,0.133719215576221,14,0.0469816847358433,0.169394873322767,0.0469816847358433,0.169394873322767,0.113391090187726,0.0923614514060539,0.14624697275429
"189","5",1.60005476290647,"Exp2","BR","long",-0.0418857486758824,1.55816901423059,0.184123014956152,30,0.0422022197346803,0.227265908498157,0.0422022197346803,0.227265908498157,0.145854465351681,0.115072945766991,0.185782959149965
"190","5",1.60005476290647,"Exp2","IR","long",0.00297860385200996,1.60303336675848,0.0920044135944929,14,0.0316380897410055,0.114072754818926,0.0316380897410055,0.114072754818927,0.0711605617103248,0.0575007904275529,0.0914886137326515
"191","5",1.697056,"Exp1","BR","long",-0.0487472585714286,1.64830903571429,0.230361359285714,28,0.0543210748927732,0.282260584908112,0.0543210668564331,0.282260543150064,0.171242489748136,0.135741754712699,0.21851730885132
"192","5",1.697056,"Exp1","IR","long",-0.163151770714286,1.53390442857143,0.309012286428571,14,0.0898216992538198,0.323856742308953,0.0898217125710253,0.32385679032482,0.211132313260506,0.182087265493049,0.278805713638491
"193","5",1.76834346805288,"Exp2","BR","long",-0.1012903067616,1.66705316129128,0.185047921813115,28,0.0391078318602534,0.203210255267459,0.0391078318602534,0.203210255267459,0.121897885433992,0.104644784882697,0.160653744047329
"194","5",1.76834346805288,"Exp2","IR","long",-0.157294699474102,1.61104876857878,0.199328915498704,14,0.0587816142787486,0.211940124336574,0.0587816142787486,0.211940124336574,0.131554133226856,0.112720701096707,0.173241006764572
"195","5",1.954332247557,"Exp2","BR","long",-0.131094838305634,1.82323740925137,0.209751203376414,30,0.0488355898091671,0.262987699575983,0.0488355898091671,0.262987699575983,0.144242158613873,0.107326276603485,0.179790795012308
"196","5",1.954332247557,"Exp2","IR","long",-0.13869965377706,1.81563259377994,0.203082388223409,14,0.053686097430561,0.193567977065443,0.053686097430561,0.193567977065443,0.106611865048345,0.103913952439392,0.148876456435068
"197","5",2.018151,"Exp1","BR","long",-0.325376808724138,1.69277455172414,0.395618209413793,29,0.0603928983963243,0.319569180222131,0.0603928801308477,0.319569083570314,0.188784196480757,0.19603003413213,0.272152984776447
"198","5",2.018151,"Exp1","IR","long",-0.355032001428571,1.6631195,0.390393127142857,14,0.0920104870982655,0.331748529113214,0.0920105073112713,0.331748601992243,0.19947370107334,0.193440989867883,0.277865388238554
"199","5",2.4,"Exp1","BR","long",-0.454992508214286,1.9450075,0.493227206071429,28,0.0726266708437705,0.377379251657975,0.0726266572689891,0.377379181121342,0.194024537756971,0.205511335863095,0.282631262283634
"200","5",2.4,"Exp1","IR","long",-0.368006423571429,2.03199357142857,0.429644319285714,14,0.109120850874755,0.393440823051189,0.109120838830833,0.393440779626209,0.193623043477251,0.179018466369048,0.263699628870651
"201","6",0.4,"Exp1","BR","short",0.141826249655172,0.541826248275862,0.143620606206897,29,0.013924895918852,0.0736836232674811,0.0139248965472393,0.0736836265925943,0.135991245952115,0.359051515517241,0.38394219587177
"202","6",0.4,"Exp1","IR","short",0.199505952857143,0.59950595,0.205513722857143,14,0.0330665470166563,0.119223130771095,0.033066548092877,0.119223134651464,0.198868976448798,0.513784307142857,0.550929382099066
"203","6",0.4756828,"Exp1","BR","short",0.108831347241379,0.584514196551724,0.108831347241379,29,0.0131869685491016,0.0697788786555063,0.0131869689123203,0.0697788805774789,0.119379274257377,0.228789746531469,0.258062316582937
"204","6",0.4756828,"Exp1","IR","short",0.118230423785714,0.593913271428571,0.140444036642857,14,0.0323078184559916,0.11648749604146,0.0323078145422787,0.116487481930367,0.196135509230453,0.295247245943846,0.354457436398949
"205","6",0.4912,"Exp2","BR","short",0.153902652753206,0.645102652753206,0.158304203861238,29,0.0204020708129784,0.107957611203741,0.0204020708129784,0.107957611203741,0.167349507466747,0.32228054532011,0.363139928321288
"206","6",0.4912,"Exp2","IR","short",0.340473209495503,0.831673209495503,0.340473209495503,11,0.0594248949371578,0.187918017717627,0.0594248949371578,0.187918017717627,0.225951750726249,0.693145784803549,0.729044081415647
"207","6",0.542862864224572,"Exp2","BR","short",0.12639417453538,0.669257038759952,0.139785068296835,24,0.0206818372902098,0.0991866072364126,0.0206818372902098,0.0991866072364126,0.148204055380863,0.257496096176159,0.297100457046595
"208","6",0.542862864224572,"Exp2","IR","short",0.419931034770616,0.962793898995188,0.425000123089117,13,0.0792363161595721,0.27448265078594,0.0792363161595721,0.27448265078594,0.285089728001394,0.782886712459489,0.833179306966715
"209","6",0.5656854,"Exp1","BR","short",0.02164506552,0.58733049,0.03945315692,30,0.0078223547077454,0.0421246692810735,0.0078223567557562,0.0421246803099491,0.0717222773671244,0.0697439900693919,0.100041537480819
"210","6",0.5656854,"Exp1","IR","short",0.131654367857143,0.697339778571429,0.164705560714286,14,0.0387121207934659,0.139578536502797,0.0387121203727645,0.139578534985936,0.200158573015693,0.291161060042005,0.353324521136678
"211","6",0.599959465297448,"Exp2","BR","short",0.0464431500245619,0.64640261532201,0.0699286799052237,30,0.0154004004752416,0.0829336946550485,0.0154004004752416,0.0829336946550485,0.128300369907592,0.11655567409134,0.173338426441777
"212","6",0.599959465297448,"Exp2","IR","short",0.30723751217429,0.907196977471738,0.30723751217429,12,0.0630848470671606,0.209228767678724,0.0630848470671606,0.209228767678724,0.230632126070154,0.512097116464305,0.561635677522979
"213","6",0.663061306494331,"Exp2","BR","short",-0.0358577194825189,0.627203587011812,0.0850695655369467,28,0.0185914662259328,0.0966040922715494,0.0185914662259328,0.0966040922715494,0.154023500936595,0.128298190082479,0.200458635182436
"214","6",0.663061306494331,"Exp2","IR","short",0.274514346616187,0.937575653110518,0.274514346616187,13,0.0565197685521852,0.195790221528837,0.0565197685521852,0.195790221528837,0.208826051401057,0.414010505404954,0.463694962587931
"215","6",0.6727171,"Exp1","BR","short",-0.0926728256666667,0.580044316666667,0.097973415,30,0.0121952410185631,0.0656733827476894,0.0121952406378124,0.0656733806972841,0.11322131569996,0.145638359720602,0.184471130941775
"216","6",0.6727171,"Exp1","IR","short",0.092343515,0.765060664285714,0.0988614121428571,14,0.021697029016855,0.0782297506455007,0.0216970345548672,0.0782297706130877,0.102253029419733,0.146958375434276,0.179031969591451
"217","6",0.7328,"Exp2","BR","short",-0.0557178273102291,0.677082172689771,0.093358809400234,27,0.0217500419814422,0.110903888484836,0.0217500419814422,0.110903888484836,0.163796793001151,0.127400121998136,0.207509470826278
"218","6",0.7328,"Exp2","IR","short",0.141127160383363,0.873927160383363,0.173668156686691,13,0.052783688454433,0.18284806042793,0.052783688454433,0.18284806042793,0.209225744108605,0.236992571897777,0.316134292876497
"219","6",0.8,"Exp1","BR","short",-0.198488813928571,0.601511185714286,0.198488813928571,28,0.0122253621946469,0.0635248453861808,0.0122253620730072,0.0635248447541223,0.105608750531692,0.248111017410714,0.269652155840529
"220","6",0.8,"Exp1","IR","short",-0.0106649228571429,0.789335114285714,0.143421037142857,14,0.0496512565690878,0.179020151451064,0.0496512746892782,0.17902021678434,0.226798749408658,0.179276296428571,0.289098016586894
"221","6",1.2,"Exp1","BR","long",0.178439735633333,1.3784398,0.1964720797,30,0.0365548244548803,0.196853754185401,0.0365548148393819,0.196853702404358,0.142809067472049,0.163726733083333,0.217257618688913
"222","6",1.2,"Exp1","IR","long",0.060764535,1.26076451428571,0.168241806428571,14,0.0502574854487596,0.181205940761388,0.0502574894297933,0.181205955115209,0.143727042649096,0.140201505357143,0.200783278419952
"223","6",1.31,"Exp2","BR","long",0.110021573194678,1.42002157319468,0.221578755638227,30,0.0435029731911907,0.234270680234916,0.0435029731911907,0.234270680234916,0.164976845885424,0.169144088273455,0.236277553475063
"224","6",1.31,"Exp2","IR","long",-0.046864309444663,1.26313569055534,0.157568555080945,13,0.0509820651705247,0.176607054300273,0.0509820651705247,0.176607054300273,0.139816375723362,0.120281339756446,0.184434865505473
"225","6",1.427049,"Exp1","BR","long",0.00285241321428571,1.42990092857143,0.175800273928571,28,0.0407079303749504,0.211524611041172,0.0407079090944506,0.211524500464451,0.147929479754782,0.12319147690694,0.192507846497314
"226","6",1.427049,"Exp1","IR","long",-0.112752896142857,1.31429573571429,0.148715741714286,14,0.0450877605222538,0.162566232458827,0.0450877863937479,0.162566325739826,0.123690826442098,0.104212078011537,0.161739227614738
"227","6",1.44778166151097,"Exp2","BR","long",-0.00722024010621533,1.44056142140475,0.186794203170389,30,0.0404123983834003,0.217627425546186,0.0404123983834003,0.217627425546186,0.151071257575375,0.129020976115585,0.198667906676503
"228","6",1.44778166151097,"Exp2","IR","long",-0.0854054147208023,1.36237624679017,0.171244705405921,13,0.0549459591918887,0.190338385981915,0.0549459591918887,0.190338385981915,0.139710587607764,0.118280753209156,0.183055687891505
"229","6",1.60005476290647,"Exp2","BR","long",-0.0168197070242973,1.58323505588217,0.213519801512023,29,0.0521304667577373,0.275848501541385,0.0521304667577373,0.275848501541385,0.174230920744541,0.13344530853692,0.219463127003158
"230","6",1.60005476290647,"Exp2","IR","long",-0.154708477362905,1.44534628554357,0.298228878948912,13,0.0974875797436011,0.337706882445679,0.0974875797436011,0.337706882445679,0.233651191983155,0.186386669920713,0.298886048920457
"231","6",1.697056,"Exp1","BR","long",-0.0710188601724138,1.6260374137931,0.204129145344828,29,0.0468668595994344,0.247996110461367,0.046866870723623,0.24799616932504,0.152515659985051,0.120284271906659,0.194240399013158
"232","6",1.697056,"Exp1","IR","long",-0.278277675714286,1.41877857142857,0.288107801428571,14,0.0475256367762392,0.171356120295807,0.0475256108097187,0.171356026672187,0.120777146006405,0.169769177580806,0.208347528552454
"233","6",1.76834346805288,"Exp2","BR","long",-0.101150678745789,1.66719278930709,0.225172043260131,30,0.044501786174693,0.239649452762581,0.044501786174693,0.239649452762581,0.14374429538061,0.127335015695829,0.192032884362874
"234","6",1.76834346805288,"Exp2","IR","long",-0.231003715335407,1.53733975271747,0.301619171953414,14,0.0807049304812872,0.290985765033038,0.0807049304812872,0.290985765033038,0.189278761912373,0.170565943439442,0.254792446458814
"235","6",1.954332247557,"Exp2","BR","long",-0.414152121672396,1.5401801258846,0.432054156463893,28,0.0578909358657316,0.300810126651476,0.0578909358657316,0.300810126651476,0.195308406851897,0.221075079226667,0.294990787046143
"236","6",1.954332247557,"Exp2","IR","long",-0.483082422496052,1.47124982506095,0.489006625416872,12,0.0922111240494815,0.305829699969047,0.0922111240494815,0.305829699969047,0.207870678901442,0.250216730562652,0.325297758062378
"237","6",2.018151,"Exp1","BR","long",-0.182468037206897,1.83568334482759,0.289601782103448,29,0.0576389433066652,0.304996619643974,0.0576389540347727,0.304996676411783,0.166148849839039,0.143498569781671,0.219538788901234
"238","6",2.018151,"Exp1","IR","long",-0.464262390714286,1.55388907142857,0.464262390714286,14,0.0602522224813813,0.217242477617284,0.0602522429281709,0.217242551339233,0.139805701277962,0.230043436152342,0.269194384463346
"239","6",2.4,"Exp1","BR","long",-0.427905661333333,1.9720944,0.428828444666667,30,0.0445589561505959,0.239957322504839,0.0445589515010376,0.239957297466201,0.121676374856194,0.178678518611111,0.216173895767288
"240","6",2.4,"Exp1","IR","long",-0.503023733846154,1.89697630769231,0.503023733846154,13,0.0742868706853303,0.257337268724582,0.0742868520248989,0.257337204082952,0.135656519820221,0.209593222435897,0.249663794453256
"241","7",0.4,"Exp1","BR","short",0.0647916940714286,0.464791692857143,0.0675210712142857,28,0.010832183839307,0.0562856782998186,0.01083218461036,0.0562856823063276,0.12109872695945,0.168802678035714,0.207748034366702
"242","7",0.4,"Exp1","IR","short",0.0488068692857143,0.448806878571429,0.0765432907142857,14,0.0216400761722333,0.0780244042439337,0.0216400757862676,0.0780244028523146,0.17384850049685,0.191358226785714,0.258536790580327
"243","7",0.4756828,"Exp1","BR","short",0.0313215009333333,0.507004353333333,0.0544354350666667,30,0.0121225714541411,0.0652820451668139,0.0121225691293337,0.0652820326473432,0.128760300021375,0.114436416592458,0.172264065620538
"244","7",0.4756828,"Exp1","IR","short",0.00685156571428571,0.4825344,0.0426178328571429,14,0.013528977464027,0.0487794219511462,0.0135289762598347,0.0487794176093691,0.101090031320812,0.0895929658527549,0.135078103194913
"245","7",0.4912,"Exp2","BR","short",0.0955191330908099,0.58671913309081,0.102443298929644,30,0.0143276157668279,0.0771565721976669,0.0143276157668279,0.0771565721976669,0.131505123739888,0.208557204661328,0.246555683743024
"246","7",0.4912,"Exp2","IR","short",0.0895998274425961,0.580799827442596,0.0960718913934311,14,0.0179829146066897,0.0648383206967101,0.0179829146066897,0.0648383206967101,0.111636260262351,0.195586098113663,0.225203411121347
"247","7",0.542862864224572,"Exp2","BR","short",0.100127970486664,0.642990834711236,0.102383963278704,30,0.0120015861127295,0.0646305191640649,0.0120015861127295,0.0646305191640649,0.100515459435888,0.188600049894645,0.213713210648921
"248","7",0.542862864224572,"Exp2","IR","short",0.147627545074893,0.690490409299465,0.147627545074893,14,0.0181228451486871,0.065342847440885,0.0181228451486871,0.065342847440885,0.0946325199609629,0.27194261166817,0.287937663175672
"249","7",0.5656854,"Exp1","BR","short",0.00532549697666667,0.57101092,0.0536069868433333,30,0.0125941490285648,0.0678215681244344,0.0125941496718172,0.0678215715884545,0.118774561418991,0.0947646639692899,0.151946497088568
"250","7",0.5656854,"Exp1","IR","short",0.0982521284166667,0.663937541666667,0.150100828416667,12,0.0522990177437488,0.173456218760154,0.0522990207415211,0.17345622870264,0.261253834611035,0.265343295790676,0.37237162985387
"251","7",0.599959465297448,"Exp2","BR","short",0.0417058277731949,0.641665293070643,0.0519864901693598,30,0.0100972218733445,0.0543752038821635,0.0100972218733445,0.0543752038821635,0.0847407588806228,0.0866500041691749,0.121199090088094
"252","7",0.599959465297448,"Exp2","IR","short",0.0974144235913224,0.69737388888877,0.102856451521378,14,0.0377101165788793,0.135965758928874,0.0377101165788793,0.135965758928874,0.194968238838894,0.171439001250499,0.259622697978641
"253","7",0.663061306494331,"Exp2","BR","short",-0.0150037769186351,0.648057529575696,0.06430739613882,30,0.0146854803286665,0.0790837318418006,0.0146854803286665,0.0790837318418006,0.122031962029018,0.0969855962170669,0.155878175605925
"254","7",0.663061306494331,"Exp2","IR","short",0.0554280613853551,0.718489367879686,0.0903789594573301,14,0.0268443741861777,0.0967887675860056,0.0268443741861777,0.0967887675860055,0.134711482052457,0.136305585278641,0.191641321157318
"255","7",0.6727171,"Exp1","BR","short",-0.0486548359333333,0.62406231,0.0658397127333333,30,0.0122389213393765,0.0659086084740975,0.0122389217812399,0.0659086108536052,0.105612227813606,0.0978713232253697,0.143988675157589
