"","id","trialnum","NSub","targetDur","RP","Exp","group","model","W_DG","mu_r","sig_r","predY","W_DL_PL","W_DG_PG","sig2_DL","sig2_DG","log_lik","W_P_G","W_L","W_Ds","W_P_S","W_P_L","part"
"19",19,360,1,2.01815139660892,1.8299500527155,"Exp1","mixed","DIM",0.462732350963436,1.65414245450326,0.207877541485203,1.65427352975313,0.561290419615151,0.499513115909297,0.060347386881498,0.0688452611334406,0.154407314240061,0.23114087846178,0.301563184173379,0.467295937364841,0.301563184173379,0.301563184173379,"all"
"20",20,361,1,2.4,2.0058994709816,"Exp1","mixed","DIM",0.456606689344133,1.74308159058529,0.221478360117257,1.7453203323132,0.644047319271139,0.584544937798968,0.0692450314272173,0.0808202898761719,0.0870245088593332,0.266907128821259,0.349971005037781,0.383121866140961,0.349971005037781,0.349971005037781,"all"
"21",21,363,1,1.42704853800327,1.67002015307662,"Exp1","mixed","DIM",0.474857784812313,1.39325759619202,0.177413796980476,1.39373713285023,0.390134622906319,0.334289100683675,0.0419454959529465,0.0457864553094903,0.312861084284638,0.15873978183755,0.204876160094437,0.636384058068013,0.204876160094437,0.204876160094437,"all"
"22",22,364,1,0.8,0.790006220084251,"Exp1","mixed","DIM",0.110825554251432,0.649103318250926,0.0974811142014837,0.649672499442158,0.837561453291064,0.137208268433571,0.00351109786366356,0.0186491831333457,0.911499840415266,0.0152061823970298,0.744738241010447,0.240055576592523,0.744738241010447,0.744738241010447,"all"
"23",23,365,1,1.2,0.909894631755378,"Exp1","mixed","DIM",0.480197639251245,1.23848285188248,0.161946818867714,1.23934186919308,0.311456253829743,0.262568271992087,0.0334863564202873,0.0358639546391221,0.402490067136972,0.126084664352879,0.161895696010664,0.712019639636457,0.161895696010664,0.161895696010664,"all"
"24",24,366,1,2.01815139660892,1.62989500496042,"Exp1","mixed","DIM",0.462732350963436,1.65414245450326,0.207877541485203,1.65385985091334,0.561290419615151,0.499513115909297,0.060347386881498,0.0688452611334406,0.154041386257134,0.23114087846178,0.301563184173379,0.467295937364841,0.301563184173379,0.301563184173379,"all"
"25",25,367,1,0.475682846001088,0.501850506469054,"Exp1","mixed","DIM",0.231495777953752,0.539862695741073,0.0921962670910302,0.539485617730199,0.64576476787845,0.0534021216866497,0.00270707694106272,0.00723393117475588,0.969708988876243,0.0123623657042319,0.496272950563304,0.491364683732464,0.496272950563304,0.496272950563304,"all"
"26",26,368,1,0.475682846001088,0.413932400113481,"Exp1","mixed","DIM",0.231495777953752,0.539862695741073,0.0921962670910302,0.539131485148782,0.64576476787845,0.0534021216866497,0.00270707694106272,0.00723393117475588,0.961795364087157,0.0123623657042319,0.496272950563304,0.491364683732464,0.496272950563304,0.496272950563304,"all"
"27",27,369,1,0.4,0.429897181989872,"Exp1","mixed","DIM",0.276914551817814,0.484394698093965,0.0901327895309429,0.484201206047845,0.563136318004196,0.0383835953806856,0.00236069450823781,0.0051963178881004,0.99186679124148,0.0106289761119989,0.40719567689173,0.582175346996271,0.40719567689173,0.40719567689173,"all"
"28",28,370,1,2.4,1.34202914731941,"Exp1","mixed","DIM",0.456606689344133,1.74308159058529,0.221478360117257,1.74314262769934,0.644047319271139,0.584544937798968,0.0692450314272173,0.0808202898761719,0.0864028791673616,0.266907128821259,0.349971005037781,0.383121866140961,0.349971005037781,0.349971005037781,"all"
"29",29,373,1,0.4,0.605839136154827,"Exp1","mixed","DIM",0.276914551817814,0.484394698093965,0.0901327895309429,0.484498041692345,0.563136318004196,0.0383835953806856,0.00236069450823781,0.0051963178881004,0.987646832118963,0.0106289761119989,0.40719567689173,0.582175346996271,0.40719567689173,0.40719567689173,"all"
"30",30,374,1,0.4,0.397849747620057,"Exp1","mixed","DIM",0.276914551817814,0.484394698093965,0.0901327895309429,0.483972845214632,0.563136318004196,0.0383835953806856,0.00236069450823781,0.0051963178881004,0.988703013533804,0.0106289761119989,0.40719567689173,0.582175346996271,0.40719567689173,0.40719567689173,"all"
"31",31,375,1,0.565685424949238,0.69388786430136,"Exp1","mixed","DIM",0.186947256922929,0.587298284671769,0.0941788008962091,0.58734115547289,0.720521059510927,0.0738309535619305,0.00302045890821849,0.0100095396881593,0.944283648698598,0.0138024942444071,0.585821623880156,0.400375881875437,0.585821623880156,0.585821623880156,"all"
"32",32,376,1,1.42704853800327,1.58189647290055,"Exp1","mixed","DIM",0.474857784812313,1.39325759619202,0.177413796980476,1.394171106199,0.390134622906319,0.334289100683675,0.0419454959529465,0.0457864553094903,0.312782807923127,0.15873978183755,0.204876160094437,0.636384058068013,0.204876160094437,0.204876160094437,"all"
"33",33,377,1,1.69705627484772,1.8699427130141,"Exp1","mixed","DIM",0.468936424541451,1.53513711139727,0.19297164624397,1.5353003517873,0.474977724831038,0.41451635667138,0.0510674394551855,0.0569483466164624,0.22826885969515,0.194381818211425,0.252243368811938,0.553374812976636,0.252243368811938,0.252243368811938,"all"
"34",34,381,1,0.565685424949238,0.661961099585824,"Exp1","mixed","DIM",0.186947256922929,0.587298284671769,0.0941788008962091,0.58686419487312,0.720521059510927,0.0738309535619305,0.00302045890821849,0.0100095396881593,0.948089178444234,0.0138024942444071,0.585821623880156,0.400375881875437,0.585821623880156,0.585821623880156,"all"
