"","id","trialnum","NSub","targetDur","RP","Exp","group","model","mu_r","sig_r","predY","log_lik","W_P_G","W_L","W_Ds","part"
"3655",98,451,11,1.44778166151097,1.35785977858632,"Exp2","mixed","LGM",1.31447940998176,0.114922143608898,1.31477166250028,0.739386282482098,0.787929529004949,0.0499531833865419,0.16211728760851,"all"
"3656",99,452,11,1.31,1.32586560300388,"Exp2","mixed","LGM",1.29275590947194,0.11302082911727,1.29319123522225,0.757208686327442,0.760651193269061,0.0482172721089334,0.191131534622005,"all"
"3657",100,454,11,1.44778166151097,1.30993211481291,"Exp2","mixed","LGM",1.31447940998176,0.114922143608898,1.31460243229367,0.748971544113206,0.787929529004949,0.0499531833865419,0.16211728760851,"all"
"3658",101,455,11,1.44778166151097,1.30183583901271,"Exp2","mixed","LGM",1.31447940998176,0.114922143608898,1.31456156014677,0.744499755352665,0.787929529004949,0.0499531833865419,0.16211728760851,"all"
"3659",102,456,11,1.60005476290647,1.19791937872014,"Exp2","mixed","LGM",1.33127509888861,0.116558514808902,1.33238970473097,0.731572088333476,0.811768492238113,0.0514706117213936,0.136760896040494,"all"
"3660",103,457,11,1.31,1.22195411871871,"Exp2","mixed","LGM",1.29275590947194,0.11302082911727,1.29249014600111,0.764120079089246,0.760651193269061,0.0482172721089334,0.191131534622005,"all"
"3661",104,458,11,0.4912,0.597926345130873,"Exp2","mixed","LGM",0.648633446725522,0.0543432459038469,0.648950992224309,1.49274416035505,0.141365373952307,0.606754960077633,0.25187966597006,"all"
"3662",105,459,11,1.954332247557,1.38983529413963,"Exp2","mixed","LGM",1.35261278099602,0.119141205058599,1.35300325611544,0.707664971408142,0.850074612006238,0.0539096823425699,0.0960157056511923,"all"
"3663",106,460,11,0.599959465297448,0.62194677910793,"Exp2","mixed","LGM",0.682911432691856,0.0561749819158685,0.683349252543828,1.45639784683524,0.154159830710832,0.661711520303001,0.184128648986167,"all"
"3664",107,461,11,1.76834346805288,1.42189757882988,"Exp2","mixed","LGM",1.3437732512887,0.117955912474606,1.34386544976292,0.717542910142807,0.832390992490397,0.052783594321341,0.114825413188262,"all"
"3665",108,462,11,0.663061306494331,0.72604299768318,"Exp2","mixed","LGM",0.695614693305544,0.0569193116615406,0.695718491727173,1.44622861668098,0.159479646126572,0.68456396985822,0.155956384015209,"all"
"3666",109,463,11,1.954332247557,1.33383094759665,"Exp2","mixed","LGM",1.35261278099602,0.119141205058599,1.35205873772266,0.708982123313479,0.850074612006238,0.0539096823425699,0.0960157056511923,"all"
"3667",110,464,11,0.542862864224572,0.781905217002532,"Exp2","mixed","LGM",0.667326648664259,0.0553185016925745,0.667199875203498,1.47599978652163,0.148124807512022,0.635788177548886,0.216087014939092,"all"
"3668",111,465,11,0.542862864224572,0.573897203141314,"Exp2","mixed","LGM",0.667326648664259,0.0553185016925745,0.667273508085777,1.47131913620622,0.148124807512022,0.635788177548886,0.216087014939092,"all"
"3669",112,466,11,0.4912,0.661902567278048,"Exp2","mixed","LGM",0.648633446725522,0.0543432459038469,0.64861203536694,1.4894124575675,0.141365373952307,0.606754960077633,0.25187966597006,"all"
"3670",113,467,11,0.663061306494331,0.685901853220457,"Exp2","mixed","LGM",0.695614693305544,0.0569193116615406,0.695718019630592,1.44624300278537,0.159479646126572,0.68456396985822,0.155956384015209,"all"
"3671",114,468,11,0.542862864224572,0.57393545620107,"Exp2","mixed","LGM",0.667326648664259,0.0553185016925745,0.667217876445421,1.47690278535123,0.148124807512022,0.635788177548886,0.216087014939092,"all"
"3672",115,469,11,0.663061306494331,0.653961791723304,"Exp2","mixed","LGM",0.695614693305544,0.0569193116615406,0.695540627755006,1.44840897451991,0.159479646126572,0.68456396985822,0.155956384015209,"all"
"3673",116,470,11,1.60005476290647,1.41389273717414,"Exp2","mixed","LGM",1.33127509888861,0.116558514808902,1.33129038405831,0.73756041169703,0.811768492238113,0.0514706117213936,0.136760896040494,"all"
"3674",117,471,11,0.7328,0.973910700562556,"Exp2","mixed","LGM",0.705723466498714,0.0575602520473677,0.705692690764106,1.43275981939453,0.164116433932568,0.704483293310616,0.131400272756816,"all"
"3675",118,472,11,1.31,1.30186165205305,"Exp2","mixed","LGM",1.29275590947194,0.11302082911727,1.29301643887897,0.760543753995902,0.760651193269061,0.0482172721089334,0.191131534622005,"all"
"3676",119,473,11,1.31,1.00590923015261,"Exp2","mixed","LGM",1.29275590947194,0.11302082911727,1.29369083244141,0.758572741014021,0.760651193269061,0.0482172721089334,0.191131534622005,"all"
"3677",120,474,11,1.60005476290647,1.19795016776879,"Exp2","mixed","LGM",1.33127509888861,0.116558514808902,1.33142386961641,0.727504442843415,0.811768492238113,0.0514706117213936,0.136760896040494,"all"
"3678",121,475,11,1.60005476290647,1.0699622694201,"Exp2","mixed","LGM",1.33127509888861,0.116558514808902,1.33079515698671,0.727738525045396,0.811768492238113,0.0514706117213936,0.136760896040494,"all"
"3679",122,476,11,1.954332247557,1.36593304035068,"Exp2","mixed","LGM",1.35261278099602,0.119141205058599,1.35235362018082,0.705625900248568,0.850074612006238,0.0539096823425699,0.0960157056511923,"all"
"3680",123,477,11,0.7328,1.04596080647389,"Exp2","mixed","LGM",0.705723466498714,0.0575602520473677,0.705214576716865,1.43173075617492,0.164116433932568,0.704483293310616,0.131400272756816,"all"
"3681",124,480,11,1.44778166151097,0.82188619621229,"Exp2","mixed","LGM",1.31447940998176,0.114922143608898,1.31433600290595,0.742927533559123,0.787929529004949,0.0499531833865419,0.16211728760851,"all"
"3682",125,481,11,1.44778166151097,1.10195862200635,"Exp2","mixed","LGM",1.31447940998176,0.114922143608898,1.31398684311695,0.744751024110193,0.787929529004949,0.0499531833865419,0.16211728760851,"all"
"3683",126,482,11,1.954332247557,1.3499305100504,"Exp2","mixed","LGM",1.35261278099602,0.119141205058599,1.35271578128668,0.708279317903083,0.850074612006238,0.0539096823425699,0.0960157056511923,"all"
"3684",127,483,11,0.599959465297448,0.805979765063967,"Exp2","mixed","LGM",0.682911432691856,0.0561749819158685,0.682632843168016,1.45826248065258,0.154159830710832,0.661711520303001,0.184128648986167,"all"
"3685",128,484,11,1.76834346805288,1.38191255661332,"Exp2","mixed","LGM",1.3437732512887,0.117955912474606,1.3433496376042,0.721249587856361,0.832390992490397,0.052783594321341,0.114825413188262,"all"
"3686",129,487,11,1.60005476290647,1.44589188876489,"Exp2","mixed","LGM",1.33127509888861,0.116558514808902,1.3310529831979,0.730903966808401,0.811768492238113,0.0514706117213936,0.136760896040494,"all"
"3687",130,490,11,1.76834346805288,1.53390627191584,"Exp2","mixed","LGM",1.3437732512887,0.117955912474606,1.34466491810709,0.724870235810809,0.832390992490397,0.052783594321341,0.114825413188262,"all"
"3688",131,491,11,0.663061306494331,0.597964598191538,"Exp2","mixed","LGM",0.695614693305544,0.0569193116615406,0.695510854155421,1.44415784314758,0.159479646126572,0.68456396985822,0.155956384015209,"all"
"3689",132,493,11,0.599959465297448,0.821927248276552,"Exp2","mixed","LGM",0.682911432691856,0.0561749819158685,0.682426040491068,1.45584625810555,0.154159830710832,0.661711520303001,0.184128648986167,"all"
