"","NSub","curDur","exp","group","model","mu_r","sig_r","log_lik","W_P_G","W_L","W_Ds","part"
"9445",11,1.27,"Exp2","mixed","DIM",1.2796417431487,0.0882041029196924,1.00269139968678,0.777885487380565,0.0204418973112727,0.201672615308162,"all"
"9446",11,1.28,"Exp2","mixed","DIM",1.28165860192263,0.0883301107391271,1.00233243325917,0.780528981068544,0.0204629122063504,0.199008106725106,"all"
"9447",11,1.29,"Exp2","mixed","DIM",1.28362256036553,0.0884537015591349,1.00573117536411,0.783127318086255,0.0204826693429084,0.196390012570836,"all"
"9448",11,1.3,"Exp2","mixed","DIM",1.28553499451034,0.0885749316594084,1.00321175166768,0.785681391742253,0.0205012021633288,0.193817406094418,"all"
"9449",11,1.31,"Exp2","mixed","DIM",1.28739724381445,0.0886938558515208,0.999402146458473,0.78819207774478,0.0205185433301358,0.191289378925085,"all"
"9450",11,1.32,"Exp2","mixed","DIM",1.28921061207104,0.0888105275184606,0.999462015783225,0.790660234423921,0.0205347247404774,0.188805040835602,"all"
"9451",11,1.33,"Exp2","mixed","DIM",1.29097636830564,0.0889249986532253,1.00449459647804,0.793086702962308,0.0205497775406424,0.186363519497049,"all"
"9452",11,1.34,"Exp2","mixed","DIM",1.29269574765755,0.0890373198964806,1.00233908916434,0.795472307633237,0.0205637321405822,0.183963960226181,"all"
"9453",11,1.35,"Exp2","mixed","DIM",1.2943699522455,0.0891475405732958,0.998656275730274,0.797817856045125,0.0205766182284105,0.181605525726465,"all"
"9454",11,1.36,"Exp2","mixed","DIM",1.2960001520174,0.0892557087289638,0.992993641276078,0.800124139391344,0.0205884647848537,0.179287395823802,"all"
"9455",11,1.37,"Exp2","mixed","DIM",1.29758748558367,0.089361871163919,1.00066760305962,0.802391932704522,0.0205993000976322,0.177008767197845,"all"
"9456",11,1.38,"Exp2","mixed","DIM",1.29913306103411,0.089466073467765,0.995273802132627,0.804621995114481,0.0206091517757501,0.174768853109769,"all"
"9457",11,1.39,"Exp2","mixed","DIM",1.30063795673807,0.089568360052425,0.996171928719452,0.80681507010905,0.0206180467636757,0.172566883127274,"all"
"9458",11,1.4,"Exp2","mixed","DIM",1.30210322212781,0.0896687741844299,0.992778259510424,0.808971885797066,0.0206260113553967,0.170402102847538,"all"
"9459",11,1.41,"Exp2","mixed","DIM",1.30352987846498,0.089767358016359,0.992141758858694,0.811093155172895,0.0206330712083356,0.168273773618769,"all"
"9460",11,1.42,"Exp2","mixed","DIM",1.30491891959034,0.0898641526174475,0.990222365969163,0.813179576381916,0.0206392513571115,0.166181172260973,"all"
"9461",11,1.43,"Exp2","mixed","DIM",1.30627131265649,0.089959198003378,0.992226345109702,0.815231832986404,0.0206445762271376,0.164123590786458,"all"
"9462",11,1.44,"Exp2","mixed","DIM",1.30758799884399,0.0900525331652709,0.992617910563103,0.817250594231346,0.0206490696480445,0.162100336120609,"all"
"9463",11,1.45,"Exp2","mixed","DIM",1.30886989406069,0.0901441960978908,0.984575467619685,0.819236515309725,0.0206527548669202,0.160110729823355,"all"
"9464",11,1.46,"Exp2","mixed","DIM",1.3101178896246,0.0902342238270853,0.984670415894891,0.821190237626876,0.0206556545613587,0.158154107811765,"all"
"9465",11,1.47,"Exp2","mixed","DIM",1.31133285293025,0.0903226524364728,0.989523629098027,0.823112389063557,0.0206577908523122,0.156229820084131,"all"
"9466",11,1.48,"Exp2","mixed","DIM",1.31251562809899,0.0904095170933957,0.99104606503029,0.825003584237373,0.02065918531674,0.154337230445887,"all"
"9467",11,1.49,"Exp2","mixed","DIM",1.31366703661308,0.0904948520741568,0.984711091474771,0.826864424762292,0.0206598590000503,0.152475716237657,"all"
"9468",11,1.5,"Exp2","mixed","DIM",1.31478787793415,0.0905786907885544,0.985249859621963,0.828695499505952,0.0206598324283304,0.150644668065718,"all"
"9469",11,1.51,"Exp2","mixed","DIM",1.31587893010586,0.0906610658037342,0.978084007592872,0.830497384844534,0.0206591256203638,0.148843489535102,"all"
"9470",11,1.52,"Exp2","mixed","DIM",1.3169409503414,0.0907420088673731,0.97832157395728,0.832270644914988,0.0206577580994301,0.147071596985582,"all"
"9471",11,1.53,"Exp2","mixed","DIM",1.31797467559578,0.0908215509302129,0.978962681963065,0.834015831864407,0.0206557489048875,0.145328419230706,"all"
"9472",11,1.54,"Exp2","mixed","DIM",1.31898082312329,0.0908997221679584,0.977891715110926,0.835733486096393,0.0206531166035361,0.143613397300071,"all"
"9473",11,1.55,"Exp2","mixed","DIM",1.3199600910204,0.0909765520025586,0.978303248617504,0.837424136514267,0.0206498793007616,0.141925984184972,"all"
"9474",11,1.56,"Exp2","mixed","DIM",1.32091315875435,0.0910520691228842,0.983939694953124,0.839088300760977,0.0206460546514596,0.140265644587563,"all"
"9475",11,1.57,"Exp2","mixed","DIM",1.32184068767774,0.0911263015048186,0.978214996373438,0.840726485455621,0.0206416598707407,0.138631854673639,"all"
"9476",11,1.58,"Exp2","mixed","DIM",1.32274332152934,0.0911992764307785,0.978109110700314,0.842339186426456,0.0206367117444169,0.137024101829127,"all"
"9477",11,1.59,"Exp2","mixed","DIM",1.32362168692144,0.0912710205086774,0.978756867106346,0.84392688894034,0.0206312266392713,0.135441884420388,"all"
"9478",11,1.6,"Exp2","mixed","DIM",1.32447639381413,0.0913415596903486,0.972272725918192,0.845490067928527,0.0206252205131111,0.133884711558362,"all"
"9479",11,1.61,"Exp2","mixed","DIM",1.32530803597655,0.0914109192894418,0.974005125278802,0.847029188208755,0.0206187089246073,0.132352102866638,"all"
"9480",11,1.62,"Exp2","mixed","DIM",1.32611719143567,0.0914791239988075,0.97509258773045,0.8485447047036,0.0206117070429217,0.130843588253479,"all"
"9481",11,1.63,"Exp2","mixed","DIM",1.32690442291275,0.091546197907384,0.973736675481185,0.850037062655046,0.0206042296571243,0.12935870768783,"all"
"9482",11,1.64,"Exp2","mixed","DIM",1.32767027824771,0.0916121645165997,0.970220198858742,0.851506697835262,0.020596291185403,0.127897010979335,"all"
"9483",11,1.65,"Exp2","mixed","DIM",1.32841529081185,0.0916770467563056,0.978905294996544,0.852954036753561,0.0205879056840678,0.126458057562371,"all"
"9484",11,1.66,"Exp2","mixed","DIM",1.32913997990911,0.0917408670002504,0.971561269403851,0.854379496859544,0.020579086856354,0.125041416284102,"all"
"9485",11,1.67,"Exp2","mixed","DIM",1.32984485116616,0.0918036470811105,0.962192867654216,0.855783486742417,0.0205698480610248,0.123646665196558,"all"
"9486",11,1.68,"Exp2","mixed","DIM",1.33053039691156,0.0918654083050897,0.971141674002632,0.85716640632651,0.0205602023207779,0.122273391352712,"all"
"9487",11,1.69,"Exp2","mixed","DIM",1.33119709654437,0.0919261714660981,0.970076420680542,0.858528647062988,0.020550162330459,0.120921190606553,"all"
"9488",11,1.7,"Exp2","mixed","DIM",1.33184541689239,0.0919859568595247,0.965883058765249,0.859870592117788,0.0205397404650846,0.119589667417128,"all"
"9489",11,1.71,"Exp2","mixed","DIM",1.33247581256032,0.092044784295614,0.965422713113159,0.861192616555804,0.0205289487876781,0.118278434656518,"all"
"9490",11,1.72,"Exp2","mixed","DIM",1.33308872626811,0.0921026731124581,0.965559986498408,0.862495087521345,0.0205177990569223,0.116987113421732,"all"
"9491",11,1.73,"Exp2","mixed","DIM",1.33368458917975,0.0921596421886164,0.966348472328917,0.863778364414902,0.0205063027346313,0.115715332850467,"all"
"9492",11,1.74,"Exp2","mixed","DIM",1.33426382122276,0.0922157099553726,0.964815099107557,0.865042799066255,0.0204944709930452,0.1144627299407,"all"
"9493",11,1.75,"Exp2","mixed","DIM",1.33482683139864,0.0922708944086406,0.963717266926893,0.866288735903967,0.0204823147219512,0.113228949374082,"all"
"9494",11,1.76,"Exp2","mixed","DIM",1.33537401808445,0.0923252131205284,0.961243554107554,0.867516512121303,0.020469844535635,0.112013643343062,"all"
"9495",11,1.77,"Exp2","mixed","DIM",1.33590576932594,0.0923786832505712,0.959745346275237,0.868726457838615,0.0204570707796642,0.110816471381721,"all"
"9496",11,1.78,"Exp2","mixed","DIM",1.33642246312221,0.0924313215566429,0.966776338339666,0.869918896262244,0.0204440035375088,0.109637100200247,"all"
"9497",11,1.79,"Exp2","mixed","DIM",1.33692446770231,0.0924831444055552,0.961067506079508,0.87109414383999,0.0204306526370017,0.108475203523009,"all"
"9498",11,1.8,"Exp2","mixed","DIM",1.33741214179401,0.0925341677833541,0.963802823197053,0.872252510413194,0.0204170276566419,0.107330461930164,"all"
"9499",11,1.81,"Exp2","mixed","DIM",1.33788583488484,0.0925844073053222,0.962202106540623,0.873394299365489,0.0204031379317445,0.106202562702767,"all"
"9500",11,1.82,"Exp2","mixed","DIM",1.33834588747569,0.0926338782256958,0.958808140195595,0.874519807768265,0.0203889925604407,0.105091199671294,"all"
"9501",11,1.83,"Exp2","mixed","DIM",1.33879263132719,0.0926825954471055,0.959371704694735,0.875629326522914,0.0203746004095305,0.103996073067555,"all"
"9502",11,1.84,"Exp2","mixed","DIM",1.33922638969901,0.0927305735297475,0.959059935165729,0.8767231404999,0.0203599701201921,0.102916889379908,"all"
"9503",11,1.85,"Exp2","mixed","DIM",1.33964747758242,0.0927778267002951,0.956397143908283,0.877801528674706,0.0203451101135511,0.101853361211743,"all"
"9504",11,1.86,"Exp2","mixed","DIM",1.34005620192607,0.0928243688605569,0.960903262291195,0.87886476426073,0.0203300285961119,0.100805207143158,"all"
"9505",11,1.87,"Exp2","mixed","DIM",1.34045286185539,0.0928702135958891,0.963395639857104,0.879913114839167,0.0203147335650557,0.099772151595777,"all"
"9506",11,1.88,"Exp2","mixed","DIM",1.34083774888577,0.0929153741833709,0.962358487243999,0.880946842485943,0.0202992328134066,0.0987539247006508,"all"
"9507",11,1.89,"Exp2","mixed","DIM",1.34121114712952,0.0929598635997481,0.957743066203763,0.881966203895753,0.0202835339350713,0.0977502621691762,"all"
"9508",11,1.9,"Exp2","mixed","DIM",1.34157333349704,0.0930036945291523,0.957096438053067,0.882971450503268,0.0202676443297518,0.0967609051669807,"all"
"9509",11,1.91,"Exp2","mixed","DIM",1.34192457789216,0.0930468793706035,0.955375975097167,0.883962828601553,0.0202515712077379,0.0957856001907094,"all"
"9510",11,1.92,"Exp2","mixed","DIM",1.34226514340194,0.0930894302453013,0.950288259178307,0.884940579457762,0.0202353215945797,0.0948240989476586,"all"
"9511",11,1.93,"Exp2","mixed","DIM",1.34259528648108,0.0931313590037108,0.955462934462488,0.88590493942616,0.0202189023356441,0.0938761582381956,"all"
"9512",11,1.94,"Exp2","mixed","DIM",1.34291525713097,0.093172677232451,0.952927901261403,0.886856140058534,0.0202023201005576,0.0929415398409085,"all"
"9513",11,1.95,"Exp2","mixed","DIM",1.34322529907377,0.0932133962609899,0.954240339805701,0.887794408212034,0.0201855813875386,0.0920200104004278,"all"
"9514",11,1.96,"Exp2","mixed","DIM",1.34352564992141,0.0932535271681521,0.949634729406327,0.888719966154514,0.0201686925276222,0.0911113413178639,"all"
"9515",11,1.97,"Exp2","mixed","DIM",1.34381654133985,0.0932930807884459,0.954158359860592,0.889633031667419,0.0201516596887782,0.0902153086438031,"all"
"9516",11,1.98,"Exp2","mixed","DIM",1.34409819920865,0.093332067718214,0.95670512512613,0.890533818146263,0.020134488879928,0.0893316929738088,"all"
"9517",11,1.99,"Exp2","mixed","DIM",1.34437084377598,0.0933704983216128,0.956374860435967,0.891422534698769,0.02011718595486,0.0884602793463714,"all"
"9518",11,2,"Exp2","mixed","DIM",1.34463468980924,0.093408382736427,0.94671300689213,0.8922993862407,0.0200997566160475,0.087600857143252,"all"
"9519",11,2.01,"Exp2","mixed","DIM",1.34488994674143,0.0934457308797226,0.951582644472452,0.893164573589457,0.0200822064183718,0.0867532199921713,"all"
"9520",11,2.02,"Exp2","mixed","DIM",1.34513681881332,0.0934825524533438,0.959396926898881,0.894018293555464,0.0200645407727519,0.0859171656717839,"all"
"9521",11,2.03,"Exp2","mixed","DIM",1.34537550521166,0.0935188569492589,0.951928332089555,0.894860739031423,0.0200467649496827,0.0850924960188943,"all"
"9522",11,2.04,"Exp2","mixed","DIM",1.34560620020339,0.0935546536547591,0.949622782979237,0.895692099079455,0.0200288840826868,0.0842790168378579,"all"
"9523",11,2.05,"Exp2","mixed","DIM",1.34582909326613,0.093589951657514,0.952000268681452,0.896512559016203,0.0200109031716781,0.0834765378121192,"all"
"9524",11,2.06,"Exp2","mixed","DIM",1.34604436921497,0.0936247598504897,0.95207946972687,0.89732230049592,0.0199928270862423,0.0826848724178381,"all"
"9525",11,2.07,"Exp2","mixed","DIM",1.34625220832566,0.0936590869367315,0.948908083826968,0.898121501591607,0.0199746605688359,0.0819038378395571,"all"
"9526",11,2.08,"Exp2","mixed","DIM",1.34645278645435,0.093692941434017,0.952362563822014,0.898910336874236,0.0199564082379042,0.0811332548878593,"all"
"9527",11,2.09,"Exp2","mixed","DIM",1.34664627515394,0.0937263316793824,0.94656756143768,0.899688977490104,0.019938074590923,0.0803729479189731,"all"
"9528",11,2.1,"Exp2","mixed","DIM",1.34683284178719,0.0937592658335254,0.94694272931488,0.90045759123636,0.0199196640073627,0.0796227447562775,"all"
"9529",11,2.11,"Exp2","mixed","DIM",1.34701264963667,0.0937917518850897,0.950366729883145,0.901216342634758,0.01990118075158,0.0788824766136624,"all"
"9530",11,2.12,"Exp2","mixed","DIM",1.34718585801153,0.0938237976548329,0.947902903614918,0.901965393003662,0.0198826289756368,0.078151978020701,"all"
"9531",11,2.13,"Exp2","mixed","DIM",1.34735262235141,0.0938554107996827,0.944608021964824,0.902704900528359,0.0198640127220493,0.0774310867495912,"all"
"9532",11,2.14,"Exp2","mixed","DIM",1.34751309432739,0.0938865988166836,0.952760887428428,0.903435020329709,0.0198453359264679,0.0767196437438236,"all"
"9533",11,2.15,"Exp2","mixed","DIM",1.34766742194007,0.0939173690468377,0.945841734981554,0.904155904531174,0.0198266024202912,0.0760174930485351,"all"
"9534",11,2.16,"Exp2","mixed","DIM",1.34781574961503,0.0939477286788427,0.94716590486777,0.904867702324277,0.0198078159332152,0.0753244817425077,"all"
"9535",11,2.17,"Exp2","mixed","DIM",1.34795821829552,0.0939776847527301,0.946375362535519,0.905570560032509,0.019788980095718,0.0746404598717734,"all"
"9536",11,2.18,"Exp2","mixed","DIM",1.34809496553266,0.0940072441634061,0.94697213202868,0.90626462117373,0.0197700984414839,0.0739652803847861,"all"
"9537",11,2.19,"Exp2","mixed","DIM",1.34822612557308,0.0940364136640992,0.944368280333613,0.90695002652111,0.0197511744097672,0.0732987990691223,"all"
"9538",11,2.2,"Exp2","mixed","DIM",1.34835182944418,0.0940651998697152,0.948638786111144,0.907626914162628,0.0197322113476967,0.0726408744896758,"all"
"9539",11,2.21,"Exp2","mixed","DIM",1.348472205037,0.094093609260104,0.940974675072023,0.908295419559169,0.019713212512524,0.0719913679283072,"all"
"9540",11,2.22,"Exp2","mixed","DIM",1.34858737718678,0.0941216481832405,0.941284894471585,0.908955675601269,0.0196941810738156,0.0713501433249151,"all"
"9541",11,2.23,"Exp2","mixed","DIM",1.34869746775139,0.0941493228583212,0.947382092084592,0.909607812664515,0.0196751201155909,0.0707170672198939,"all"
"9542",11,2.24,"Exp2","mixed","DIM",1.34880259568748,0.0941766393787793,0.948367113859441,0.910251958663648,0.0196560326384076,0.0700920086979445,"all"
"9543",11,2.25,"Exp2","mixed","DIM",1.34890287712463,0.0942036037152216,0.943507113688141,0.910888239105401,0.0196369215613951,0.0694748393332041,"all"
"9544",11,2.26,"Exp2","mixed","DIM",1.34899842543745,0.0942302217182875,0.946616910551832,0.911516777140097,0.0196177897242383,0.0688654331356647,"all"
"9545",11,2.27,"Exp2","mixed","DIM",1.34908935131563,0.0942564991214347,0.942185070325539,0.91213769361204,0.0195986398891122,0.0682636664988479,"all"
"9546",11,2.28,"Exp2","mixed","DIM",1.34917576283221,0.0942824415436511,0.941488921371453,0.912751107108728,0.0195794747425687,0.0676694181487037,"all"
"9547",11,2.29,"Exp2","mixed","DIM",1.34925776550985,0.0943080544920975,0.939072312223752,0.913357134008915,0.0195602968973776,0.0670825690937072,"all"
"9548",11,2.3,"Exp2","mixed","DIM",1.3493354623854,0.0943333433646812,0.947335314032279,0.913955888529559,0.0195411088943214,0.0665030025761194,"all"
"9549",11,2.31,"Exp2","mixed","DIM",1.34940895407264,0.0943583134525632,0.938287783937716,0.914547482771665,0.0195219132039472,0.0659306040243878,"all"
"9550",11,2.32,"Exp2","mixed","DIM",1.34947833882335,0.0943829699426011,0.940592801535996,0.91513202676507,0.0195027122282741,0.0653652610066555,"all"
"9551",11,2.33,"Exp2","mixed","DIM",1.34954371258675,0.0944073179197289,0.943672857690909,0.915709628512185,0.0194835083024608,0.0648068631853542,"all"
"9552",11,2.34,"Exp2","mixed","DIM",1.34960516906726,0.0944313623692764,0.939463958762431,0.916280394030718,0.0194643036964301,0.0642553022728518,"all"
"9553",11,2.35,"Exp2","mixed","DIM",1.34966279978078,0.0944551081792283,0.940828323828175,0.916844427395413,0.0194451006164553,0.0637104719881318,"all"
"9554",11,2.36,"Exp2","mixed","DIM",1.34971669410939,0.0944785601424268,0.943945520193647,0.917401830778816,0.0194259012067072,0.063172268014477,"all"
"9555",11,2.37,"Exp2","mixed","DIM",1.34976693935463,0.0945017229587176,0.931637703852708,0.917952704491103,0.0194067075507634,0.0626405879581339,"all"
"9556",11,2.38,"Exp2","mixed","DIM",1.34981362078931,0.0945246012370412,0.939068566149526,0.918497147018986,0.0193875216730808,0.0621153313079333,"all"
"9557",11,2.39,"Exp2","mixed","DIM",1.34985682170791,0.0945471994974721,0.939206845503039,0.919035255063725,0.0193683455404322,0.061596399395843,"all"
"9558",11,2.4,"Exp2","mixed","DIM",1.34989662347575,0.0945695221732057,0.937281116700587,0.91956712357826,0.0193491810633079,0.0610836953584325,"all"
"9559",12,0.4,"Exp2","mixed","DIM",0.477204753236711,0.0614176710798863,1.37026850556738,0.00550898913442533,0.328650673376149,0.665840337489426,"all"
"9560",12,0.41,"Exp2","mixed","DIM",0.486339644517779,0.0617735542117845,1.36827544845777,0.00568292422009979,0.339691343510282,0.654625732269618,"all"
"9561",12,0.42,"Exp2","mixed","DIM",0.495229186646697,0.0621239892383029,1.3616983626961,0.00585448687383885,0.350635565583207,0.643509947542955,"all"
"9562",12,0.43,"Exp2","mixed","DIM",0.503874607864453,0.0624688099170261,1.35667959714638,0.006023547752977,0.361474853357564,0.63250159888946,"all"
"9563",12,0.44,"Exp2","mixed","DIM",0.512277634401971,0.062807877649428,1.34839434302823,0.00618999212372864,0.372201508949109,0.621608498927162,"all"
"9564",12,0.45,"Exp2","mixed","DIM",0.520440444339927,0.0631410794516759,1.34378121101752,0.00635371914598133,0.382808590469516,0.610837690384502,"all"
"9565",12,0.46,"Exp2","mixed","DIM",0.528365623233994,0.0634683259947857,1.33395502869919,0.00651464114551514,0.393289878384481,0.600195480470004,"all"
"9566",12,0.47,"Exp2","mixed","DIM",0.536056121662061,0.0637895497216967,1.34071373834048,0.00667268288092438,0.403639840990157,0.589687476128919,"all"
"9567",12,0.48,"Exp2","mixed","DIM",0.543515214811003,0.0641047030468576,1.32942165430949,0.00682778081165109,0.413853599370874,0.579318619817475,"all"
"9568",12,0.49,"Exp2","mixed","DIM",0.550746464185311,0.0644137566421987,1.32114671196688,0.00697988237270937,0.423926892161689,0.569093225465602,"all"
"9569",12,0.5,"Exp2","mixed","DIM",0.557753681488514,0.0647166978118749,1.32039311154,0.00712894526089481,0.433856040401172,0.559015014337933,"all"
"9570",12,0.51,"Exp2","mixed","DIM",0.564540894700554,0.0650135289568942,1.31269061675751,0.00727493673653806,0.443637912723298,0.549087150540164,"all"
"9571",12,0.52,"Exp2","mixed","DIM",0.57111231635022,0.0653042661296718,1.31669930986389,0.0074178329441819,0.453269891102758,0.53931227595306,"all"
"9572",12,0.53,"Exp2","mixed","DIM",0.57747231396094,0.0655889376776506,1.30717988752745,0.00755761825493623,0.462749837335688,0.529692544409376,"all"
"9573",12,0.54,"Exp2","mixed","DIM",0.583625382630761,0.0658675829743904,1.29684226146044,0.00769428463269874,0.472076060407778,0.520229654959523,"all"
"9574",12,0.55,"Exp2","mixed","DIM",0.589576119692707,0.0661402512359283,1.29617477114709,0.00782783102591762,0.48124728487422,0.510924884099862,"all"
"9575",12,0.56,"Exp2","mixed","DIM",0.595329201389869,0.0664070004197392,1.29113724963873,0.00795826278611706,0.490262620350806,0.501779116863077,"all"
"9576",12,0.57,"Exp2","mixed","DIM",0.600889361490115,0.0666678962032588,1.28916500578262,0.00808559111400252,0.49912153219289,0.492792876693107,"all"
"9577",12,0.58,"Exp2","mixed","DIM",0.6062613717581,0.06692301103866,1.28270359653884,0.00820983253360982,0.507823813418602,0.483966354047788,"all"
"9578",12,0.59,"Exp2","mixed","DIM",0.611450024196976,0.0671724232803835,1.28559043953679,0.00833100839465524,0.516369557914734,0.475299433690611,"all"
"9579",12,0.6,"Exp2","mixed","DIM",0.616460114968615,0.0674162163818015,1.2789418029148,0.00844914440298098,0.5247591349479,0.466791720649119,"all"
"9580",12,0.61,"Exp2","mixed","DIM",0.621296429899116,0.067654478157331,1.27454281980004,0.0085642701787675,0.532993164989767,0.458442564831465,"all"
"9581",12,0.62,"Exp2","mixed","DIM",0.625963731475546,0.0678873001063013,1.26917671191492,0.00867641884199765,0.541072496853284,0.450251084304719,"all"
"9582",12,0.63,"Exp2","mixed","DIM",0.63046674724017,0.068114776794905,1.2686288816086,0.00878562662450388,0.548998186126695,0.442216187248801,"all"
"9583",12,0.64,"Exp2","mixed","DIM",0.634810159489622,0.0683370052926229,1.26105251811305,0.0088919325078064,0.55677147488361,0.434336592608584,"all"
"9584",12,0.65,"Exp2","mixed","DIM",0.638998596188424,0.0685540846596021,1.26252846238022,0.00899537788585235,0.564393772640269,0.426610849473878,"all"
"9585",12,0.66,"Exp2","mixed","DIM",0.643036623008818,0.0687661154815704,1.25513504913455,0.00909600625169181,0.571866638525455,0.419037355222853,"all"
"9586",12,0.67,"Exp2","mixed","DIM",0.646928736411904,0.0689731994489968,1.24830679997211,0.00919386290707302,0.579191764623816,0.411614372469111,"all"
"9587",12,0.68,"Exp2","mixed","DIM",0.650679357688489,0.069175438977343,1.25775169265378,0.00928899469390273,0.58637096044987,0.404340044856227,"all"
"9588",12,0.69,"Exp2","mixed","DIM",0.654292827881716,0.0693729368653919,1.25037997356157,0.00938144974649707,0.593406138507286,0.397212411746217,"all"
"9589",12,0.7,"Exp2","mixed","DIM",0.65777340351739,0.0695657959887919,1.24267947897364,0.00947127726354052,0.600299300886178,0.390229421850282,"all"
"9590",12,0.71,"Exp2","mixed","DIM",0.661125253071888,0.0697541190261038,1.24185353903629,0.00955852729867375,0.607052526850036,0.38338894585129,"all"
"9591",12,0.72,"Exp2","mixed","DIM",0.664352454111544,0.0699380082147891,1.24975816355388,0.00964325056864371,0.613667961363322,0.376688788068035,"all"
"9592",12,0.73,"Exp2","mixed","DIM",0.667458991041412,0.0701175651347332,1.24355361522088,0.00972549827796916,0.620147804510725,0.370126697211306,"all"
"9593",12,0.74,"Exp2","mixed","DIM",0.670448753405272,0.0702928905170384,1.23448300998094,0.00980532195910137,0.62649430175946,0.363700376281439,"all"
"9594",12,0.75,"Exp2","mixed","DIM",0.673325534682621,0.0704640840759725,1.23381053490077,0.00988277332709019,0.632709735016701,0.357407491656209,"all"
"9595",12,0.76,"Exp2","mixed","DIM",0.676093031532177,0.0706312443620946,1.22921710646256,0.00995790414780112,0.638796414435301,0.351245681416898,"all"
"9596",12,0.77,"Exp2","mixed","DIM",0.678754843435062,0.0707944686347149,1.22494830725184,0.0100307661187661,0.644756670922173,0.34521256295906,"all"
"9597",12,0.78,"Exp2","mixed","DIM",0.681314472694324,0.0709538527519761,1.23256244020628,0.0101014107617902,0.650592849305198,0.339305739933012,"all"
"9598",12,0.79,"Exp2","mixed","DIM",0.683775324750824,0.0711094910769657,1.22326121529367,0.0101698893264788,0.656307302116075,0.333522808557446,"all"
"9599",12,0.8,"Exp2","mixed","DIM",0.686140708778662,0.0712614763983837,1.21761488775619,0.0102362527038876,0.661902383948255,0.327861363347858,"all"
"9600",12,1.2,"Exp2","mixed","DIM",1.20028825945126,0.132722833181815,0.603865102012151,0.0596835448119476,0.0879323998789188,0.852384055309134,"all"
"9601",12,1.21,"Exp2","mixed","DIM",1.20876640935836,0.13353231784674,0.598466179721082,0.0604661460769487,0.0891869706429601,0.850346883280091,"all"
"9602",12,1.22,"Exp2","mixed","DIM",1.21720239435821,0.134339606170615,0.592525546105278,0.0612498380102154,0.090445893972631,0.848304268017154,"all"
"9603",12,1.23,"Exp2","mixed","DIM",1.22559603536824,0.135144670906591,0.58633994421914,0.0620345505585668,0.0917090675640026,0.84625638187743,"all"
"9604",12,1.24,"Exp2","mixed","DIM",1.23394716043617,0.135947485724386,0.576830866124406,0.0628202145747585,0.0929763896821999,0.844203395743042,"all"
"9605",12,1.25,"Exp2","mixed","DIM",1.24225560467219,0.136748025186907,0.569536402133706,0.0636067618174241,0.0942477591731119,0.842145479009464,"all"
"9606",12,1.26,"Exp2","mixed","DIM",1.25052121018007,0.13754626472761,0.560203790425491,0.064394124950674,0.0955230754747314,0.840082799574595,"all"
"9607",12,1.27,"Exp2","mixed","DIM",1.2587438259875,0.138342180628572,0.557957186307334,0.0651822375433611,0.0968022386281285,0.838015523828511,"all"
"9608",12,1.28,"Exp2","mixed","DIM",1.2669233079754,0.139135749999253,0.5539447636993,0.0659710340680244,0.0980851492880609,0.835943816643915,"all"
"9609",12,1.29,"Exp2","mixed","DIM",1.27505951880652,0.139926950755904,0.553047200961525,0.066760449899522,0.0993717087332235,0.833867841367254,"all"
"9610",12,1.3,"Exp2","mixed","DIM",1.28315232785325,0.140715761601614,0.548235260463892,0.067550421313362,0.100661818876143,0.831787759810495,"all"
"9611",12,1.31,"Exp2","mixed","DIM",1.29120161112466,0.141502162006957,0.542734680569129,0.0683408854837437,0.101955382272719,0.829703732243537,"all"
"9612",12,1.32,"Exp2","mixed","DIM",1.29920725119294,0.142286132191216,0.530743646501201,0.0691317804813169,0.103252302131416,0.827615917387268,"all"
"9613",12,1.33,"Exp2","mixed","DIM",1.30716913711915,0.143067653104175,0.526942423789431,0.0699230452706711,0.104552482322111,0.825524472407218,"all"
"9614",12,1.34,"Exp2","mixed","DIM",1.31508716437848,0.143846706408433,0.523894007105599,0.0707146197075622,0.105855827384602,0.823429552907836,"all"
"9615",12,1.35,"Exp2","mixed","DIM",1.32296123478491,0.144623274462244,0.515974679887217,0.071506444535888,0.107162242536775,0.821331312927337,"all"
"9616",12,1.36,"Exp2","mixed","DIM",1.33079125641537,0.145397340302843,0.513984315296796,0.0722984613844196,0.108471633682442,0.819229904933139,"all"
"9617",12,1.37,"Exp2","mixed","DIM",1.33857714353356,0.146168887630257,0.500933160826198,0.0730906127633006,0.109783907418848,0.817125479817852,"all"
"9618",12,1.38,"Exp2","mixed","DIM",1.34631881651328,0.146937900791564,0.506088642072291,0.073882842060319,0.111098971043856,0.815018186895825,"all"
"9619",12,1.39,"Exp2","mixed","DIM",1.35401620176142,0.147704364765601,0.492875515347635,0.0746750935369647,0.11241673256281,0.812908173900225,"all"
"9620",12,1.4,"Exp2","mixed","DIM",1.36166923164067,0.148468265148086,0.487850701455333,0.0754673123242777,0.113737100695083,0.81079558698064,"all"
"9621",12,1.41,"Exp2","mixed","DIM",1.36927784439193,0.149229588137159,0.485665630138,0.0762594444184969,0.115059984880309,0.808680570701194,"all"
"9622",12,1.42,"Exp2","mixed","DIM",1.37684198405648,0.149988320519308,0.480678586639791,0.077051436676517,0.116385295284318,0.806563268039165,"all"
