"","id","trialnum","NSub","targetDur","RP","Exp","group","model","W_Ds","mu_r","sig_r","predY","W_PI_PL","sig2_PI","log_lik","W_P_G","W_L","W_P_S","W_P_L","part"
"4074",113,470,14,0.7328,0.615982288320083,"Exp2","mixed","PIM",0.137723616191837,0.68273406401016,0.110620763292956,0.681805328383703,0.927972145036877,0.00744578478354524,0.782802886585045,0.0621079183110607,0.800168465497102,0.800168465497102,0.800168465497102,"all"
"4075",114,471,14,1.60005476290647,1.2938581706494,"Exp2","mixed","PIM",0.179502261143262,1.25429158842694,0.213574829929043,1.25489526294035,0.542337607952107,0.0487605466441257,0.127483737719696,0.375510957835062,0.444986781021675,0.444986781021675,0.444986781021675,"all"
"4076",115,473,14,1.954332247557,1.83636676502283,"Exp2","mixed","PIM",0.127982798000904,1.27793441291827,0.219395834646681,1.27796574398057,0.542337607952107,0.0487605466441257,0.10192679351738,0.399089478573817,0.472927723425278,0.472927723425278,0.472927723425278,"all"
"4077",116,474,14,0.599959465297448,0.824539094253851,"Exp2","mixed","PIM",0.192425228481786,0.660357277357401,0.108763951294355,0.660491131612112,0.927972145036877,0.00744578478354524,0.795090391429134,0.0581678785147912,0.749406893003422,0.749406893003422,0.749406893003422,"all"
"4078",117,475,14,0.663061306494331,0.58402009035126,"Exp2","mixed","PIM",0.163238506363876,0.67283581626106,0.109758579586475,0.673217416002446,0.927972145036877,0.00744578478354524,0.791356409025716,0.060270135502349,0.776491358133775,0.776491358133775,0.776491358133775,"all"
"4079",118,476,14,1.76834346805288,1.68976458683755,"Exp2","mixed","PIM",0.151962735391839,1.26826607663507,0.21670541744072,1.26840359946411,0.542337607952107,0.0487605466441257,0.111062981808967,0.388114763066323,0.459922501541838,0.459922501541838,0.459922501541838,"all"
"4080",119,477,14,1.44778166151097,1.31471309610788,"Exp2","mixed","PIM",0.210781886711595,1.23537016730634,0.209963868343085,1.23525876715669,0.542337607952107,0.0487605466441257,0.14104364391417,0.361195449575097,0.428022663713308,0.428022663713308,0.428022663713308,"all"
"4081",120,478,14,1.60005476290647,1.09317439641018,"Exp2","mixed","PIM",0.179502261143262,1.25429158842694,0.213574829929043,1.25484952991363,0.542337607952107,0.0487605466441257,0.121868276869808,0.375510957835062,0.444986781021675,0.444986781021675,0.444986781021675,"all"
"4082",121,479,14,0.7328,0.897427313590015,"Exp2","mixed","PIM",0.137723616191837,0.68273406401016,0.110620763292956,0.682634444098237,0.927972145036877,0.00744578478354524,0.785529296611082,0.0621079183110607,0.800168465497102,0.800168465497102,0.800168465497102,"all"
"4083",122,480,14,1.31,1.00919325211908,"Exp2","mixed","PIM",0.245867151721468,1.21093031773462,0.205840125063478,1.20972121741399,0.542337607952107,0.0487605466441257,0.164103113416333,0.345138243265044,0.408994605013488,0.408994605013488,0.408994605013488,"all"
"4084",123,482,14,1.31,1.26265865846653,"Exp2","mixed","PIM",0.245867151721468,1.21093031773462,0.205840125063478,1.21250296540294,0.542337607952107,0.0487605466441257,0.155875083238865,0.345138243265044,0.408994605013488,0.408994605013488,0.408994605013488,"all"
"4085",124,483,14,0.542862864224572,0.749228781192869,"Exp2","mixed","PIM",0.225424325407742,0.645023537126937,0.107628350430766,0.645544458635184,0.927972145036877,0.00744578478354524,0.808514328258844,0.0557910243474944,0.718784650244763,0.718784650244763,0.718784650244763,"all"
"4086",125,484,14,1.954332247557,1.1480375566116,"Exp2","mixed","PIM",0.127982798000904,1.27793441291827,0.219395834646681,1.27750749238395,0.542337607952107,0.0487605466441257,0.0977729345173137,0.399089478573817,0.472927723425278,0.472927723425278,0.472927723425278,"all"
"4087",126,485,14,0.663061306494331,0.686905270271382,"Exp2","mixed","PIM",0.163238506363876,0.67283581626106,0.109758579586475,0.673940713791811,0.927972145036877,0.00744578478354524,0.790592585065031,0.060270135502349,0.776491358133775,0.776491358133775,0.776491358133775,"all"
