"","group","targetDur","NSub","Exp","RP","NB","m_RP","stdRepDur"
"7051","mixed",0.4912,9,"Exp2",0.461973539757309,17,0.53644395780907,0.0247436976879235
"7052","mixed",0.4912,9,"Exp2",0.502029955930993,17,0.53644395780907,0.0247436976879235
"7053","mixed",0.4912,9,"Exp2",0.461940262301141,17,0.53644395780907,0.0247436976879235
"7054","mixed",0.4912,9,"Exp2",0.661950214437638,17,0.53644395780907,0.0247436976879235
"7055","mixed",0.4912,9,"Exp2",0.565920183865273,17,0.53644395780907,0.0247436976879235
"7056","mixed",0.4912,9,"Exp2",0.34190692264383,18,0.53644395780907,0.0247436976879235
"7057","mixed",0.4912,9,"Exp2",0.542009865055661,19,0.53644395780907,0.0247436976879235
"7058","mixed",0.4912,9,"Exp2",0.429984574187984,19,0.53644395780907,0.0247436976879235
"7059","mixed",0.4912,9,"Exp2",0.478049972164627,19,0.53644395780907,0.0247436976879235
"7060","mixed",0.4912,9,"Exp2",0.509884679619063,19,0.53644395780907,0.0247436976879235
"7061","mixed",0.4912,9,"Exp2",0.685887590618222,20,0.53644395780907,0.0247436976879235
"7062","short",0.542862864224572,9,"Exp2",0.469971636411174,7,0.601263972493407,0.024807994576482
"7063","short",0.542862864224572,9,"Exp2",0.774030242054323,7,0.601263972493407,0.024807994576482
"7064","short",0.542862864224572,9,"Exp2",0.614030055451622,7,0.601263972493407,0.024807994576482
"7065","short",0.542862864224572,9,"Exp2",0.82190686044305,8,0.601263972493407,0.024807994576482
"7066","short",0.542862864224572,9,"Exp2",0.621872027964855,8,0.601263972493407,0.024807994576482
"7067","short",0.542862864224572,9,"Exp2",0.341100488587472,8,0.601263972493407,0.024807994576482
"7068","short",0.542862864224572,9,"Exp2",0.509894320750391,9,0.601263972493407,0.024807994576482
"7069","short",0.542862864224572,9,"Exp2",0.309939416369161,9,0.601263972493407,0.024807994576482
"7070","short",0.542862864224572,9,"Exp2",0.566027791340275,9,0.601263972493407,0.024807994576482
"7071","short",0.542862864224572,9,"Exp2",0.509880014554255,9,0.601263972493407,0.024807994576482
"7072","short",0.542862864224572,9,"Exp2",0.437992933982969,9,0.601263972493407,0.024807994576482
"7073","short",0.542862864224572,9,"Exp2",0.510061641045468,9,0.601263972493407,0.024807994576482
"7074","short",0.542862864224572,9,"Exp2",0.621825688330318,9,0.601263972493407,0.024807994576482
"7075","short",0.542862864224572,9,"Exp2",0.574030553058947,10,0.601263972493407,0.024807994576482
"7076","short",0.542862864224572,9,"Exp2",0.797901374327921,10,0.601263972493407,0.024807994576482
"7077","short",0.542862864224572,9,"Exp2",0.590007775106642,11,0.601263972493407,0.024807994576482
"7078","short",0.542862864224572,9,"Exp2",0.709849536136971,11,0.601263972493407,0.024807994576482
"7079","short",0.542862864224572,9,"Exp2",0.653963313937311,11,0.601263972493407,0.024807994576482
"7080","short",0.542862864224572,9,"Exp2",0.573820936185257,11,0.601263972493407,0.024807994576482
"7081","short",0.542862864224572,9,"Exp2",0.637951259412148,11,0.601263972493407,0.024807994576482
"7082","short",0.542862864224572,9,"Exp2",0.781810635723559,12,0.601263972493407,0.024807994576482
"7083","short",0.542862864224572,9,"Exp2",0.525990035423092,12,0.601263972493407,0.024807994576482
"7084","short",0.542862864224572,9,"Exp2",0.758058929088293,12,0.601263972493407,0.024807994576482
"7085","short",0.542862864224572,9,"Exp2",0.445941580958788,12,0.601263972493407,0.024807994576482
"7086","short",0.542862864224572,9,"Exp2",0.525943384784114,13,0.601263972493407,0.024807994576482
"7087","short",0.542862864224572,9,"Exp2",0.749882937994698,13,0.601263972493407,0.024807994576482
"7088","short",0.542862864224572,9,"Exp2",0.573873806909432,13,0.601263972493407,0.024807994576482
"7089","short",0.542862864224572,9,"Exp2",0.71792724988245,13,0.601263972493407,0.024807994576482
"7090","short",0.542862864224572,9,"Exp2",0.621886956169874,13,0.601263972493407,0.024807994576482
"7091","short",0.542862864224572,9,"Exp2",0.4699290288263,13,0.601263972493407,0.024807994576482
"7092","short",0.542862864224572,9,"Exp2",0.821880736084495,14,0.601263972493407,0.024807994576482
"7093","mixed",0.542862864224572,9,"Exp2",0.781946544587299,14,0.620062653004984,0.0220150601957354
"7094","mixed",0.542862864224572,9,"Exp2",0.581865061470126,15,0.620062653004984,0.0220150601957354
"7095","mixed",0.542862864224572,9,"Exp2",0.589910741776293,15,0.620062653004984,0.0220150601957354
"7096","mixed",0.542862864224572,9,"Exp2",0.573885625070943,15,0.620062653004984,0.0220150601957354
"7097","mixed",0.542862864224572,9,"Exp2",0.501962779009773,16,0.620062653004984,0.0220150601957354
"7098","mixed",0.542862864224572,9,"Exp2",0.645896174336485,16,0.620062653004984,0.0220150601957354
"7099","mixed",0.542862864224572,9,"Exp2",0.645879380106635,16,0.620062653004984,0.0220150601957354
"7100","mixed",0.542862864224572,9,"Exp2",0.621862697837059,17,0.620062653004984,0.0220150601957354
"7101","mixed",0.542862864224572,9,"Exp2",0.581873769589038,18,0.620062653004984,0.0220150601957354
"7102","mixed",0.542862864224572,9,"Exp2",0.533922821182387,18,0.620062653004984,0.0220150601957354
"7103","mixed",0.542862864224572,9,"Exp2",0.6619219130489,19,0.620062653004984,0.0220150601957354
"7104","mixed",0.542862864224572,9,"Exp2",0.605939590531307,19,0.620062653004984,0.0220150601957354
"7105","mixed",0.542862864224572,9,"Exp2",0.733947390518551,20,0.620062653004984,0.0220150601957354
"7106","short",0.599959465297448,9,"Exp2",0.51789832648592,7,0.631748779196966,0.0246264731886127
"7107","short",0.599959465297448,9,"Exp2",0.717970168470856,8,0.631748779196966,0.0246264731886127
"7108","short",0.599959465297448,9,"Exp2",0.870010822947734,8,0.631748779196966,0.0246264731886127
"7109","short",0.599959465297448,9,"Exp2",0.781907669053908,8,0.631748779196966,0.0246264731886127
"7110","short",0.599959465297448,9,"Exp2",0.589956770407298,8,0.631748779196966,0.0246264731886127
"7111","short",0.599959465297448,9,"Exp2",0.525949293864869,8,0.631748779196966,0.0246264731886127
"7112","short",0.599959465297448,9,"Exp2",0.773966797184585,8,0.631748779196966,0.0246264731886127
"7113","short",0.599959465297448,9,"Exp2",0.669821732356468,9,0.631748779196966,0.0246264731886127
"7114","short",0.599959465297448,9,"Exp2",0.629937612544381,9,0.631748779196966,0.0246264731886127
"7115","short",0.599959465297448,9,"Exp2",0.486075126189462,9,0.631748779196966,0.0246264731886127
"7116","short",0.599959465297448,9,"Exp2",0.621927697728097,9,0.631748779196966,0.0246264731886127
"7117","short",0.599959465297448,9,"Exp2",0.567495420461455,9,0.631748779196966,0.0246264731886127
"7118","short",0.599959465297448,9,"Exp2",0.887374191000163,10,0.631748779196966,0.0246264731886127
"7119","short",0.599959465297448,9,"Exp2",0.421913702536585,10,0.631748779196966,0.0246264731886127
"7120","short",0.599959465297448,9,"Exp2",0.49384401270072,10,0.631748779196966,0.0246264731886127
"7121","short",0.599959465297448,9,"Exp2",0.421947602000728,11,0.631748779196966,0.0246264731886127
"7122","short",0.599959465297448,9,"Exp2",0.565867935149072,11,0.631748779196966,0.0246264731886127
"7123","short",0.599959465297448,9,"Exp2",0.629978043099072,11,0.631748779196966,0.0246264731886127
"7124","short",0.599959465297448,9,"Exp2",0.757918355160655,12,0.631748779196966,0.0246264731886127
"7125","short",0.599959465297448,9,"Exp2",0.845956198159001,12,0.631748779196966,0.0246264731886127
"7126","short",0.599959465297448,9,"Exp2",0.605943322582789,12,0.631748779196966,0.0246264731886127
"7127","short",0.599959465297448,9,"Exp2",0.541887329374731,12,0.631748779196966,0.0246264731886127
"7128","short",0.599959465297448,9,"Exp2",0.50190524322079,13,0.631748779196966,0.0246264731886127
"7129","short",0.599959465297448,9,"Exp2",0.693848677765345,13,0.631748779196966,0.0246264731886127
"7130","short",0.599959465297448,9,"Exp2",0.733966050775052,13,0.631748779196966,0.0246264731886127
"7131","short",0.599959465297448,9,"Exp2",0.613866467208936,13,0.631748779196966,0.0246264731886127
"7132","short",0.599959465297448,9,"Exp2",0.645969882347345,13,0.631748779196966,0.0246264731886127
"7133","short",0.599959465297448,9,"Exp2",0.573861366739038,14,0.631748779196966,0.0246264731886127
"7134","mixed",0.599959465297448,9,"Exp2",0.606041288925553,14,0.581937836467489,0.0400221341894614
"7135","mixed",0.599959465297448,9,"Exp2",0.542045630545545,14,0.581937836467489,0.0400221341894614
"7136","mixed",0.599959465297448,9,"Exp2",0.605905380061813,14,0.581937836467489,0.0400221341894614
"7137","mixed",0.599959465297448,9,"Exp2",0.877901623131038,15,0.581937836467489,0.0400221341894614
"7138","mixed",0.599959465297448,9,"Exp2",0.429932947480665,16,0.581937836467489,0.0400221341894614
"7139","mixed",0.599959465297448,9,"Exp2",0.55792892930549,16,0.581937836467489,0.0400221341894614
"7140","mixed",0.599959465297448,9,"Exp2",0.637906474797092,16,0.581937836467489,0.0400221341894614
"7141","mixed",0.599959465297448,9,"Exp2",0.653899558063131,17,0.581937836467489,0.0400221341894614
"7142","mixed",0.599959465297448,9,"Exp2",0.581890563818888,18,0.581937836467489,0.0400221341894614
"7143","mixed",0.599959465297448,9,"Exp2",0.717905790588702,18,0.581937836467489,0.0400221341894614
"7144","mixed",0.599959465297448,9,"Exp2",0.589890526499403,18,0.581937836467489,0.0400221341894614
"7145","mixed",0.599959465297448,9,"Exp2",0.461919114010925,19,0.581937836467489,0.0400221341894614
"7146","mixed",0.599959465297448,9,"Exp2",0.630007588503759,19,0.581937836467489,0.0400221341894614
"7147","mixed",0.599959465297448,9,"Exp2",0.725981327303998,20,0.581937836467489,0.0400221341894614
"7148","mixed",0.599959465297448,9,"Exp2",0.533867462422677,20,0.581937836467489,0.0400221341894614
"7149","mixed",0.599959465297448,9,"Exp2",0.157981178021146,20,0.581937836467489,0.0400221341894614
"7150","short",0.663061306494331,9,"Exp2",0.701943185740674,7,0.675239302230663,0.0202912257154211
"7151","short",0.663061306494331,9,"Exp2",0.685874528439854,7,0.675239302230663,0.0202912257154211
"7152","short",0.663061306494331,9,"Exp2",0.797932785758348,7,0.675239302230663,0.0202912257154211
"7153","short",0.663061306494331,9,"Exp2",0.789895191563119,8,0.675239302230663,0.0202912257154211
"7154","short",0.663061306494331,9,"Exp2",0.813920270947165,8,0.675239302230663,0.0202912257154211
"7155","short",0.663061306494331,9,"Exp2",0.60591502119405,8,0.675239302230663,0.0202912257154211
"7156","short",0.663061306494331,9,"Exp2",0.645892131280561,8,0.675239302230663,0.0202912257154211
"7157","short",0.663061306494331,9,"Exp2",0.909859488273469,8,0.675239302230663,0.0202912257154211
"7158","short",0.663061306494331,9,"Exp2",0.733842582080797,9,0.675239302230663,0.0202912257154211
"7159","short",0.663061306494331,9,"Exp2",0.717865360034011,9,0.675239302230663,0.0202912257154211
"7160","short",0.663061306494331,9,"Exp2",0.653984773231059,9,0.675239302230663,0.0202912257154211
"7161","short",0.663061306494331,9,"Exp2",0.557941680480326,9,0.675239302230663,0.0202912257154211
"7162","short",0.663061306494331,9,"Exp2",0.565839633761243,10,0.675239302230663,0.0202912257154211
"7163","short",0.663061306494331,9,"Exp2",0.733942725454654,10,0.675239302230663,0.0202912257154211
"7164","short",0.663061306494331,9,"Exp2",0.661897654716995,10,0.675239302230663,0.0202912257154211
"7165","short",0.663061306494331,9,"Exp2",0.629890339896519,10,0.675239302230663,0.0202912257154211
"7166","short",0.663061306494331,9,"Exp2",0.837884082490746,10,0.675239302230663,0.0202912257154211
"7167","short",0.663061306494331,9,"Exp2",0.637889680567241,11,0.675239302230663,0.0202912257154211
"7168","short",0.663061306494331,9,"Exp2",0.670005846880485,11,0.675239302230663,0.0202912257154211
"7169","short",0.663061306494331,9,"Exp2",0.461893300656811,11,0.675239302230663,0.0202912257154211
"7170","short",0.663061306494331,9,"Exp2",0.549905019297512,11,0.675239302230663,0.0202912257154211
"7171","short",0.663061306494331,9,"Exp2",0.597947091954666,11,0.675239302230663,0.0202912257154211
"7172","short",0.663061306494331,9,"Exp2",0.621905616426375,12,0.675239302230663,0.0202912257154211
"7173","short",0.663061306494331,9,"Exp2",0.709823722783767,12,0.675239302230663,0.0202912257154211
"7174","short",0.663061306494331,9,"Exp2",0.525899222177941,12,0.675239302230663,0.0202912257154211
"7175","short",0.663061306494331,9,"Exp2",0.533964184748584,12,0.675239302230663,0.0202912257154211
"7176","short",0.663061306494331,9,"Exp2",0.781907358049466,13,0.675239302230663,0.0202912257154211
"7177","short",0.663061306494331,9,"Exp2",0.725884915982533,13,0.675239302230663,0.0202912257154211
"7178","short",0.663061306494331,9,"Exp2",0.549866454768562,13,0.675239302230663,0.0202912257154211
"7179","short",0.663061306494331,9,"Exp2",0.845965217282355,13,0.675239302230663,0.0202912257154211
"7180","mixed",0.663061306494331,9,"Exp2",0.717870647106793,14,0.657883145034832,0.0192269864966886
"7181","mixed",0.663061306494331,9,"Exp2",0.653855084453426,14,0.657883145034832,0.0192269864966886
"7182","mixed",0.663061306494331,9,"Exp2",0.542015152127533,15,0.657883145034832,0.0192269864966886
"7183","mixed",0.663061306494331,9,"Exp2",0.725846040449142,15,0.657883145034832,0.0192269864966886
"7184","mixed",0.663061306494331,9,"Exp2",0.605886719806222,15,0.657883145034832,0.0192269864966886
"7185","mixed",0.663061306494331,9,"Exp2",0.789930335044119,16,0.657883145034832,0.0192269864966886
"7186","mixed",0.663061306494331,9,"Exp2",0.597400346458926,17,0.657883145034832,0.0192269864966886
"7187","mixed",0.663061306494331,9,"Exp2",0.565861404059433,18,0.657883145034832,0.0192269864966886
"7188","mixed",0.663061306494331,9,"Exp2",0.709890588699636,18,0.657883145034832,0.0192269864966886
"7189","mixed",0.663061306494331,9,"Exp2",0.653908577186485,18,0.657883145034832,0.0192269864966886
"7190","mixed",0.663061306494331,9,"Exp2",0.637940374262143,19,0.657883145034832,0.0192269864966886
"7191","mixed",0.663061306494331,9,"Exp2",0.725994078477925,19,0.657883145034832,0.0192269864966886
"7192","mixed",0.663061306494331,9,"Exp2",0.630002612436328,20,0.657883145034832,0.0192269864966886
"7193","mixed",0.663061306494331,9,"Exp2",0.653962069919544,20,0.657883145034832,0.0192269864966886
"7194","short",0.7328,9,"Exp2",0.701842731364195,7,0.731139632505532,0.0195037482384287
"7195","short",0.7328,9,"Exp2",0.829959382843299,7,0.731139632505532,0.0195037482384287
"7196","short",0.7328,9,"Exp2",0.757932350352348,8,0.731139632505532,0.0195037482384287
"7197","short",0.7328,9,"Exp2",0.653933146522832,8,0.731139632505532,0.0195037482384287
"7198","short",0.7328,9,"Exp2",0.533960452697102,9,0.731139632505532,0.0195037482384287
"7199","short",0.7328,9,"Exp2",0.914992924653234,9,0.731139632505532,0.0195037482384287
"7200","short",0.7328,9,"Exp2",0.797913192489432,9,0.731139632505532,0.0195037482384287
"7201","short",0.7328,9,"Exp2",0.717905168579819,9,0.731139632505532,0.0195037482384287
"7202","short",0.7328,9,"Exp2",0.805809901753491,10,0.731139632505532,0.0195037482384287
"7203","short",0.7328,9,"Exp2",0.73375425687118,10,0.731139632505532,0.0195037482384287
"7204","short",0.7328,9,"Exp2",0.621926142706798,10,0.731139632505532,0.0195037482384287
"7205","short",0.7328,9,"Exp2",0.901894669075773,10,0.731139632505532,0.0195037482384287
"7206","short",0.7328,9,"Exp2",0.709889966690753,10,0.731139632505532,0.0195037482384287
"7207","short",0.7328,9,"Exp2",0.845888399229807,10,0.731139632505532,0.0195037482384287
"7208","short",0.7328,9,"Exp2",0.669964794316911,11,0.731139632505532,0.0195037482384287
"7209","short",0.7328,9,"Exp2",0.909852335174946,11,0.731139632505532,0.0195037482384287
"7210","short",0.7328,9,"Exp2",0.645876270063127,11,0.731139632505532,0.0195037482384287
"7211","short",0.7328,9,"Exp2",0.766020949246922,11,0.731139632505532,0.0195037482384287
"7212","short",0.7328,9,"Exp2",0.765933868053253,12,0.731139632505532,0.0195037482384287
"7213","short",0.7328,9,"Exp2",0.74990004322899,12,0.731139632505532,0.0195037482384287
"7214","short",0.7328,9,"Exp2",0.549893823143975,12,0.731139632505532,0.0195037482384287
"7215","short",0.7328,9,"Exp2",0.725846351452674,12,0.731139632505532,0.0195037482384287
"7216","short",0.7328,9,"Exp2",0.622019754990106,13,0.731139632505532,0.0195037482384287
"7217","short",0.7328,9,"Exp2",0.765983006726856,13,0.731139632505532,0.0195037482384287
"7218","short",0.7328,9,"Exp2",0.693932959920858,13,0.731139632505532,0.0195037482384287
"7219","short",0.7328,9,"Exp2",0.709986067008685,13,0.731139632505532,0.0195037482384287
"7220","short",0.7328,9,"Exp2",0.637957168491994,14,0.731139632505532,0.0195037482384287
"7221","mixed",0.7328,9,"Exp2",0.605892006879003,14,0.703628806636516,0.0336502108365429
"7222","mixed",0.7328,9,"Exp2",0.565929824997511,14,0.703628806636516,0.0336502108365429
"7223","mixed",0.7328,9,"Exp2",0.645858853824393,15,0.703628806636516,0.0336502108365429
"7224","mixed",0.7328,9,"Exp2",0.597883025076044,15,0.703628806636516,0.0336502108365429
"7225","mixed",0.7328,9,"Exp2",0.677828537128335,16,0.703628806636516,0.0336502108365429
"7226","mixed",0.7328,9,"Exp2",0.621984300504664,16,0.703628806636516,0.0336502108365429
"7227","mixed",0.7328,9,"Exp2",0.742030702340344,16,0.703628806636516,0.0336502108365429
"7228","mixed",0.7328,9,"Exp2",0.725921925490184,17,0.703628806636516,0.0336502108365429
"7229","mixed",0.7328,9,"Exp2",0.621840927538869,18,0.703628806636516,0.0336502108365429
"7230","mixed",0.7328,9,"Exp2",1.03786044616663,18,0.703628806636516,0.0336502108365429
"7231","mixed",0.7328,9,"Exp2",0.76593169102398,19,0.703628806636516,0.0336502108365429
"7232","mixed",0.7328,9,"Exp2",0.781879989674962,19,0.703628806636516,0.0336502108365429
"7233","mixed",0.7328,9,"Exp2",0.797932474754816,19,0.703628806636516,0.0336502108365429
"7234","mixed",0.7328,9,"Exp2",0.662028587511486,20,0.703628806636516,0.0336502108365429
"7235","long",1.31,9,"Exp2",0.893891285349127,1,1.37751533438683,0.0390460932211425
"7236","long",1.31,9,"Exp2",1.5100190334615,1,1.37751533438683,0.0390460932211425
"7237","long",1.31,9,"Exp2",1.51783021655228,1,1.37751533438683,0.0390460932211425
"7238","long",1.31,9,"Exp2",1.03795405844994,1,1.37751533438683,0.0390460932211425
"7239","long",1.31,9,"Exp2",1.60585406435894,1,1.37751533438683,0.0390460932211425
"7240","long",1.31,9,"Exp2",1.25395211778323,2,1.37751533438683,0.0390460932211425
"7241","long",1.31,9,"Exp2",1.5900043540596,2,1.37751533438683,0.0390460932211425
"7242","long",1.31,9,"Exp2",1.42989687098634,2,1.37751533438683,0.0390460932211425
"7243","long",1.31,9,"Exp2",1.62994663166774,3,1.37751533438683,0.0390460932211425
"7244","long",1.31,9,"Exp2",1.34198498471414,3,1.37751533438683,0.0390460932211425
"7245","long",1.31,9,"Exp2",1.46187495140566,3,1.37751533438683,0.0390460932211425
"7246","long",1.31,9,"Exp2",1.37392823265509,3,1.37751533438683,0.0390460932211425
"7247","long",1.31,9,"Exp2",1.22202908511827,3,1.37751533438683,0.0390460932211425
"7248","long",1.31,9,"Exp2",1.50995527758641,4,1.37751533438683,0.0390460932211425
"7249","long",1.31,9,"Exp2",1.6059199972633,4,1.37751533438683,0.0390460932211425
"7250","long",1.31,9,"Exp2",1.44592167668634,4,1.37751533438683,0.0390460932211425
"7251","long",1.31,9,"Exp2",1.44585325574826,4,1.37751533438683,0.0390460932211425
"7252","long",1.31,9,"Exp2",1.34993145466069,5,1.37751533438683,0.0390460932211425
"7253","long",1.31,9,"Exp2",0.941976276594687,5,1.37751533438683,0.0390460932211425
"7254","long",1.31,9,"Exp2",1.20604159993036,5,1.37751533438683,0.0390460932211425
"7255","long",1.31,9,"Exp2",1.27786430261949,5,1.37751533438683,0.0390460932211425
"7256","long",1.31,9,"Exp2",1.71790858962595,5,1.37751533438683,0.0390460932211425
"7257","long",1.31,9,"Exp2",1.58978913910869,5,1.37751533438683,0.0390460932211425
"7258","long",1.31,9,"Exp2",1.13390416092625,6,1.37751533438683,0.0390460932211425
"7259","long",1.31,9,"Exp2",1.42995440677532,6,1.37751533438683,0.0390460932211425
"7260","long",1.31,9,"Exp2",1.26194554937319,7,1.37751533438683,0.0390460932211425
"7261","long",1.31,9,"Exp2",1.25394620870247,7,1.37751533438683,0.0390460932211425
"7262","long",1.31,9,"Exp2",1.34195761633873,7,1.37751533438683,0.0390460932211425
"7263","long",1.31,9,"Exp2",1.56590929871618,7,1.37751533438683,0.0390460932211425
"7264","mixed",1.31,9,"Exp2",1.30187041074259,14,1.28653005365742,0.0523207176829655
"7265","mixed",1.31,9,"Exp2",1.33386684041398,15,1.28653005365742,0.0523207176829655
"7266","mixed",1.31,9,"Exp2",1.50193416661659,15,1.28653005365742,0.0523207176829655
"7267","mixed",1.31,9,"Exp2",1.11796705842789,16,1.28653005365742,0.0523207176829655
"7268","mixed",1.31,9,"Exp2",1.30998420098331,17,1.28653005365742,0.0523207176829655
"7269","mixed",1.31,9,"Exp2",1.28589660974285,17,1.28653005365742,0.0523207176829655
"7270","mixed",1.31,9,"Exp2",1.27790659919901,17,1.28653005365742,0.0523207176829655
"7271","mixed",1.31,9,"Exp2",1.17397706032534,18,1.28653005365742,0.0523207176829655
"7272","mixed",1.31,9,"Exp2",1.49392549581808,18,1.28653005365742,0.0523207176829655
"7273","mixed",1.31,9,"Exp2",1.37384985958124,18,1.28653005365742,0.0523207176829655
"7274","mixed",1.31,9,"Exp2",1.07794236468908,20,1.28653005365742,0.0523207176829655
"7275","mixed",1.31,9,"Exp2",0.917937202018038,20,1.28653005365742,0.0523207176829655
"7276","mixed",1.31,9,"Exp2",1.55783282898847,20,1.28653005365742,0.0523207176829655
"7277","long",1.44778166151097,9,"Exp2",1.22984026820905,1,1.4081723567856,0.0277482319699086
"7278","long",1.44778166151097,9,"Exp2",1.75793328336567,1,1.4081723567856,0.0277482319699086
"7279","long",1.44778166151097,9,"Exp2",1.49397618951389,1,1.4081723567856,0.0277482319699086
"7280","long",1.44778166151097,9,"Exp2",1.46989015329382,1,1.4081723567856,0.0277482319699086
"7281","long",1.44778166151097,9,"Exp2",1.44585885382457,2,1.4081723567856,0.0277482319699086
"7282","long",1.44778166151097,9,"Exp2",1.2538942709898,2,1.4081723567856,0.0277482319699086
"7283","long",1.44778166151097,9,"Exp2",1.45389209396035,2,1.4081723567856,0.0277482319699086
"7284","long",1.44778166151097,9,"Exp2",1.33379499842886,2,1.4081723567856,0.0277482319699086
"7285","long",1.44778166151097,9,"Exp2",1.46187308537992,2,1.4081723567856,0.0277482319699086
"7286","long",1.44778166151097,9,"Exp2",1.5098803255587,2,1.4081723567856,0.0277482319699086
"7287","long",1.44778166151097,9,"Exp2",1.20588671980659,3,1.4081723567856,0.0277482319699086
"7288","long",1.44778166151097,9,"Exp2",1.51780378118929,3,1.4081723567856,0.0277482319699086
"7289","long",1.44778166151097,9,"Exp2",1.50194007569826,3,1.4081723567856,0.0277482319699086
"7290","long",1.44778166151097,9,"Exp2",1.26981986633018,3,1.4081723567856,0.0277482319699086
"7291","long",1.44778166151097,9,"Exp2",1.49394882113756,4,1.4081723567856,0.0277482319699086
"7292","long",1.44778166151097,9,"Exp2",1.20584722226522,4,1.4081723567856,0.0277482319699086
"7293","long",1.44778166151097,9,"Exp2",1.38188341072146,4,1.4081723567856,0.0277482319699086
"7294","long",1.44778166151097,9,"Exp2",1.58182245388525,4,1.4081723567856,0.0277482319699086
"7295","long",1.44778166151097,9,"Exp2",1.57395155797622,4,1.4081723567856,0.0277482319699086
"7296","long",1.44778166151097,9,"Exp2",1.12600185358497,4,1.4081723567856,0.0277482319699086
"7297","long",1.44778166151097,9,"Exp2",1.23785951315313,5,1.4081723567856,0.0277482319699086
"7298","long",1.44778166151097,9,"Exp2",1.34987671790986,5,1.4081723567856,0.0277482319699086
"7299","long",1.44778166151097,9,"Exp2",1.39779345584793,6,1.4081723567856,0.0277482319699086
"7300","long",1.44778166151097,9,"Exp2",1.61385620406872,6,1.4081723567856,0.0277482319699086
"7301","long",1.44778166151097,9,"Exp2",1.38981868451356,6,1.4081723567856,0.0277482319699086
"7302","long",1.44778166151097,9,"Exp2",1.34189323845567,6,1.4081723567856,0.0277482319699086
"7303","long",1.44778166151097,9,"Exp2",1.37402402196949,6,1.4081723567856,0.0277482319699086
"7304","long",1.44778166151097,9,"Exp2",1.45396486895879,7,1.4081723567856,0.0277482319699086
"7305","mixed",1.44778166151097,9,"Exp2",1.61401388322975,14,1.44376994185259,0.0433995474342466
"7306","mixed",1.44778166151097,9,"Exp2",1.39780776204498,14,1.44376994185259,0.0433995474342466
"7307","mixed",1.44778166151097,9,"Exp2",1.22188602315782,15,1.44376994185259,0.0433995474342466
"7308","mixed",1.44778166151097,9,"Exp2",1.65391697430186,15,1.44376994185259,0.0433995474342466
"7309","mixed",1.44778166151097,9,"Exp2",1.45391946233576,16,1.44376994185259,0.0433995474342466
"7310","mixed",1.44778166151097,9,"Exp2",1.42185181268815,17,1.44376994185259,0.0433995474342466
"7311","mixed",1.44778166151097,9,"Exp2",1.41383909883461,17,1.44376994185259,0.0433995474342466
"7312","mixed",1.44778166151097,9,"Exp2",1.33403105066554,17,1.44376994185259,0.0433995474342466
"7313","mixed",1.44778166151097,9,"Exp2",1.29396250532591,17,1.44376994185259,0.0433995474342466
"7314","mixed",1.44778166151097,9,"Exp2",1.24597268138587,18,1.44376994185259,0.0433995474342466
"7315","mixed",1.44778166151097,9,"Exp2",1.74187333418286,18,1.44376994185259,0.0433995474342466
"7316","mixed",1.44778166151097,9,"Exp2",1.31772509711118,19,1.44376994185259,0.0433995474342466
"7317","mixed",1.44778166151097,9,"Exp2",1.59802266599036,19,1.44376994185259,0.0433995474342466
"7318","mixed",1.44778166151097,9,"Exp2",1.33380215152738,20,1.44376994185259,0.0433995474342466
"7319","mixed",1.44778166151097,9,"Exp2",1.6139246250068,20,1.44376994185259,0.0433995474342466
"7320","long",1.60005476290647,9,"Exp2",1.30179919076727,1,1.52171796566785,0.0333061690635111
"7321","long",1.60005476290647,9,"Exp2",1.6218956642897,1,1.52171796566785,0.0333061690635111
"7322","long",1.60005476290647,9,"Exp2",1.43000789950838,1,1.52171796566785,0.0333061690635111
"7323","long",1.60005476290647,9,"Exp2",1.1739845244274,1,1.52171796566785,0.0333061690635111
"7324","long",1.60005476290647,9,"Exp2",1.12582924621802,2,1.52171796566785,0.0333061690635111
"7325","long",1.60005476290647,9,"Exp2",1.70199201340984,2,1.52171796566785,0.0333061690635111
"7326","long",1.60005476290647,9,"Exp2",1.39782424527039,3,1.52171796566785,0.0333061690635111
"7327","long",1.60005476290647,9,"Exp2",1.74188484134083,3,1.52171796566785,0.0333061690635111
"7328","long",1.60005476290647,9,"Exp2",1.53390011786996,3,1.52171796566785,0.0333061690635111
"7329","long",1.60005476290647,9,"Exp2",1.70992075611321,3,1.52171796566785,0.0333061690635111
"7330","long",1.60005476290647,9,"Exp2",1.41926519022491,3,1.52171796566785,0.0333061690635111
"7331","long",1.60005476290647,9,"Exp2",1.58191202311355,4,1.52171796566785,0.0333061690635111
"7332","long",1.60005476290647,9,"Exp2",1.48604029371199,4,1.52171796566785,0.0333061690635111
"7333","long",1.60005476290647,9,"Exp2",1.46999278470048,4,1.52171796566785,0.0333061690635111
"7334","long",1.60005476290647,9,"Exp2",1.5739381847925,4,1.52171796566785,0.0333061690635111
"7335","long",1.60005476290647,9,"Exp2",1.50195842495032,5,1.52171796566785,0.0333061690635111
"7336","long",1.60005476290647,9,"Exp2",1.26197291774861,5,1.52171796566785,0.0333061690635111
"7337","long",1.60005476290647,9,"Exp2",1.477939876655,5,1.52171796566785,0.0333061690635111
"7338","long",1.60005476290647,9,"Exp2",1.50190337719505,5,1.52171796566785,0.0333061690635111
