"","Nsub","Exp","model","ver","phi","mu_p_g","sig2_p_g","looic","p_loo","elpd_loo","se_looic","se_p_loo","waic","p_waic","se_waic","se_p_waic","elpd_waic","mu_p_s_IR","mu_p_l_IR","sig_pr2_s_IR","sig_pr2_l_IR","part"
"205",7,"Exp1","IP","linear",0,0,0,3.04816950448285,58.5655329984403,-1.52408475224142,6.94677962651784,0.722536154192789,-46.8387740073636,33.622061242517,6.90958524627391,0.122735065850697,23.4193870036818,0.802954645340227,2.08376633072641,0.465447841971813,0.236559403799773,"part1"
"206",7,"Exp1","IP","linear",0,0,0,17.5537719431968,63.2246338537097,-8.77688597159841,8.15154161349884,0.934647095284555,-39.2675808736476,34.8139574452875,7.90198692724647,0.122785438067821,19.6337904368238,0.954884847401577,1.83997143947905,0.108310682016738,0.826463850367809,"part2"
"207",8,"Exp1","IP","linear",0,0,0,46.2992732658808,58.6135499262165,-23.1496366329404,9.72916369589637,0.771959307166791,-3.58790654685842,33.6699600198468,9.53464105785864,0.106859214729887,1.79395327342921,0.989969078544337,1.14694930077675,0.0130865517377655,0.221010919628707,"part1"
"208",8,"Exp1","IP","linear",0,0,0,41.8614118223047,59.6127742076168,-20.9307059111524,6.8402446077167,0.903560757930511,-9.10930785664243,34.1274143681432,6.46257466949684,0.127309051091427,4.55465392832121,0.974690622027039,1.13572078972616,0.0317725234890981,0.0845885215259251,"part2"
"209",9,"Exp1","IP","linear",0,0,0,22.2244593480257,60.3643995490594,-11.1122296740128,7.87706892636912,0.964841506267593,-30.0364732713235,34.2339332393848,7.57845360858783,0.151325254441216,15.0182366356618,0.812760482098668,1.81150983740395,0.0129034836978989,0.225106166255122,"part1"
"210",9,"Exp1","IP","linear",0,0,0,12.2159544552988,62.1937269496442,-6.10797722764942,8.43948965762115,0.911946898013179,-41.5531091677692,35.3091951381102,8.1379792412774,0.127545429754591,20.7765545838846,0.759545761753082,1.65951674078635,0.00526529904837711,0.228648413266227,"part2"
"211",10,"Exp1","IP","linear",0,0,0,15.603882118907,59.968523624847,-7.8019410594535,4.38538755381108,0.72363575612345,-35.5355532935309,34.398805918628,3.959753043436,0.110542394988534,17.7677766467654,0.778631044305141,2.18468198923796,0.00503508370643708,0.0694064139550293,"part1"
"212",10,"Exp1","IP","linear",0,0,0,17.71147512549,60.2660985524193,-8.85573756274499,4.1964159531933,0.714022264436988,-32.8785963882267,34.971062795561,3.81451965632036,0.104208189088104,16.4392981941133,0.700447176723112,1.94161355271284,0.0109929108862515,0.054416236675935,"part2"
"213",11,"Exp1","IP","linear",0,0,0,32.2581222480039,57.9430913951928,-16.129061124002,8.96177958949357,0.737060873584887,-15.9622526386988,33.8329039518415,8.86675379542086,0.110606007708388,7.9811263193494,0.76118651131772,1.67054917057235,0.699740341690033,0.750517680481087,"part1"
"214",11,"Exp1","IP","linear",0,0,0,34.2919529808366,60.2119082538547,-17.1459764904183,8.91173901884623,0.721495754778997,-16.8759807249227,34.627941400975,8.72141607580205,0.122207941999881,8.43799036246136,0.772606998342085,1.90536851725131,0.56117827385183,0.445691062409784,"part2"
"215",12,"Exp1","IP","linear",0,0,0,26.7399414199224,61.703165725761,-13.3699707099612,9.39169543229602,1.00800924821249,-27.2153765322127,34.7255067496935,9.03355913593441,0.132397847588205,13.6076882661064,0.907484685565086,2.13543116255087,0.0250806047578558,0.364180124157429,"part1"
"216",12,"Exp1","IP","linear",0,0,0,21.1954394564247,62.0211453339172,-10.5977197282124,9.7515099056463,0.936397813485669,-32.5948631733002,35.1259940190547,9.92395262104863,0.136531104440837,16.2974315866501,0.90589112901615,1.91505783308516,0.0228243058162273,0.725612725242353,"part2"
"217",13,"Exp1","IP","linear",0,0,0,16.9308018188799,58.5099672700895,-8.46540090943993,8.31622655733455,0.844006038782332,-32.283200260643,33.9029662303281,7.97621286018763,0.122248472680043,16.1416001303215,0.835218958090809,2.12036153126504,0.11403085947207,0.487572957148017,"part1"
"218",13,"Exp1","IP","linear",0,0,0,20.8313637162163,61.0334938721372,-10.4156818581081,8.71728921032311,0.75196515514205,-32.0966563925873,34.5694838177354,8.58527346308954,0.10439692946818,16.0483281962936,0.823470638623756,2.23930039645161,0.012461343882006,0.441249895566033,"part2"
"219",14,"Exp1","IP","linear",0,0,0,45.0295959459486,59.4979471406421,-22.5147979729743,7.9183131265324,0.85343875514224,-5.36407644833,34.3011109435028,7.71257045586859,0.133059709936985,2.682038224165,0.786784311942253,1.85234153256753,0.0340302898348404,0.297068132994611,"part1"
"220",14,"Exp1","IP","linear",0,0,0,57.271984597727,62.9908759214695,-28.6359922988635,8.46883793979396,0.948973630091585,2.03097986593476,35.3703735555734,8.35896220454114,0.132039109974035,-1.01548993296738,0.851548682621308,1.87771518064385,0.0241485152413989,0.57244912044817,"part2"
"221",15,"Exp1","IP","linear",0,0,0,58.4392074761775,61.1801405738312,-29.2196037380887,8.72213442629319,1.07245610367695,4.33323340281166,34.1271535371483,8.43403389117375,0.134868450259732,-2.16661670140583,0.835401163636556,1.22635199618613,0.0617619458251056,0.591288465261207,"part1"
"222",15,"Exp1","IP","linear",0,0,0,63.730035482313,64.1254430321516,-31.8650177411565,9.79412108332657,1.12381670271738,6.32337086176143,35.4221107218758,9.55077193655884,0.143670750237995,-3.16168543088072,0.814540337434303,1.22626350121101,0.0142109913386707,0.437735376034836,"part2"
"223",16,"Exp1","IP","linear",0,0,0,24.5308010739718,59.7500957280699,-12.2654005369859,7.05149499421621,0.844860837817995,-26.8016184480921,34.083885967038,7.02754436777271,0.128657421539801,13.400809224046,0.715394078641587,1.23405746880336,0.658716463529313,0.633125042300538,"part1"
"224",16,"Exp1","IP","linear",0,0,0,19.9411724568518,59.0421154076108,-9.9705862284259,7.04607595122399,0.860410558203216,-29.5231057788337,34.3099762897681,6.83209133759322,0.120056331017877,14.7615528894168,0.812740186756209,1.16140865486624,0.333151591161437,0.321100551529481,"part2"
"225",1,"Exp2","IP","linear",0,0,0,24.4011912896592,62.1356548428189,-12.2005956448296,6.06375031796635,0.757935295643834,-30.3482177865815,34.7609503046985,5.80742269505184,0.118395238400096,15.1741088932908,0.661340702337269,1.21948366738266,0.686071615378476,0.309997841700555,"part1"
"226",1,"Exp2","IP","linear",0,0,0,26.105727222111,62.8569945614135,-13.0528636110555,6.48489662558209,0.927883552075576,-28.5487482562842,35.5297568222159,5.95593335579103,0.142937866123231,14.2743741281421,0.697655710110532,1.28037113951855,0.607467823968368,0.373323500306551,"part2"
"227",2,"Exp2","IP","linear",0,0,0,18.7869867687113,62.0282973086495,-9.39349338435565,10.5013423704518,0.890456271206725,-34.4892807497662,35.3901635494107,10.5820964987079,0.139693561686749,17.2446403748831,0.683984600092703,1.30004911803312,0.00396843399251102,0.311682726722002,"part1"
"228",2,"Exp2","IP","linear",0,0,0,0.920581583675855,62.2236066517445,-0.460290791837927,9.11726788603492,0.78922905897696,-50.8620614407611,36.332285139526,8.7992590438885,0.130357589266992,25.4310307203805,0.634774129149126,1.52677070392655,0.00511957305697893,0.0942448843553049,"part2"
"229",3,"Exp2","IP","linear",0,0,0,32.6243541855991,57.9602496379473,-16.3121770927996,6.80147617723945,0.707367286235782,-16.3208013855508,33.4876718523724,6.59665925757696,0.119301424200299,8.16040069277538,0.80051222662056,1.09508581687812,0.0435381389149655,0.0971499518175874,"part1"
"230",3,"Exp2","IP","linear",0,0,0,50.0447323458805,59.1695396505534,-25.0223661729402,6.70472168664066,0.744645814905117,0.603359865310617,34.4488534102684,6.75078138736199,0.116429314518455,-0.301679932655309,0.706705612485761,1.08350760929514,0.390026526123559,0.192195072201256,"part2"
"231",4,"Exp2","IP","linear",0,0,0,13.7701806924792,59.9302313308425,-6.8850903462396,7.28812058932006,0.960242930355519,-37.553411634009,34.2684351675984,7.42758903791277,0.13194259605949,18.7767058170045,0.665150869754638,1.77515074980194,0.0228644047620124,0.222150574877151,"part1"
"232",4,"Exp2","IP","linear",0,0,0,31.889160329361,59.6061593773838,-15.9445801646805,6.02455900481022,0.80684364782734,-18.6470133756567,34.338072524875,5.82574801611733,0.112780734014116,9.32350668782833,0.666917894479647,1.91553412466886,0.600217994739255,0.325088138642039,"part2"
"233",5,"Exp2","IP","linear",0,0,0,23.3344384106407,60.2843291474173,-11.6672192053204,7.31776791931115,0.813295377510572,-27.6957863058424,34.7692167891757,6.87416198066817,0.12903010334433,13.8478931529212,0.663294490720052,1.49027076902883,0.682946824401504,0.362996831442895,"part1"
"234",5,"Exp2","IP","linear",0,0,0,17.5292250564826,62.7917563030623,-8.76461252824132,7.5350450727354,0.914035083982453,-37.1389931318434,35.4576472088992,7.43147964415239,0.124683977935112,18.5694965659217,0.625138313703972,1.44624024758987,0.511784846100092,0.3952898174678,"part2"
"235",6,"Exp2","IP","linear",0,0,0,77.8529171918969,56.3481007605648,-38.9264585959484,5.5722119084323,0.772411185962858,30.1497411724322,32.4965127508324,5.60262196523268,0.108557729647344,-15.0748705862161,0.974952771502707,1.39436541800695,0.02406316488231,0.141863929815321,"part1"
"236",6,"Exp2","IP","linear",0,0,0,66.6218037099784,56.4922769511896,-33.3109018549892,7.43307652674943,0.82163181013001,19.1058344936364,32.7342923430186,6.82474930222835,0.145413679397946,-9.55291724681819,0.988828776948783,1.23542884372227,0.0154073083854704,0.158836688790932,"part2"
"237",7,"Exp2","IP","linear",0,0,0,23.7578398630737,61.4209080899556,-11.8789199315368,6.45385445829336,0.864795828958856,-29.0915984646361,34.9961889261007,6.30010617339902,0.118504335271227,14.5457992323181,0.858434927558137,1.13237374067548,0.0309000693284024,0.0831501564765498,"part1"
"238",7,"Exp2","IP","linear",0,0,0,15.5671722402027,63.6548140995212,-7.78358612010134,6.15131153364997,0.801526092524935,-39.1946616749924,36.2738971419237,5.93095092019562,0.122944199979967,19.5973308374962,0.809317677477056,1.18346466137404,0.0177600433887289,0.05756919958767,"part2"
"239",8,"Exp2","IP","linear",0,0,0,90.2496373878793,59.0936726401185,-45.1248186939396,6.79123560427873,0.741150268568959,40.5093865813017,34.2235472368297,6.77304269788948,0.106465798526054,-20.2546932906509,0.833851744472032,1.161533341444,0.0459911434826122,0.196821211326073,"part1"
"240",8,"Exp2","IP","linear",0,0,0,88.4935626692264,61.2871030514828,-44.2467813346132,7.03893092229658,0.876866162695163,36.1403921622765,35.1105177980078,6.97245559540198,0.130301395792149,-18.0701960811382,0.941549905709373,1.12323953085006,0.0371432701785077,0.198310300452145,"part2"
"241",9,"Exp2","IP","linear",0,0,0,25.916357813898,60.2490579690569,-12.958178906949,4.21350543198138,0.879704341260932,-25.4024600410261,34.5896490415949,3.85561275704574,0.130412348737572,12.701230020513,0.647142644218757,1.30150120928518,0.65674579052791,0.54212004639306,"part1"
"242",9,"Exp2","IP","linear",0,0,0,23.7165448834235,61.9654631265908,-11.8582724417118,3.72226668146023,0.826769896894291,-30.2985926645554,34.9578943526013,3.61862864521825,0.119649072377531,15.1492963322777,0.648218402187885,1.23659180754854,0.673615296661798,0.225741873142752,"part2"
"243",10,"Exp2","IP","linear",0,0,0,19.1713213092453,59.2004967785764,-9.58566065462265,5.34828820902962,0.878504306961844,-32.2980690169524,33.4658016154775,4.74940000357756,0.124752519305966,16.1490345084762,0.778162617138664,1.18220306940949,0.00353540980408711,0.0514960894463349,"part1"
"244",10,"Exp2","IP","linear",0,0,0,24.0896143542891,56.8754251710378,-12.0448071771446,6.40582912845601,0.640661201969762,-22.5597175179225,33.550759234932,6.15802602033823,0.114168118845434,11.2798587589612,0.718830756669205,1.10317581706211,0.00268100883602735,0.115573121186934,"part2"
"245",11,"Exp2","IP","linear",0,0,0,26.9813724232281,60.95722870999,-13.4906862116141,7.03357830752781,0.744112817950599,-24.9621416914513,34.9854716526504,6.75759701139014,0.120083415343249,12.4810708457257,0.962162254986154,1.08091428064266,0.0252048681751842,0.0879494320794184,"part1"
"246",11,"Exp2","IP","linear",0,0,0,29.9684122907272,62.4471056284233,-14.9842061453636,6.5360794970406,0.726362497995345,-24.1061662112627,35.4098163774284,6.03887610039344,0.128130554910334,12.0530831056313,0.923227295434781,1.08590544617898,0.0384580650074432,0.0741074915842592,"part2"
"247",12,"Exp2","IP","linear",0,0,0,27.2896288063502,61.1411081126488,-13.6448144031751,7.6471770603202,0.797460310778175,-25.1367847371261,34.9279013409107,7.80815855236985,0.0978912741476629,12.568392368563,0.847881901939974,1.2595585891658,0.0185780532735829,0.320688634619494,"part1"
"248",12,"Exp2","IP","linear",0,0,0,8.9375238362782,63.8812515534064,-4.4687619181391,9.21004154598687,0.818826224015048,-46.7161305606268,36.0544243549539,9.03385188674413,0.123471671787373,23.3580652803134,0.717381846797268,1.15714366474521,0.00488747167728201,0.153420351882521,"part2"
"249",13,"Exp2","IP","linear",0,0,0,67.0767666380116,54.1323286024516,-33.5383833190058,6.98152941353385,0.686895726543525,21.9671551472377,31.5775228570646,6.68404515828421,0.119439357683538,-10.9835775736188,0.973824235053567,1.28671764884986,0.0192956698635612,0.109983108724413,"part1"
"250",13,"Exp2","IP","linear",0,0,0,59.1663735676972,57.9891454863397,-29.5831867838486,5.28149854802693,0.84425117231224,8.35782039839775,32.58486890169,5.20665198315922,0.122586001278731,-4.17891019919888,0.989526276853473,1.30784252448479,0.0177210725399976,0.0666706736296249,"part2"
"251",14,"Exp2","IP","linear",0,0,0,68.1697579043505,60.8986411433152,-34.0848789521753,6.36120844622042,0.938743926336545,16.7194236225848,35.1734740024323,6.33321928573492,0.145031017411971,-8.35971181129239,0.753163447840713,1.07304093437221,0.0299288956475055,0.117536540542281,"part1"
"252",14,"Exp2","IP","linear",0,0,0,62.9623985830169,63.0273073165695,-31.4811992915085,6.36687507543687,0.903428763277465,9.5718620513472,36.3320390507346,6.32244488225272,0.13839153727321,-4.7859310256736,0.785557994833211,1.10010670995007,0.0178195310105484,0.0992674127528621,"part2"
"253",15,"Exp2","IP","linear",0,0,0,40.1772319889878,61.5498437563666,-20.0886159944939,1.80871941620785,0.797378124536357,-11.9169960939204,35.5027297149125,0.685691426955081,0.122587034362694,5.95849804696021,0.930696661066523,1.19895295310814,0.0276787598320682,0.0249973824786177,"part1"
"254",15,"Exp2","IP","linear",0,0,0,15.5056653806016,62.502740597078,-7.75283269030081,2.4155571796653,0.859397404566467,-36.4684448683769,36.5156854725887,1.77260841023148,0.124600614080366,18.2342224341884,0.917039941268331,1.13081419601183,0.0246955572751053,0.0122822292010815,"part2"
"255",16,"Exp2","IP","linear",0,0,0,44.3669559620383,60.5976679430668,-22.1834779810191,5.97631264150375,0.836927358291557,-8.61793218797307,34.1052238680612,5.68007439566138,0.119004020487818,4.30896609398654,0.931787395818354,1.05824024596647,0.0223143970638501,0.0864344551571384,"part1"
"256",16,"Exp2","IP","linear",0,0,0,49.9005115182379,60.8516910785875,-24.9502557591189,6.64932452922773,0.884739232402307,-1.85422027116466,34.9743251838862,6.60699161146323,0.115553800015683,0.927110135582332,0.921545201654363,1.06529302158973,0.0279427998935893,0.150508887275273,"part2"
