"","NSub","targetDur","RP","Exp","group","model","W_P_G","mu_r","sig_r","predY","W_PL","sig2_DL","log_lik","W_L","W_Ds","W_P_S","W_P_L"
"3343",9,1.31,1.30184242036012,"Exp2","mixed","IP",0,1.32361533164128,0.147634840604276,1.32323273430797,0.155962537025171,0,0.491360225258282,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3344",9,0.599959465297448,0.653899558063131,"Exp2","mixed","IP",0,0.641355520405782,0.13024181203355,0.641768259105617,0.334990555508452,0,0.618307066420841,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3345",9,1.44778166151097,1.42185181268815,"Exp2","mixed","IP",0,1.44010323548196,0.154833123129284,1.44077146659235,0.155962537025171,0,0.448813534665596,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3346",9,0.4912,0.461973539757309,"Exp2","mixed","IP",0,0.561650511734698,0.139240930301278,0.562972652506304,0.334990555508452,0,0.552230388496794,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3347",9,1.954332247557,2.13376887407048,"Exp2","mixed","IP",0,1.85528431619667,0.185256730594351,1.85577109307149,0.155962537025171,0,0.264135815627782,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3348",9,0.4912,0.502029955930993,"Exp2","mixed","IP",0,0.561650511734698,0.139240930301278,0.562082017299496,0.334990555508452,0,0.55650284637933,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3349",9,1.44778166151097,1.41383909883461,"Exp2","mixed","IP",0,1.44010323548196,0.154833123129284,1.4395007551234,0.155962537025171,0,0.449828240710212,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3350",9,0.4912,0.461940262301141,"Exp2","mixed","IP",0,0.561650511734698,0.139240930301278,0.561564592616062,0.334990555508452,0,0.559036705445756,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3351",9,1.31,1.30998420098331,"Exp2","mixed","IP",0,1.32361533164128,0.147634840604276,1.32444396019954,0.155962537025171,0,0.499352961401718,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3352",9,0.542862864224572,0.621862697837059,"Exp2","mixed","IP",0,0.600145634196371,0.134441606104741,0.60159938554736,0.334990555508452,0,0.59279984582058,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3353",9,1.60005476290647,1.47794049866479,"Exp2","mixed","IP",0,1.56691598174011,0.163472210944959,1.5663982759952,0.155962537025171,0,0.391795402361044,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3354",9,1.31,1.28589660974285,"Exp2","mixed","IP",0,1.32361533164128,0.147634840604276,1.32394090289773,0.155962537025171,0,0.496658651821906,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3355",9,1.44778166151097,1.33403105066554,"Exp2","mixed","IP",0,1.44010323548196,0.154833123129284,1.43933197505136,0.155962537025171,0,0.442588195175396,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3356",9,0.663061306494331,0.597400346458926,"Exp2","mixed","IP",0,0.685476638924791,0.126668809750019,0.685295858967196,0.334990555508452,0,0.649764677241183,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3357",9,1.76834346805288,1.4378287237314,"Exp2","mixed","IP",0,1.70497495855822,0.173596999799084,1.70508481552982,0.155962537025171,0,0.33635169223723,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3358",9,0.7328,0.725921925490184,"Exp2","mixed","IP",0,0.732720015295703,0.123753094826479,0.732698808215852,0.334990555508452,0,0.671719191858545,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3359",9,1.31,1.27790659919901,"Exp2","mixed","IP",0,1.32361533164128,0.147634840604276,1.32381896512801,0.155962537025171,0,0.495491697127541,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3360",9,1.44778166151097,1.29396250532591,"Exp2","mixed","IP",0,1.44010323548196,0.154833123129284,1.4410547244989,0.155962537025171,0,0.446567171880601,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3361",9,0.4912,0.661950214437638,"Exp2","mixed","IP",0,0.561650511734698,0.139240930301278,0.561235104180713,0.334990555508452,0,0.557255384436655,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3362",9,1.60005476290647,1.84009376778522,"Exp2","mixed","IP",0,1.56691598174011,0.163472210944959,1.5663725103788,0.155962537025171,0,0.398351186017952,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3363",9,1.60005476290647,1.47789509204176,"Exp2","mixed","IP",0,1.56691598174011,0.163472210944959,1.56757333193507,0.155962537025171,0,0.397099879622828,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3364",9,0.4912,0.565920183865273,"Exp2","mixed","IP",0,0.561650511734698,0.139240930301278,0.561375994687394,0.334990555508452,0,0.554448283237095,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3365",9,1.76834346805288,1.70993879436082,"Exp2","mixed","IP",0,1.70497495855822,0.173596999799084,1.7056241837362,0.155962537025171,0,0.337106141991647,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3366",9,0.542862864224572,0.645910169528179,"Exp2","mixed","IP",0,0.600145634196371,0.134441606104741,0.600429588111299,0.334990555508452,0,0.585815634323302,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3367",9,1.76834346805288,1.86625295842805,"Exp2","mixed","IP",0,1.70497495855822,0.173596999799084,1.70555866321313,0.155962537025171,0,0.337317978800108,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3368",9,0.599959465297448,0.581890563818888,"Exp2","mixed","IP",0,0.641355520405782,0.13024181203355,0.640820945994924,0.334990555508452,0,0.623233541683761,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3369",9,0.542862864224572,0.581873769589038,"Exp2","mixed","IP",0,0.600145634196371,0.134441606104741,0.600150775791695,0.334990555508452,0,0.593424878114374,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3370",9,0.663061306494331,0.565861404059433,"Exp2","mixed","IP",0,0.685476638924791,0.126668809750019,0.684111873728128,0.334990555508452,0,0.65031133632772,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3371",9,1.954332247557,1.54995540198797,"Exp2","mixed","IP",0,1.85528431619667,0.185256730594351,1.85361148150088,0.155962537025171,0,0.268412308915992,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3372",9,1.76834346805288,1.84596055221937,"Exp2","mixed","IP",0,1.70497495855822,0.173596999799084,1.70573362262139,0.155962537025171,0,0.337474985047441,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3373",9,1.31,1.17397706032534,"Exp2","mixed","IP",0,1.32361533164128,0.147634840604276,1.32432168015337,0.155962537025171,0,0.496929149073973,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3374",9,0.542862864224572,0.533922821182387,"Exp2","mixed","IP",0,0.600145634196371,0.134441606104741,0.600168331080387,0.334990555508452,0,0.589942039727202,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3375",9,1.31,1.49392549581808,"Exp2","mixed","IP",0,1.32361533164128,0.147634840604276,1.32285095107877,0.155962537025171,0,0.496747524523289,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3376",9,0.599959465297448,0.717905790588702,"Exp2","mixed","IP",0,0.641355520405782,0.13024181203355,0.641070446664585,0.334990555508452,0,0.62220445351114,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3377",9,0.599959465297448,0.589890526499403,"Exp2","mixed","IP",0,0.641355520405782,0.13024181203355,0.64212572973406,0.334990555508452,0,0.626432702877633,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3378",9,0.663061306494331,0.709890588699636,"Exp2","mixed","IP",0,0.685476638924791,0.126668809750019,0.685358236213809,0.334990555508452,0,0.646784261135135,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3379",9,1.44778166151097,1.24597268138587,"Exp2","mixed","IP",0,1.44010323548196,0.154833123129284,1.44077823601534,0.155962537025171,0,0.451650811039607,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3380",9,0.663061306494331,0.653908577186485,"Exp2","mixed","IP",0,0.685476638924791,0.126668809750019,0.684607050713408,0.334990555508452,0,0.651005164425224,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3381",9,0.7328,0.621840927538869,"Exp2","mixed","IP",0,0.732720015295703,0.123753094826479,0.732670328061726,0.334990555508452,0,0.678693409632606,0.334990555508452,0.665009444491548,0.334990555508452,0.334990555508452
"3382",9,1.954332247557,1.91789335041722,"Exp2","mixed","IP",0,1.85528431619667,0.185256730594351,1.85582297263979,0.155962537025171,0,0.277735825678888,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3383",9,1.60005476290647,1.48589194467786,"Exp2","mixed","IP",0,1.56691598174011,0.163472210944959,1.56781555024314,0.155962537025171,0,0.397351717210108,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
"3384",9,1.31,1.37384985958124,"Exp2","mixed","IP",0,1.32361533164128,0.147634840604276,1.32416339130781,0.155962537025171,0,0.498274349616904,0.155962537025171,0.844037462974829,0.155962537025171,0.155962537025171
