"","NSub","targetDur","RP","Exp","group","wp","mu_r","sig_r","predY","ver"
"5745",8,0.8,0.613838165821335,"Exp1","short",0.742622273449021,0.666728091216141,0.083326272420524,0.666595198092819,"log"
"5746",8,0.8,0.741929625955208,"Exp1","short",0.742622273449021,0.666728091216141,0.083326272420524,0.667518719036681,"log"
"5747",8,0.475682846001088,0.733904160925931,"Exp1","short",0.742622273449021,0.583200740229604,0.0745022977970386,0.583318864021766,"log"
"5748",8,0.8,0.71796239336436,"Exp1","short",0.742622273449021,0.666728091216141,0.083326272420524,0.666755315224374,"log"
"5749",8,0.475682846001088,0.557913068088055,"Exp1","short",0.742622273449021,0.583200740229604,0.0745022977970386,0.583059299636794,"log"
"5750",8,0.672717132202972,0.645919188651987,"Exp1","short",0.742622273449021,0.637607429010919,0.0802288785242797,0.638044139484727,"log"
"5751",8,0.4,0.565899968588383,"Exp1","short",0.742622273449021,0.557799511913883,0.0718595697375324,0.557642071357267,"log"
"5752",8,0.4,0.413954170411671,"Exp1","short",0.742622273449021,0.557799511913883,0.0718595697375324,0.557371271791388,"log"
"5753",8,0.475682846001088,0.621930807771378,"Exp1","short",0.742622273449021,0.583200740229604,0.0745022977970386,0.582752177233422,"log"
"5754",8,0.565685424949238,0.549896311178372,"Exp1","short",0.742622273449021,0.609784633720201,0.0772898593718372,0.609562900835146,"log"
"5755",8,0.565685424949238,0.661904496810621,"Exp1","short",0.742622273449021,0.609784633720201,0.0772898593718372,0.610133202569969,"log"
"5756",8,0.672717132202972,0.677993369389014,"Exp1","short",0.742622273449021,0.637607429010919,0.0802288785242797,0.637188658656868,"log"
"5757",8,0.8,0.66193279819845,"Exp1","short",0.742622273449021,0.666728091216141,0.083326272420524,0.666889573026917,"log"
"5758",8,0.672717132202972,0.781882788712892,"Exp1","short",0.742622273449021,0.637607429010919,0.0802288785242797,0.637877730264713,"log"
"5759",8,0.475682846001088,0.629962492885852,"Exp1","short",0.742622273449021,0.583200740229604,0.0745022977970386,0.583288945900476,"log"
"5760",8,0.8,0.693922385775977,"Exp1","short",0.742622273449021,0.666728091216141,0.083326272420524,0.666892470674121,"log"
"5761",8,0.672717132202972,0.662013037298721,"Exp1","short",0.742622273449021,0.637607429010919,0.0802288785242797,0.637705084614932,"log"
"5762",8,0.4,0.613922136972405,"Exp1","short",0.742622273449021,0.557799511913883,0.0718595697375324,0.558153983307625,"log"
"5763",8,0.8,0.669917832673491,"Exp1","short",0.742622273449021,0.666728091216141,0.083326272420524,0.667159461011398,"log"
"5764",8,0.8,0.63787195332452,"Exp1","short",0.742622273449021,0.666728091216141,0.083326272420524,0.66631342392612,"log"
"5765",8,0.565685424949238,0.581903937002835,"Exp1","short",0.742622273449021,0.609784633720201,0.0772898593718372,0.610032079791932,"log"
"5766",8,0.4,0.493902481503028,"Exp1","short",0.742622273449021,0.557799511913883,0.0718595697375324,0.557112102347374,"log"
"5767",8,0.4,0.549890713101604,"Exp1","short",0.742622273449021,0.557799511913883,0.0718595697375324,0.557627047203433,"log"
"5768",8,0.672717132202972,0.597899508302135,"Exp1","short",0.742622273449021,0.637607429010919,0.0802288785242797,0.637434630763925,"log"
"5769",8,0.565685424949238,0.613904409729457,"Exp1","short",0.742622273449021,0.609784633720201,0.0772898593718372,0.609357177471632,"log"
"5770",8,0.475682846001088,0.621899085336509,"Exp1","short",0.742622273449021,0.583200740229604,0.0745022977970386,0.583284729195264,"log"
"5771",8,0.475682846001088,0.685913714977005,"Exp1","short",0.742622273449021,0.583200740229604,0.0745022977970386,0.582998875683901,"log"
"5772",8,0.672717132202972,0.654042309020042,"Exp1","short",0.742622273449021,0.637607429010919,0.0802288785242797,0.636982645089156,"log"
"5773",8,0.672717132202972,0.72590575326808,"Exp1","short",0.742622273449021,0.637607429010919,0.0802288785242797,0.637567349803293,"log"
"5774",8,0.8,0.597866541850408,"Exp1","short",0.742622273449021,0.666728091216141,0.083326272420524,0.66702177905723,"log"
"5775",8,0.565685424949238,0.782049798002845,"Exp1","short",0.742622273449021,0.609784633720201,0.0772898593718372,0.609571102851958,"log"
"5776",8,0.475682846001088,0.661902630785107,"Exp1","short",0.742622273449021,0.583200740229604,0.0745022977970386,0.583337178543264,"log"
"5777",8,0.4,0.565918317839987,"Exp1","short",0.742622273449021,0.557799511913883,0.0718595697375324,0.557469825508102,"log"
"5778",8,0.4,0.389930957053593,"Exp1","short",0.742622273449021,0.557799511913883,0.0718595697375324,0.557833516134896,"log"
"5779",8,0.565685424949238,0.55794945558705,"Exp1","short",0.742622273449021,0.609784633720201,0.0772898593718372,0.609599819822546,"log"
"5780",8,0.8,0.669922497737389,"Exp1","short",0.742622273449021,0.666728091216141,0.083326272420524,0.666986754897585,"log"
"5781",8,0.565685424949238,0.677864924628238,"Exp1","short",0.742622273449021,0.609784633720201,0.0772898593718372,0.6098330010201,"log"
"5782",8,0.4,0.613918404921151,"Exp1","short",0.742622273449021,0.557799511913883,0.0718595697375324,0.557532357759964,"log"
"5783",8,0.475682846001088,0.581894606875039,"Exp1","short",0.742622273449021,0.583200740229604,0.0745022977970386,0.583451614682069,"log"
"5784",8,0.475682846001088,0.51800437893985,"Exp1","short",0.742622273449021,0.583200740229604,0.0745022977970386,0.583148503855213,"log"
"5785",8,0.565685424949238,0.653909199194914,"Exp1","short",0.742622273449021,0.609784633720201,0.0772898593718372,0.610142147788962,"log"
"5786",8,0.8,0.670000870811919,"Exp1","short",0.742622273449021,0.666728091216141,0.083326272420524,0.667056322114463,"log"
"5787",8,0.565685424949238,0.669996827756449,"Exp1","short",0.742622273449021,0.609784633720201,0.0772898593718372,0.610248648117442,"log"
"5788",8,0.4,0.669988741645739,"Exp1","short",0.742622273449021,0.557799511913883,0.0718595697375324,0.558050006492289,"log"
"5789",8,0.475682846001088,0.621985544521976,"Exp1","short",0.742622273449021,0.583200740229604,0.0745022977970386,0.583324429304155,"log"
"5790",8,0.4,0.485899719785266,"Exp1","short",0.742622273449021,0.557799511913883,0.0718595697375324,0.557904536735559,"log"
"5791",8,0.8,0.701940697707187,"Exp1","short",0.742622273449021,0.666728091216141,0.083326272420524,0.66642198488242,"log"
"5792",8,0.672717132202972,0.565943509185445,"Exp1","short",0.742622273449021,0.637607429010919,0.0802288785242797,0.638514913431562,"log"
"5793",8,0.4,0.701897157109897,"Exp1","short",0.742622273449021,0.557799511913883,0.0718595697375324,0.557467188899056,"log"
"5794",8,0.672717132202972,0.725931255617525,"Exp1","short",0.742622273449021,0.637607429010919,0.0802288785242797,0.637685875041257,"log"
"5795",8,0.8,0.797904795374734,"Exp1","short",0.742622273449021,0.666728091216141,0.083326272420524,0.666599034769486,"log"
"5796",8,0.8,0.645925408737412,"Exp1","short",0.742622273449021,0.666728091216141,0.083326272420524,0.666714937364598,"log"
"5797",8,0.4,0.48590873890862,"Exp1","short",0.742622273449021,0.557799511913883,0.0718595697375324,0.558268690576169,"log"
"5798",8,0.475682846001088,0.477968178043739,"Exp1","short",0.742622273449021,0.583200740229604,0.0745022977970386,0.583001941693624,"log"
"5799",8,0.565685424949238,0.509881880580451,"Exp1","short",0.742622273449021,0.609784633720201,0.0772898593718372,0.610042534351096,"log"
"5800",8,0.672717132202972,0.573969596223151,"Exp1","short",0.742622273449021,0.637607429010919,0.0802288785242797,0.637875725094897,"log"
"5801",8,0.565685424949238,0.613920270946892,"Exp1","short",0.742622273449021,0.609784633720201,0.0772898593718372,0.610148766312996,"log"
"5802",8,0.475682846001088,0.621891621233999,"Exp1","short",0.742622273449021,0.583200740229604,0.0745022977970386,0.582892123708823,"log"
"5803",8,0.672717132202972,0.717888685353955,"Exp1","short",0.742622273449021,0.637607429010919,0.0802288785242797,0.637639108883542,"log"
"5804",8,0.4,0.485977159846925,"Exp1","short",0.742622273449021,0.557799511913883,0.0718595697375324,0.55757262178088,"log"
"5805",8,0.8,0.71790547958426,"Exp1","short",0.742622273449021,0.666728091216141,0.083326272420524,0.666466057668103,"log"
"5806",8,0.672717132202972,0.589983827778269,"Exp1","short",0.742622273449021,0.637607429010919,0.0802288785242797,0.637542108758604,"log"
"5807",8,0.672717132202972,0.597968240244654,"Exp1","short",0.742622273449021,0.637607429010919,0.0802288785242797,0.637501052319352,"log"
"5808",9,0.8,0.651431117225002,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.744409195471198,"log"
"5809",9,0.475682846001088,0.661881171494315,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.548957233635155,"log"
"5810",9,0.4,0.34193926709122,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496702652411489,"log"
"5811",9,0.565685424949238,0.605926217351225,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607659663256743,"log"
"5812",9,0.8,0.733958586675726,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.743380903431391,"log"
"5813",9,0.8,0.861906673842896,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.743837545589111,"log"
"5814",9,0.565685424949238,0.573939739813795,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607319992291623,"log"
"5815",9,0.475682846001088,0.661918180998327,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549417999261121,"log"
"5816",9,0.672717132202972,0.653952117783774,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.671966919065292,"log"
"5817",9,0.672717132202972,0.661895788693073,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.671973745020024,"log"
"5818",9,0.475682846001088,0.501934788626386,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549374883233654,"log"
"5819",9,0.672717132202972,0.653827094072767,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.671354997581894,"log"
"5820",9,0.4,0.517933158964297,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496334624385799,"log"
"5821",9,0.475682846001088,0.437985158878291,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549101918587219,"log"
"5822",9,0.565685424949238,0.709963363700808,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607961075967027,"log"
"5823",9,0.8,0.773927610647661,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.744323958220511,"log"
"5824",9,0.475682846001088,0.525924724526703,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549130914185377,"log"
"5825",9,0.4,0.381954008691537,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.4962705079399,"log"
"5826",9,0.565685424949238,0.701909597279155,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.60721062005176,"log"
"5827",9,0.4,0.517907967619976,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.495986952163449,"log"
"5828",9,0.4,0.309963363699353,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496215873943968,"log"
"5829",9,0.8,0.845887466217391,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.743918675312645,"log"
"5830",9,0.672717132202972,0.677840977303276,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.671673399744149,"log"
"5831",9,0.565685424949238,0.565860160044394,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607145374771027,"log"
"5832",9,0.565685424949238,0.717980742618238,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.608235046973678,"log"
"5833",9,0.672717132202972,0.741907544652349,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672538968834678,"log"
"5834",9,0.672717132202972,0.613995222975063,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672000546694186,"log"
"5835",9,0.4,0.581806281665195,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496307643868028,"log"
"5836",9,0.672717132202972,0.501825004121201,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672551918703646,"log"
"5837",9,0.565685424949238,0.59788240306807,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607556127401618,"log"
"5838",9,0.475682846001088,0.46987367006659,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549878220492105,"log"
"5839",9,0.475682846001088,0.54985774664965,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549229804044561,"log"
"5840",9,0.475682846001088,0.525903887242748,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.54902294837467,"log"
"5841",9,0.8,0.717955240266747,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.744662016927683,"log"
"5842",9,0.4,0.47788109684916,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496946010544359,"log"
"5843",9,0.672717132202972,0.573921390565374,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672337189024897,"log"
"5844",9,0.475682846001088,0.365869801174995,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549367446562826,"log"
"5845",9,0.565685424949238,0.637940374264872,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.608032537765736,"log"
"5846",9,0.672717132202972,0.645937848908943,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672309396565441,"log"
"5847",9,0.672717132202972,0.709874416479579,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672541161428774,"log"
"5848",9,0.8,0.81390969680433,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.743328074714197,"log"
"5849",9,0.4,0.381836760083388,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496517884027741,"log"
"5850",9,0.672717132202972,0.733548683052504,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672130922656912,"log"
"5851",9,0.475682846001088,0.597895154245634,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549274939199957,"log"
"5852",9,0.4,0.590027057372936,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496918557639964,"log"
"5853",9,0.475682846001088,0.533910381014721,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549666250795631,"log"
"5854",9,0.4,0.461987534952641,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.49652289782873,"log"
"5855",9,0.8,0.669923430752533,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.744419015773746,"log"
"5856",9,0.475682846001088,0.42994414363784,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549332243314556,"log"
"5857",9,0.672717132202972,0.653907022166095,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672029480788585,"log"
"5858",9,0.8,0.733906648962147,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.743005729446803,"log"
"5859",9,0.4,0.557952254628617,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496200145634078,"log"
"5860",9,0.8,0.653863170566183,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.743312091571535,"log"
"5861",9,0.8,0.709940971391916,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.743209474716378,"log"
"5862",9,0.8,0.76589841357054,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.743718376286195,"log"
"5863",9,0.672717132202972,0.813886993491906,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.671482874169638,"log"
"5864",9,0.565685424949238,0.717930670933129,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607349125943194,"log"
"5865",9,0.4,0.509939416369889,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.49668388756549,"log"
"5866",9,0.565685424949238,0.733953299601126,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607392047873649,"log"
"5867",9,0.565685424949238,0.565933557052631,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607466888978683,"log"
"5868",9,0.672717132202972,0.678016072703031,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672232109636846,"log"
"5869",9,0.565685424949238,0.525902332221449,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607216394958887,"log"
"5870",9,0.672717132202972,0.541878621257638,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672754492384522,"log"
"5871",9,0.475682846001088,0.389962990495405,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549510009816651,"log"
"5872",9,0.475682846001088,0.573921079558204,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549103434677703,"log"
"5873",9,0.475682846001088,0.573984835435112,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549180442114657,"log"
"5874",9,0.475682846001088,0.445946868032479,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549110259799936,"log"
"5875",9,0.4,0.581997860292176,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496071776749036,"log"
"5876",9,0.8,0.741880176279665,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.744173868134075,"log"
"5877",9,0.4,0.461949281427223,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.495796466646477,"log"
"5878",9,0.565685424949238,0.606003035401955,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607328183209942,"log"
"5879",9,0.8,0.669869938017655,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.743942475290191,"log"
"5880",9,0.672717132202972,0.693918653727451,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672273187885405,"log"
"5881",9,0.565685424949238,0.509931952266925,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.606875269336006,"log"
"5882",9,0.4,0.421766286515776,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496709971278183,"log"
"5883",9,0.672717132202972,0.669889220283949,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672531380329716,"log"
"5884",9,0.8,0.693943845071772,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.744174261645106,"log"
"5885",9,0.565685424949238,0.502023424840445,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607650945709252,"log"
"5886",9,0.475682846001088,0.717924761851464,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549767249947036,"log"
"5887",9,0.672717132202972,0.677900068112649,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672414655155354,"log"
"5888",9,0.4,0.494025639192841,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496799851589131,"log"
"5889",9,0.475682846001088,0.573875672936992,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549528017809149,"log"
"5890",9,0.475682846001088,0.509907071926136,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549881821741537,"log"
"5891",9,0.475682846001088,0.709972382821434,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549955160071722,"log"
"5892",9,0.565685424949238,0.523495781228121,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.608338624586884,"log"
"5893",9,0.565685424949238,0.62191650157547,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607108356863236,"log"
"5894",9,0.4,0.589879641349398,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.497231775497319,"log"
"5895",9,0.475682846001088,0.57392543361857,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.548873338824889,"log"
"5896",9,0.8,0.637924824051879,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.743962924392192,"log"
"5897",9,0.672717132202972,0.709937861352955,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.671410777442722,"log"
"5898",9,0.4,0.573939739817433,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496836987862997,"log"
"5899",9,0.565685424949238,0.517838924675743,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607651432911373,"log"
"5900",9,0.672717132202972,0.597907283412496,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672209183457531,"log"
"5901",9,0.8,0.685907805898751,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.743483091523196,"log"
"5902",9,0.8,0.829963425901951,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.744054135309421,"log"
"5903",9,0.565685424949238,0.734022031541826,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607681740517523,"log"
"5904",9,0.4,0.493946955113643,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496151030811223,"log"
"5905",9,0.4,0.525915705406078,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496587102651592,"log"
"5906",9,0.475682846001088,0.405962915854616,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.550046669811319,"log"
"5907",9,0.4,0.469939913979033,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496141393518677,"log"
"5908",9,0.475682846001088,0.621891310231149,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549685197795631,"log"
"5909",9,0.475682846001088,0.565997001918731,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.548859927527,"log"
"5910",9,0.672717132202972,0.653812476870371,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.671844898156279,"log"
"5911",9,0.565685424949238,0.485892566688563,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607970438519675,"log"
"5912",9,0.8,0.701935721641348,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.742966733113034,"log"
"5913",9,0.565685424949238,0.725919437460107,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607603203261417,"log"
"5914",9,0.565685424949238,0.557905292982468,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607536443651987,"log"
"5915",9,0.8,0.725913528378442,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.743315188433682,"log"
"5916",9,0.8,0.862018324372912,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.743798327917404,"log"
"5917",9,0.672717132202972,0.829963425898313,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672280862202613,"log"
"5918",9,0.565685424949238,0.637892790611659,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607074226534817,"log"
"5919",9,0.565685424949238,0.637885326508695,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.606634386977184,"log"
"5920",9,0.672717132202972,0.601353521658893,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.671862507228821,"log"
"5921",9,0.8,0.741893238457124,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.743745992414699,"log"
"5922",9,0.672717132202972,0.821984300506301,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.671857942164366,"log"
"5923",9,0.565685424949238,0.693891285351128,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.60773489236526,"log"
"5924",9,0.8,0.853901113085158,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.743361578705923,"log"
"5925",9,0.4,0.429974311049591,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496105673933262,"log"
"5926",9,0.4,0.485932064231747,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496931801474236,"log"
"5927",9,0.8,0.757966871828103,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.742951547586574,"log"
"5928",9,0.8,0.73392219917514,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.74404863065049,"log"
"5929",9,0.475682846001088,0.397911637468496,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549022610033586,"log"
"5930",9,0.565685424949238,0.613924314002361,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.60781836606102,"log"
"5931",9,0.475682846001088,0.493890663343336,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.548753928108699,"log"
"5932",9,0.672717132202972,0.565948796258454,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672276817453645,"log"
"5933",9,0.565685424949238,0.661955190505978,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.60747640389197,"log"
"5934",9,0.475682846001088,0.541998979908385,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.549417387604333,"log"
"5935",9,0.4,0.557855843308062,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496015873564554,"log"
"5936",9,0.4,0.461896410703048,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496549766992852,"log"
"5937",9,0.565685424949238,0.613943907272187,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607818349117664,"log"
"5938",9,0.475682846001088,0.645868805961072,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.548998005734593,"log"
"5939",9,0.8,0.637890613579657,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.744344692873479,"log"
"5940",9,0.8,0.669978478505072,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.74429696737386,"log"
"5941",9,0.672717132202972,0.773930720693897,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672557926548489,"log"
"5942",9,0.672717132202972,0.549998009573756,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.672094228987251,"log"
"5943",9,0.8,0.773933519729326,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.744224185428026,"log"
"5944",9,0.672717132202972,0.774007227741095,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.671819588334531,"log"
"5945",9,0.565685424949238,0.517960216337087,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607278314988933,"log"
"5946",9,0.8,0.733942103448499,"Exp1","short",0.416702265542627,0.743803716089297,0.0970634372726765,0.743489221886359,"log"
"5947",9,0.475682846001088,0.589899856626289,"Exp1","short",0.416702265542627,0.549204702737774,0.0803199406227998,0.548352081535831,"log"
"5948",9,0.565685424949238,0.741994625848747,"Exp1","short",0.416702265542627,0.607592336183046,0.0851466752025682,0.607295262534131,"log"
"5949",9,0.4,0.645953399125574,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496209358754687,"log"
"5950",9,0.4,0.517880599247292,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.496551674787047,"log"
"5951",9,0.672717132202972,0.733912247036642,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.67203094931132,"log"
"5952",9,0.672717132202972,0.765853628952755,"Exp1","short",0.416702265542627,0.672233749896694,0.09070042673994,0.671459138974296,"log"
"5953",9,0.4,0.469947378078359,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.495941321438568,"log"
"5954",9,0.4,0.606003968416189,"Exp1","short",0.416702265542627,0.496462183283196,0.0761436694375311,0.495979397276605,"log"
"5955",10,0.565685424949238,0.765935734078084,"Exp1","short",0.508405571627332,0.60276555836627,0.107453642678097,0.602452118862171,"log"
"5956",10,0.4,0.35001169376028,"Exp1","short",0.508405571627332,0.50848740963647,0.105474040530967,0.50841838792661,"log"
"5957",10,0.475682846001088,0.733958275667646,"Exp1","short",0.508405571627332,0.553591487840159,0.106382582778039,0.553864534808818,"log"
"5958",10,0.565685424949238,0.701882228905561,"Exp1","short",0.508405571627332,0.60276555836627,0.107453642678097,0.602292247376021,"log"
