"","NSub","targetDur","RP","Exp","group","mu_r","sig_r","predY","model"
"3164",6,0.663061306494331,0.621891111863988,"Exp2","short",0.658423135482598,0.0997682742897203,0.657680091833452,"Baseline"
"3165",6,0.7328,0.526017490770755,"Exp2","short",0.665275280703123,0.0980452535936995,0.664271244773267,"Baseline"
"3166",6,0.4912,0.597952018560591,"Exp2","short",0.638444195121477,0.106178908707457,0.637387753877509,"Baseline"
"3167",6,0.4912,0.717877004798538,"Exp2","short",0.638444195121477,0.106178908707457,0.640171953282612,"Baseline"
"3168",6,0.599959465297448,0.605945711433378,"Exp2","short",0.651668336037966,0.101691240294222,0.652689374196874,"Baseline"
"3169",6,0.542862864224572,0.685895391256508,"Exp2","short",0.645009229552566,0.103824549882264,0.642118008780999,"Baseline"
"3170",6,0.7328,0.637876942598268,"Exp2","short",0.665275280703123,0.0980452535936995,0.665393758084437,"Baseline"
"3171",6,0.7328,0.799948653515457,"Exp2","short",0.665275280703123,0.0980452535936995,0.665893500603482,"Baseline"
"3172",6,0.4912,0.485966610789546,"Exp2","short",0.638444195121477,0.106178908707457,0.637981786438201,"Baseline"
"3173",6,0.7328,0.69387197900096,"Exp2","short",0.665275280703123,0.0980452535936995,0.666986485172668,"Baseline"
"3174",6,0.663061306494331,0.533970753340782,"Exp2","short",0.658423135482598,0.0997682742897203,0.657988407628477,"Baseline"
"3175",6,0.4912,0.621939006222874,"Exp2","short",0.638444195121477,0.106178908707457,0.638638621413641,"Baseline"
"3176",6,0.599959465297448,0.533923169984519,"Exp2","short",0.651668336037966,0.101691240294222,0.651980093390389,"Baseline"
"3177",6,0.7328,0.453893873564994,"Exp2","short",0.665275280703123,0.0980452535936995,0.66522688801495,"Baseline"
"3178",6,0.7328,0.701814978493985,"Exp2","short",0.665275280703123,0.0980452535936995,0.666360564704774,"Baseline"
"3179",6,0.4912,0.629916837976907,"Exp2","short",0.638444195121477,0.106178908707457,0.638781930553118,"Baseline"
"3180",6,0.663061306494331,0.46995092383213,"Exp2","short",0.658423135482598,0.0997682742897203,0.658304770554934,"Baseline"
"3181",6,0.542862864224572,0.709921876214594,"Exp2","short",0.645009229552566,0.103824549882264,0.644384488515457,"Baseline"
"3182",6,0.4912,0.589945263589925,"Exp2","short",0.638444195121477,0.106178908707457,0.63832030270208,"Baseline"
"3183",6,0.663061306494331,0.622009914754017,"Exp2","short",0.658423135482598,0.0997682742897203,0.658241797602718,"Baseline"
"3184",6,0.4912,0.733959557257094,"Exp2","short",0.638444195121477,0.106178908707457,0.637757535212381,"Baseline"
"3185",6,0.599959465297448,0.605942912412047,"Exp2","short",0.651668336037966,0.101691240294222,0.651850340261127,"Baseline"
"3186",6,0.599959465297448,0.669939105743651,"Exp2","short",0.651668336037966,0.101691240294222,0.653362469385058,"Baseline"
"3187",6,0.663061306494331,0.533986925462159,"Exp2","short",0.658423135482598,0.0997682742897203,0.65895306469937,"Baseline"
"3188",6,0.599959465297448,0.581876308153369,"Exp2","short",0.651668336037966,0.101691240294222,0.652482595213311,"Baseline"
"3189",6,0.599959465297448,0.65391595473011,"Exp2","short",0.651668336037966,0.101691240294222,0.651788781517463,"Baseline"
"3190",6,0.542862864224572,0.605912123181497,"Exp2","short",0.645009229552566,0.103824549882264,0.644591737270838,"Baseline"
"3191",6,0.542862864224572,0.629981215458884,"Exp2","short",0.645009229552566,0.103824549882264,0.64427614086995,"Baseline"
"3192",6,0.542862864224572,0.661949144898699,"Exp2","short",0.645009229552566,0.103824549882264,0.644290041815233,"Baseline"
"3193",6,0.542862864224572,0.469957143878673,"Exp2","short",0.645009229552566,0.103824549882264,0.645723333396488,"Baseline"
"3194",6,0.4912,0.501906102176235,"Exp2","short",0.638444195121477,0.106178908707457,0.637965748736489,"Baseline"
"3195",7,0.542862864224572,0.557904670989956,"Exp2","short",0.617886669213307,0.0756569204838988,0.616421169356839,"Baseline"
"3196",7,0.4912,0.685923356111743,"Exp2","short",0.59538978208316,0.0747482884727446,0.596190466656787,"Baseline"
"3197",7,0.599959465297448,0.573817826152663,"Exp2","short",0.641258356975771,0.0767964240427674,0.640557322178393,"Baseline"
"3198",7,0.663061306494331,0.637929178119521,"Exp2","short",0.665539787574522,0.0781609377848326,0.664423266164824,"Baseline"
"3199",7,0.599959465297448,0.685980580907199,"Exp2","short",0.641258356975771,0.0767964240427674,0.641609130015005,"Baseline"
"3200",7,0.599959465297448,0.581941257521976,"Exp2","short",0.641258356975771,0.0767964240427674,0.639876448484856,"Baseline"
"3201",7,0.599959465297448,0.661979137832532,"Exp2","short",0.641258356975771,0.0767964240427674,0.641523460261006,"Baseline"
"3202",7,0.4912,0.701892803044757,"Exp2","short",0.59538978208316,0.0747482884727446,0.59375645581554,"Baseline"
"3203",7,0.7328,0.50185765956121,"Exp2","short",0.690767334607858,0.0797447622424188,0.690470962351769,"Baseline"
"3204",7,0.7328,0.741899769549491,"Exp2","short",0.690767334607858,0.0797447622424188,0.690591979723971,"Baseline"
"3205",7,0.663061306494331,0.693930160879972,"Exp2","short",0.665539787574522,0.0781609377848326,0.666139329296991,"Baseline"
"3206",7,0.542862864224572,0.749884804026806,"Exp2","short",0.617886669213307,0.0756569204838988,0.618979120017377,"Baseline"
"3207",7,0.663061306494331,0.581912645124248,"Exp2","short",0.665539787574522,0.0781609377848326,0.665515389063707,"Baseline"
"3208",7,0.7328,0.589960191457067,"Exp2","short",0.690767334607858,0.0797447622424188,0.690223859046164,"Baseline"
"3209",7,0.4912,0.565947552240686,"Exp2","short",0.59538978208316,0.0747482884727446,0.595509402495956,"Baseline"
"3210",7,0.663061306494331,0.533977868952206,"Exp2","short",0.665539787574522,0.0781609377848326,0.664345617553195,"Baseline"
"3211",7,0.7328,0.662026721489383,"Exp2","short",0.690767334607858,0.0797447622424188,0.691345438929048,"Baseline"
"3212",7,0.599959465297448,0.661942750331946,"Exp2","short",0.641258356975771,0.0767964240427674,0.639885699196661,"Baseline"
"3213",7,0.4912,0.645881557138637,"Exp2","short",0.59538978208316,0.0747482884727446,0.595866712043482,"Baseline"
"3214",7,0.542862864224572,0.509947191487299,"Exp2","short",0.617886669213307,0.0756569204838988,0.617242544049773,"Baseline"
"3215",7,0.4912,0.501905554221594,"Exp2","short",0.59538978208316,0.0747482884727446,0.596137604574008,"Baseline"
"3216",7,0.663061306494331,0.589856005026377,"Exp2","short",0.665539787574522,0.0781609377848326,0.665414315695528,"Baseline"
"3217",7,0.663061306494331,0.565883796371054,"Exp2","short",0.665539787574522,0.0781609377848326,0.665020451640664,"Baseline"
"3218",7,0.4912,0.509843938067206,"Exp2","short",0.59538978208316,0.0747482884727446,0.594289925715474,"Baseline"
"3219",7,0.663061306494331,0.725918193449616,"Exp2","short",0.665539787574522,0.0781609377848326,0.665290944146769,"Baseline"
"3220",7,0.542862864224572,0.645917944639223,"Exp2","short",0.617886669213307,0.0756569204838988,0.618071582696128,"Baseline"
"3221",7,0.663061306494331,0.55001076075132,"Exp2","short",0.665539787574522,0.0781609377848326,0.666199678551426,"Baseline"
"3222",7,0.599959465297448,0.621897530319984,"Exp2","short",0.641258356975771,0.0767964240427674,0.63988522004218,"Baseline"
"3223",7,0.7328,0.725977595255245,"Exp2","short",0.690767334607858,0.0797447622424188,0.691782899209326,"Baseline"
"3224",7,0.599959465297448,0.757997039239854,"Exp2","short",0.641258356975771,0.0767964240427674,0.642276692210064,"Baseline"
"3225",7,0.7328,0.869878646131838,"Exp2","short",0.690767334607858,0.0797447622424188,0.691459983013085,"Baseline"
"3226",7,0.542862864224572,0.61392306999187,"Exp2","short",0.617886669213307,0.0756569204838988,0.618239818029894,"Baseline"
"3227",7,0.542862864224572,0.70199325743306,"Exp2","short",0.617886669213307,0.0756569204838988,0.618322321274971,"Baseline"
"3228",7,0.542862864224572,0.725923169520684,"Exp2","short",0.617886669213307,0.0756569204838988,0.617116652776546,"Baseline"
"3229",7,0.7328,0.661901386760292,"Exp2","short",0.690767334607858,0.0797447622424188,0.69118477206036,"Baseline"
"3230",7,0.4912,0.509852024173597,"Exp2","short",0.59538978208316,0.0747482884727446,0.595276545412771,"Baseline"
"3231",7,0.599959465297448,0.693960017306381,"Exp2","short",0.641258356975771,0.0767964240427674,0.641841567311105,"Baseline"
"3232",7,0.542862864224572,0.645973303398932,"Exp2","short",0.617886669213307,0.0756569204838988,0.617222137646468,"Baseline"
"3233",7,0.4912,0.677915618332918,"Exp2","short",0.59538978208316,0.0747482884727446,0.595165151156683,"Baseline"
"3234",7,0.663061306494331,0.861956123524578,"Exp2","short",0.665539787574522,0.0781609377848326,0.665465386060022,"Baseline"
"3235",7,0.7328,0.533973514873651,"Exp2","short",0.690767334607858,0.0797447622424188,0.689445651618088,"Baseline"
"3236",7,0.4912,0.493948821138474,"Exp2","short",0.59538978208316,0.0747482884727446,0.594464773932804,"Baseline"
"3237",7,0.4912,0.677883273878251,"Exp2","short",0.59538978208316,0.0747482884727446,0.59504599383696,"Baseline"
"3238",7,0.542862864224572,0.549985569406999,"Exp2","short",0.617886669213307,0.0756569204838988,0.616995461441801,"Baseline"
"3239",7,0.7328,0.774013758826186,"Exp2","short",0.690767334607858,0.0797447622424188,0.690444710041504,"Baseline"
"3240",7,0.542862864224572,0.685886035600561,"Exp2","short",0.617886669213307,0.0756569204838988,0.617985930012963,"Baseline"
"3241",7,0.4912,0.549878272940987,"Exp2","short",0.59538978208316,0.0747482884727446,0.596083965720503,"Baseline"
"3242",7,0.7328,0.6299037130957,"Exp2","short",0.690767334607858,0.0797447622424188,0.690765080501717,"Baseline"
"3243",7,0.663061306494331,0.621928008738905,"Exp2","short",0.665539787574522,0.0781609377848326,0.664975070204055,"Baseline"
"3244",7,0.599959465297448,0.637948460382177,"Exp2","short",0.641258356975771,0.0767964240427674,0.641038679114257,"Baseline"
"3245",7,0.663061306494331,0.70195251586847,"Exp2","short",0.665539787574522,0.0781609377848326,0.665397624244014,"Baseline"
"3246",7,0.542862864224572,0.613917471913737,"Exp2","short",0.617886669213307,0.0756569204838988,0.618501074247787,"Baseline"
"3247",7,0.599959465297448,0.589934689109214,"Exp2","short",0.641258356975771,0.0767964240427674,0.642125569244264,"Baseline"
"3248",7,0.4912,0.589950239329482,"Exp2","short",0.59538978208316,0.0747482884727446,0.596040352516324,"Baseline"
"3249",7,0.542862864224572,0.613935821165796,"Exp2","short",0.617886669213307,0.0756569204838988,0.617897520697376,"Baseline"
"3250",7,0.7328,0.861909472878324,"Exp2","short",0.690767334607858,0.0797447622424188,0.688726938296668,"Baseline"
"3251",7,0.4912,0.397935584798688,"Exp2","short",0.59538978208316,0.0747482884727446,0.594371218200812,"Baseline"
"3252",7,0.7328,0.509962741693016,"Exp2","short",0.690767334607858,0.0797447622424188,0.69144206650756,"Baseline"
"3253",7,0.4912,0.605929016383016,"Exp2","short",0.59538978208316,0.0747482884727446,0.594907302012896,"Baseline"
"3254",7,0.599959465297448,0.589993779925862,"Exp2","short",0.641258356975771,0.0767964240427674,0.641669551326406,"Baseline"
"3255",7,0.599959465297448,0.613914361878415,"Exp2","short",0.641258356975771,0.0767964240427674,0.640878593234467,"Baseline"
"3256",7,0.663061306494331,0.621920233636047,"Exp2","short",0.665539787574522,0.0781609377848326,0.667652362799545,"Baseline"
"3257",7,0.599959465297448,0.605932437450974,"Exp2","short",0.641258356975771,0.0767964240427674,0.640664945701505,"Baseline"
"3258",7,0.663061306494331,0.73397600291355,"Exp2","short",0.665539787574522,0.0781609377848326,0.665408848740917,"Baseline"
"3259",7,0.542862864224572,0.661892989650369,"Exp2","short",0.617886669213307,0.0756569204838988,0.618340865441743,"Baseline"
"3260",7,0.542862864224572,0.541938645081245,"Exp2","short",0.617886669213307,0.0756569204838988,0.618051207487859,"Baseline"
"3261",7,0.7328,0.661895477693179,"Exp2","short",0.690767334607858,0.0797447622424188,0.690113748771913,"Baseline"
"3262",7,0.663061306494331,0.69397836655844,"Exp2","short",0.665539787574522,0.0781609377848326,0.667211926833589,"Baseline"
"3263",7,0.663061306494331,0.653884940868011,"Exp2","short",0.665539787574522,0.0781609377848326,0.664725244581171,"Baseline"
"3264",7,0.599959465297448,0.693909634617739,"Exp2","short",0.641258356975771,0.0767964240427674,0.64119449681811,"Baseline"
"3265",7,0.542862864224572,0.629928282432957,"Exp2","short",0.617886669213307,0.0756569204838988,0.617138827104542,"Baseline"
"3266",7,0.7328,0.757891608795035,"Exp2","short",0.690767334607858,0.0797447622424188,0.689185357611349,"Baseline"
"3267",7,0.4912,0.573878782990505,"Exp2","short",0.59538978208316,0.0747482884727446,0.595284072872329,"Baseline"
"3268",7,0.542862864224572,0.733922199186054,"Exp2","short",0.617886669213307,0.0756569204838988,0.618334605585894,"Baseline"
"3269",7,0.4912,0.541950774248107,"Exp2","short",0.59538978208316,0.0747482884727446,0.5957752496773,"Baseline"
"3270",7,0.599959465297448,0.613922447984805,"Exp2","short",0.641258356975771,0.0767964240427674,0.642448920616536,"Baseline"
"3271",7,0.7328,0.837977072776994,"Exp2","short",0.690767334607858,0.0797447622424188,0.690502081768861,"Baseline"
"3272",7,0.542862864224572,0.733902916908846,"Exp2","short",0.617886669213307,0.0756569204838988,0.617775483301799,"Baseline"
"3273",7,0.663061306494331,0.565904011658859,"Exp2","short",0.665539787574522,0.0781609377848326,0.666461885503951,"Baseline"
"3274",7,0.599959465297448,0.573986079456517,"Exp2","short",0.641258356975771,0.0767964240427674,0.639962445986615,"Baseline"
"3275",7,0.542862864224572,0.693891285351128,"Exp2","short",0.617886669213307,0.0756569204838988,0.617848772349518,"Baseline"
"3276",7,0.599959465297448,0.69389128536568,"Exp2","short",0.641258356975771,0.0767964240427674,0.640977009866928,"Baseline"
"3277",7,0.7328,0.718024283225532,"Exp2","short",0.690767334607858,0.0797447622424188,0.69084518944757,"Baseline"
"3278",7,0.599959465297448,0.72591104033927,"Exp2","short",0.641258356975771,0.0767964240427674,0.640646179956396,"Baseline"
"3279",7,0.7328,0.637963077577297,"Exp2","short",0.690767334607858,0.0797447622424188,0.692317606757322,"Baseline"
"3280",7,0.663061306494331,0.701866989707923,"Exp2","short",0.665539787574522,0.0781609377848326,0.664032883226285,"Baseline"
"3281",7,0.663061306494331,0.573916103487136,"Exp2","short",0.665539787574522,0.0781609377848326,0.663491060187629,"Baseline"
"3282",7,0.7328,0.621931118774228,"Exp2","short",0.690767334607858,0.0797447622424188,0.688830635610799,"Baseline"
"3283",7,0.4912,0.61392586902366,"Exp2","short",0.59538978208316,0.0747482884727446,0.593597526638524,"Baseline"
"3284",7,0.542862864224572,0.581954008695902,"Exp2","short",0.617886669213307,0.0756569204838988,0.616343676535284,"Baseline"
"3285",7,0.4912,0.590001244025188,"Exp2","short",0.59538978208316,0.0747482884727446,0.594906028062767,"Baseline"
"3286",7,0.663061306494331,0.645898351373035,"Exp2","short",0.665539787574522,0.0781609377848326,0.665053589206674,"Baseline"
"3287",7,0.663061306494331,0.693909012596123,"Exp2","short",0.665539787574522,0.0781609377848326,0.665069590490504,"Baseline"
"3288",7,0.7328,0.717916053734371,"Exp2","short",0.690767334607858,0.0797447622424188,0.690769444474072,"Baseline"
"3289",7,0.7328,0.69393762499385,"Exp2","short",0.690767334607858,0.0797447622424188,0.690756769070595,"Baseline"
"3290",7,0.4912,0.677950450801291,"Exp2","short",0.59538978208316,0.0747482884727446,0.595189320132185,"Baseline"
"3291",7,0.542862864224572,0.669907258532476,"Exp2","short",0.617886669213307,0.0756569204838988,0.618942205922299,"Baseline"
"3292",7,0.542862864224572,0.717935335997026,"Exp2","short",0.617886669213307,0.0756569204838988,0.618082256958168,"Baseline"
"3293",7,0.4912,0.557890675787348,"Exp2","short",0.59538978208316,0.0747482884727446,0.594676175398167,"Baseline"
"3294",7,0.4912,0.605930882418761,"Exp2","short",0.59538978208316,0.0747482884727446,0.59601462090489,"Baseline"
"3295",7,0.599959465297448,0.573963998147519,"Exp2","short",0.641258356975771,0.0767964240427674,0.640534806160434,"Baseline"
"3296",7,0.599959465297448,0.613892591572949,"Exp2","short",0.641258356975771,0.0767964240427674,0.641642677956674,"Baseline"
"3297",7,0.599959465297448,0.709949679512647,"Exp2","short",0.641258356975771,0.0767964240427674,0.642184863819341,"Baseline"
"3298",7,0.542862864224572,0.589885239431169,"Exp2","short",0.617886669213307,0.0756569204838988,0.618734381955918,"Baseline"
"3299",7,0.542862864224572,0.653882452839753,"Exp2","short",0.617886669213307,0.0756569204838988,0.617076573036429,"Baseline"
"3300",7,0.4912,0.637879417437944,"Exp2","short",0.59538978208316,0.0747482884727446,0.595479024827229,"Baseline"
"3301",7,0.663061306494331,0.653932524524862,"Exp2","short",0.665539787574522,0.0781609377848326,0.665952405127189,"Baseline"
"3302",7,0.599959465297448,0.701883783927769,"Exp2","short",0.641258356975771,0.0767964240427674,0.642554260666747,"Baseline"
"3303",7,0.663061306494331,0.717889618375921,"Exp2","short",0.665539787574522,0.0781609377848326,0.664754914074165,"Baseline"
"3304",7,0.7328,0.653913242262206,"Exp2","short",0.690767334607858,0.0797447622424188,0.690583718286643,"Baseline"
"3305",7,0.663061306494331,0.821931118785869,"Exp2","short",0.665539787574522,0.0781609377848326,0.664416656982214,"Baseline"
"3306",7,0.7328,0.7578975178767,"Exp2","short",0.690767334607858,0.0797447622424188,0.691816881399454,"Baseline"
"3307",7,0.542862864224572,0.573944404881331,"Exp2","short",0.617886669213307,0.0756569204838988,0.618976439388765,"Baseline"
"3308",7,0.599959465297448,0.589981028737384,"Exp2","short",0.641258356975771,0.0767964240427674,0.641221738299727,"Baseline"
"3309",7,0.663061306494331,0.685920557079953,"Exp2","short",0.665539787574522,0.0781609377848326,0.664763409998636,"Baseline"
"3310",7,0.599959465297448,0.685967207711656,"Exp2","short",0.641258356975771,0.0767964240427674,0.641304460759847,"Baseline"
"3311",7,0.663061306494331,0.629902780070552,"Exp2","short",0.665539787574522,0.0781609377848326,0.664575721045424,"Baseline"
"3312",7,0.7328,0.717983541660942,"Exp2","short",0.690767334607858,0.0797447622424188,0.690760838121792,"Baseline"
"3313",7,0.7328,0.749973129233695,"Exp2","short",0.690767334607858,0.0797447622424188,0.691451129774288,"Baseline"
"3314",7,0.542862864224572,0.725958001989056,"Exp2","short",0.617886669213307,0.0756569204838988,0.619023468674706,"Baseline"
"3315",7,0.7328,0.661912893934641,"Exp2","short",0.690767334607858,0.0797447622424188,0.691244195892505,"Baseline"
"3316",7,0.599959465297448,0.597910704469541,"Exp2","short",0.641258356975771,0.0767964240427674,0.641103527315172,"Baseline"
"3317",7,0.599959465297448,0.621909659486846,"Exp2","short",0.641258356975771,0.0767964240427674,0.642268862313312,"Baseline"
"3318",7,0.542862864224572,0.653951806787518,"Exp2","short",0.617886669213307,0.0756569204838988,0.617684678783623,"Baseline"
"3319",7,0.4912,0.581963960838038,"Exp2","short",0.59538978208316,0.0747482884727446,0.595163681034062,"Baseline"
"3320",7,0.599959465297448,0.62191152550804,"Exp2","short",0.641258356975771,0.0767964240427674,0.64134853722649,"Baseline"
"3321",7,0.7328,0.637925757066114,"Exp2","short",0.690767334607858,0.0797447622424188,0.692044934829308,"Baseline"
"3322",7,0.4912,0.69399018472177,"Exp2","short",0.59538978208316,0.0747482884727446,0.596010952697298,"Baseline"
"3323",7,0.599959465297448,0.653903912127134,"Exp2","short",0.641258356975771,0.0767964240427674,0.641125108483646,"Baseline"
"3324",7,0.4912,0.63790149873239,"Exp2","short",0.59538978208316,0.0747482884727446,0.594173398567579,"Baseline"
"3325",7,0.542862864224572,0.597930608739262,"Exp2","short",0.617886669213307,0.0756569204838988,0.617530436212093,"Baseline"
"3326",7,0.4912,0.573960888112197,"Exp2","short",0.59538978208316,0.0747482884727446,0.595101335368785,"Baseline"
"3327",7,0.7328,0.581950587642496,"Exp2","short",0.690767334607858,0.0797447622424188,0.690314533795936,"Baseline"
"3328",7,0.542862864224572,0.637871642320533,"Exp2","short",0.617886669213307,0.0756569204838988,0.618851078257515,"Baseline"
"3329",7,0.663061306494331,0.630021272707381,"Exp2","short",0.665539787574522,0.0781609377848326,0.664980306553615,"Baseline"
"3330",7,0.542862864224572,0.685980269903666,"Exp2","short",0.617886669213307,0.0756569204838988,0.619567133043788,"Baseline"
"3331",7,0.663061306494331,0.621879492086009,"Exp2","short",0.665539787574522,0.0781609377848326,0.666672621006809,"Baseline"
"3332",7,0.7328,0.685895987742697,"Exp2","short",0.690767334607858,0.0797447622424188,0.690102958888369,"Baseline"
"3333",7,0.599959465297448,0.725928456580732,"Exp2","short",0.641258356975771,0.0767964240427674,0.64152905045905,"Baseline"
"3334",7,0.4912,0.693926428837585,"Exp2","short",0.59538978208316,0.0747482884727446,0.595893404639613,"Baseline"
"3335",7,0.7328,0.861883970530471,"Exp2","short",0.690767334607858,0.0797447622424188,0.691310154646309,"Baseline"
"3336",7,0.663061306494331,0.637850183033152,"Exp2","short",0.665539787574522,0.0781609377848326,0.664882601151769,"Baseline"
"3337",7,0.4912,0.485905628869659,"Exp2","short",0.59538978208316,0.0747482884727446,0.596012089608399,"Baseline"
"3338",7,0.4912,0.48589629874914,"Exp2","short",0.59538978208316,0.0747482884727446,0.596247084877965,"Baseline"
"3339",7,0.4912,0.533933395330678,"Exp2","short",0.59538978208316,0.0747482884727446,0.596526053898664,"Baseline"
"3340",7,0.599959465297448,0.573895888213883,"Exp2","short",0.641258356975771,0.0767964240427674,0.64157980703916,"Baseline"
"3341",7,0.663061306494331,0.55797806798364,"Exp2","short",0.665539787574522,0.0781609377848326,0.667744871516333,"Baseline"
"3342",7,0.542862864224572,0.589855383033864,"Exp2","short",0.617886669213307,0.0756569204838988,0.617084832787853,"Baseline"
"3343",7,0.663061306494331,0.533911003018147,"Exp2","short",0.665539787574522,0.0781609377848326,0.666972973582658,"Baseline"
"3344",8,0.7328,0.726014293755725,"Exp2","short",0.688969022754877,0.0980341419321571,0.689496117094933,"Baseline"
"3345",8,0.663061306494331,0.613895390604739,"Exp2","short",0.679846082434326,0.0982919978790125,0.67852160648394,"Baseline"
"3346",8,0.4912,0.581816855808938,"Exp2","short",0.653393059391178,0.0999805798164828,0.653893300756574,"Baseline"
"3347",8,0.4912,0.637832766788051,"Exp2","short",0.653393059391178,0.0999805798164828,0.653459848322793,"Baseline"
"3348",8,0.599959465297448,0.549998942586171,"Exp2","short",0.670877752244384,0.0986965672341044,0.670959085007655,"Baseline"
"3349",8,0.599959465297448,0.709861354298482,"Exp2","short",0.670877752244384,0.0986965672341044,0.670211301086955,"Baseline"
"3350",8,0.599959465297448,0.517937824028195,"Exp2","short",0.670877752244384,0.0986965672341044,0.673432042878459,"Baseline"
"3351",8,0.542862864224572,0.517986029688473,"Exp2","short",0.66206105071224,0.0992564441211282,0.662972667594154,"Baseline"
"3352",8,0.4912,0.629911177182294,"Exp2","short",0.653393059391178,0.0999805798164828,0.653687740580374,"Baseline"
"3353",8,0.542862864224572,0.789958325429325,"Exp2","short",0.66206105071224,0.0992564441211282,0.661599873294093,"Baseline"
"3354",8,0.7328,0.58989177051626,"Exp2","short",0.688969022754877,0.0980341419321571,0.689110105733728,"Baseline"
"3355",8,0.4912,0.589945263249319,"Exp2","short",0.653393059391178,0.0999805798164828,0.652177366720741,"Baseline"
"3356",8,0.663061306494331,0.54991808147679,"Exp2","short",0.679846082434326,0.0982919978790125,0.678674203839265,"Baseline"
"3357",8,0.542862864224572,0.58994712927597,"Exp2","short",0.66206105071224,0.0992564441211282,0.662541456767277,"Baseline"
"3358",8,0.599959465297448,0.549942028805162,"Exp2","short",0.670877752244384,0.0986965672341044,0.669983114601311,"Baseline"
"3359",8,0.542862864224572,0.741956994330394,"Exp2","short",0.66206105071224,0.0992564441211282,0.662313241654695,"Baseline"
"3360",8,0.663061306494331,0.725923791515015,"Exp2","short",0.679846082434326,0.0982919978790125,0.677901438987576,"Baseline"
"3361",8,0.542862864224572,0.741939578090751,"Exp2","short",0.66206105071224,0.0992564441211282,0.663078847538365,"Baseline"
"3362",8,0.542862864224572,0.653881830819955,"Exp2","short",0.66206105071224,0.0992564441211282,0.66129792560484,"Baseline"
"3363",8,0.4912,0.653902979109262,"Exp2","short",0.653393059391178,0.0999805798164828,0.654372876449721,"Baseline"
"3364",8,0.7328,0.702005697597997,"Exp2","short",0.688969022754877,0.0980341419321571,0.689467006007316,"Baseline"
"3365",8,0.663061306494331,0.797895154242724,"Exp2","short",0.679846082434326,0.0982919978790125,0.680923882972451,"Baseline"
"3366",8,0.7328,0.854014629641824,"Exp2","short",0.688969022754877,0.0980341419321571,0.686487579965401,"Baseline"
"3367",8,0.4912,0.757930173322166,"Exp2","short",0.653393059391178,0.0999805798164828,0.653685617081874,"Baseline"
"3368",8,0.542862864224572,0.437882216463549,"Exp2","short",0.66206105071224,0.0992564441211282,0.663737641420943,"Baseline"
"3369",8,0.599959465297448,0.741881420293794,"Exp2","short",0.670877752244384,0.0986965672341044,0.670155803753073,"Baseline"
"3370",8,0.7328,0.685918380040675,"Exp2","short",0.688969022754877,0.0980341419321571,0.687593892451045,"Baseline"
"3371",8,0.599959465297448,0.837950326398641,"Exp2","short",0.670877752244384,0.0986965672341044,0.67163211951107,"Baseline"
"3372",8,0.4912,0.797914125503667,"Exp2","short",0.653393059391178,0.0999805798164828,0.652122665631691,"Baseline"
"3373",8,0.599959465297448,0.829946942672905,"Exp2","short",0.670877752244384,0.0986965672341044,0.670619894460231,"Baseline"
"3374",8,0.663061306494331,0.637958723513293,"Exp2","short",0.679846082434326,0.0982919978790125,0.679593186922306,"Baseline"
"3375",8,0.663061306494331,0.813927735049219,"Exp2","short",0.679846082434326,0.0982919978790125,0.679235530641174,"Baseline"
"3376",8,0.663061306494331,0.493985830644306,"Exp2","short",0.679846082434326,0.0982919978790125,0.680104237517202,"Baseline"
"3377",8,0.599959465297448,0.629948808698828,"Exp2","short",0.670877752244384,0.0986965672341044,0.670801064505382,"Baseline"
"3378",8,0.542862864224572,0.805870236581541,"Exp2","short",0.66206105071224,0.0992564441211282,0.66182408391734,"Baseline"
"3379",8,0.542862864224572,0.517847943796369,"Exp2","short",0.66206105071224,0.0992564441211282,0.660790210799787,"Baseline"
"3380",8,0.7328,0.581943434544883,"Exp2","short",0.688969022754877,0.0980341419321571,0.689009484241578,"Baseline"
"3381",8,0.542862864224572,0.68595943260334,"Exp2","short",0.66206105071224,0.0992564441211282,0.661405541936849,"Baseline"
"3382",8,0.4912,0.597952690031889,"Exp2","short",0.653393059391178,0.0999805798164828,0.652553601133731,"Baseline"
"3383",8,0.542862864224572,0.437970852679427,"Exp2","short",0.66206105071224,0.0992564441211282,0.663490874257632,"Baseline"
"3384",8,0.599959465297448,0.661875573412544,"Exp2","short",0.670877752244384,0.0986965672341044,0.669551852051217,"Baseline"
"3385",8,0.4912,0.589952416346932,"Exp2","short",0.653393059391178,0.0999805798164828,0.653556250375542,"Baseline"
"3386",8,0.4912,0.613993978957296,"Exp2","short",0.653393059391178,0.0999805798164828,0.652646614035695,"Baseline"
"3387",8,0.599959465297448,0.613888548512477,"Exp2","short",0.670877752244384,0.0986965672341044,0.668342869317838,"Baseline"
"3388",8,0.663061306494331,0.813885438470606,"Exp2","short",0.679846082434326,0.0982919978790125,0.679372186973231,"Baseline"
"3389",8,0.663061306494331,0.701855793542563,"Exp2","short",0.679846082434326,0.0982919978790125,0.67979304609267,"Baseline"
"3390",8,0.7328,0.557951010607212,"Exp2","short",0.688969022754877,0.0980341419321571,0.688878799306844,"Baseline"
"3391",8,0.663061306494331,0.549954779980908,"Exp2","short",0.679846082434326,0.0982919978790125,0.68060729038728,"Baseline"
"3392",8,0.599959465297448,0.725881183931051,"Exp2","short",0.670877752244384,0.0986965672341044,0.67024406625836,"Baseline"
