"","id","trialnum","NSub","targetDur","RP","Exp","group","model","W_P_G","mu_r","sig_r","predY","W_DL_PL","sig2_DL","log_lik","W_L","W_Ds","W_P_S","W_P_L","part"
"3938",102,469,13,1.954332247557,1.8055415247909,"Exp2","mixed","IP",0,1.35760910988706,0.246052762914669,1.35607786135103,0.914027570456475,0,-0.00667178727649318,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3939",103,470,13,1.60005476290647,1.40887719155035,"Exp2","mixed","IP",0,1.33449605682332,0.241850970736942,1.33399525412991,0.914027570456475,0,0.012856129201816,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3940",104,471,13,1.44778166151097,1.17939680554628,"Exp2","mixed","IP",0,1.32309918937428,0.239781296755288,1.32568505765176,0.914027570456475,0,0.0228783666269996,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3941",105,473,13,0.663061306494331,1.17942210320871,"Exp2","mixed","IP",0,0.952225082285167,0.157613674274956,0.951749383582727,0.931173922429893,0,0.440300757681746,0.931173922429893,0.0688260775701072,0.931173922429893,0.931173922429893,"part2"
"3942",106,474,13,0.599959465297448,1.2177843098616,"Exp2","mixed","IP",0,0.945720212882218,0.156572239871519,0.946728957455458,0.931173922429893,0,0.443733922995858,0.931173922429893,0.0688260775701072,0.931173922429893,0.931173922429893,"part2"
"3943",107,475,13,0.663061306494331,0.897616710957664,"Exp2","mixed","IP",0,0.952225082285167,0.157613674274956,0.952396406220984,0.931173922429893,0,0.4405479658921,0.931173922429893,0.0688260775701072,0.931173922429893,0.931173922429893,"part2"
"3944",108,476,13,1.31,0.853421316340246,"Exp2","mixed","IP",0,1.31180734261506,0.23773215545569,1.3119025423611,0.914027570456475,0,0.0236881090099911,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3945",109,477,13,1.31,1.08231154940222,"Exp2","mixed","IP",0,1.31180734261506,0.23773215545569,1.3101824369501,0.914027570456475,0,0.0270372437903814,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3946",110,478,13,1.31,1.34657962005076,"Exp2","mixed","IP",0,1.31180734261506,0.23773215545569,1.31153648094982,0.914027570456475,0,0.0312164342951882,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3947",111,481,13,1.954332247557,1.75337283544468,"Exp2","mixed","IP",0,1.35760910988706,0.246052762914669,1.35927840482446,0.914027570456475,0,-0.0135535543768265,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3948",112,485,13,0.7328,1.05234061528427,"Exp2","mixed","IP",0,0.958779812903188,0.158664207956722,0.959846154140975,0.931173922429893,0,0.42979366823709,0.931173922429893,0.0688260775701072,0.931173922429893,0.931173922429893,"part2"
"3949",113,486,13,0.4912,0.92675659796987,"Exp2","mixed","IP",0,0.932858360865152,0.154516356190021,0.933279509058415,0.931173922429893,0,0.462206321197537,0.931173922429893,0.0688260775701072,0.931173922429893,0.931173922429893,"part2"
"3950",114,487,13,1.44778166151097,1.4404139377275,"Exp2","mixed","IP",0,1.32309918937428,0.239781296755288,1.32274091094943,0.914027570456475,0,0.0214971980032272,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3951",115,488,13,0.7328,1.06199677096083,"Exp2","mixed","IP",0,0.958779812903188,0.158664207956722,0.959802392488753,0.931173922429893,0,0.427497245089913,0.931173922429893,0.0688260775701072,0.931173922429893,0.931173922429893,"part2"
"3952",116,489,13,0.4912,0.832665905471003,"Exp2","mixed","IP",0,0.932858360865152,0.154516356190021,0.933056182944555,0.931173922429893,0,0.465019336526819,0.931173922429893,0.0688260775701072,0.931173922429893,0.931173922429893,"part2"
"3953",117,490,13,0.542862864224572,0.91873723883873,"Exp2","mixed","IP",0,0.939264779455576,0.15553982636368,0.941260181000052,0.931173922429893,0,0.450321818835933,0.931173922429893,0.0688260775701072,0.931173922429893,0.931173922429893,"part2"
"3954",118,491,13,1.60005476290647,1.50292521784286,"Exp2","mixed","IP",0,1.33449605682332,0.241850970736942,1.33418591056891,0.914027570456475,0,0.00827188527450335,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3955",119,494,13,1.31,1.42564916445917,"Exp2","mixed","IP",0,1.31180734261506,0.23773215545569,1.31003986316061,0.914027570456475,0,0.0261877171039532,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3956",120,495,13,1.76834346805288,1.38810894306334,"Exp2","mixed","IP",0,1.34599900605886,0.243941388321618,1.3471222260719,0.914027570456475,0,0.00479955382180365,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3957",121,496,13,0.599959465297448,0.970896488759536,"Exp2","mixed","IP",0,0.945720212882218,0.156572239871519,0.946562786814319,0.931173922429893,0,0.447008353736701,0.931173922429893,0.0688260775701072,0.931173922429893,0.931173922429893,"part2"
"3958",122,497,13,1.60005476290647,1.33601274851208,"Exp2","mixed","IP",0,1.33449605682332,0.241850970736942,1.33377427589175,0.914027570456475,0,0.00663205800500672,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3959",123,498,13,1.44778166151097,1.25906480959202,"Exp2","mixed","IP",0,1.32309918937428,0.239781296755288,1.32247833563451,0.914027570456475,0,0.0165403182049403,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3960",124,499,13,1.76834346805288,1.2107908275957,"Exp2","mixed","IP",0,1.34599900605886,0.243941388321618,1.34535500215651,0.914027570456475,0,0.00058843759106608,0.914027570456475,0.0859724295435248,0.914027570456475,0.914027570456475,"part2"
"3961",125,500,13,0.663061306494331,1.14469671878032,"Exp2","mixed","IP",0,0.952225082285167,0.157613674274956,0.951811881622754,0.931173922429893,0,0.433745581049358,0.931173922429893,0.0688260775701072,0.931173922429893,0.931173922429893,"part2"
